"location","target","score","forecast_week","competition_week","skill","model"
"HHS Region 1","Season peak week",-2.39789527279837,2,12,0.0909090909090909,"."
"HHS Region 10","Season onset",-2.42774823594805,2,12,0.0882352941176471,"."
"HHS Region 10","Season peak week",-2.39789527279837,2,12,0.0909090909090909,"."
"HHS Region 2","Season onset",-2.42774823594805,2,12,0.0882352941176471,"."
"HHS Region 2","Season peak week",-2.39789527279837,2,12,0.0909090909090909,"."
"HHS Region 3","Season onset",-2.42774823594805,2,12,0.0882352941176471,"."
"HHS Region 3","Season peak week",-2.39789527279837,2,12,0.0909090909090909,"."
"HHS Region 4","Season onset",-2.42774823594805,2,12,0.0882352941176471,"."
"HHS Region 4","Season peak week",-2.39789527279837,2,12,0.0909090909090909,"."
"HHS Region 5","Season onset",-2.42774823594805,2,12,0.0882352941176471,"."
"HHS Region 5","Season peak week",-2.39789527279837,2,12,0.0909090909090909,"."
"HHS Region 6","Season onset",-2.42774823594805,2,12,0.0882352941176471,"."
"HHS Region 6","Season peak week",-2.39789527279837,2,12,0.0909090909090909,"."
"HHS Region 7","Season onset",-2.42774823594805,2,12,0.0882352941176471,"."
"HHS Region 7","Season peak week",-2.39789527279837,2,12,0.0909090909090909,"."
"HHS Region 8","Season onset",-2.42774823594805,2,12,0.0882352941176471,"."
"HHS Region 8","Season peak week",-1.55059741241117,2,12,0.212121212121212,"."
"HHS Region 9","Season onset",-2.42774823594805,2,12,0.0882352941176471,"."
"HHS Region 9","Season peak week",-2.39789527279837,2,12,0.0909090909090909,"."
"US National","Season onset",-2.42774823594805,2,12,0.0882352941176471,"."
"US National","Season peak week",-2.39789527279837,2,12,0.0909090909090909,"."
"HHS Region 1","Season peak percentage",-3.77658503453304,2,12,0.0229007633587786,"."
"HHS Region 10","Season peak percentage",-3.77658503453304,2,12,0.0229007633587786,"."
"HHS Region 2","Season peak percentage",-3.77658503453304,2,12,0.0229007633587786,"."
"HHS Region 3","Season peak percentage",-3.77658503453304,2,12,0.0229007633587786,"."
"HHS Region 4","Season peak percentage",-3.77658503453304,2,12,0.0229007633587786,"."
"HHS Region 5","Season peak percentage",-3.77658503453304,2,12,0.0229007633587786,"."
"HHS Region 6","Season peak percentage",-3.77658503453304,2,12,0.0229007633587786,"."
"HHS Region 7","Season peak percentage",-3.77658503453304,2,12,0.0229007633587786,"."
"HHS Region 8","Season peak percentage",-3.77658503453304,2,12,0.0229007633587786,"."
"HHS Region 9","Season peak percentage",-3.77658503453304,2,12,0.0229007633587786,"."
"US National","Season peak percentage",-3.77658503453304,2,12,0.0229007633587786,"."
"US National","1 wk ahead",-1.13908357719259,2,12,0.320112245600101,"."
"HHS Region 1","1 wk ahead",-1.78329230182405,2,12,0.168083852542186,"."
"HHS Region 2","1 wk ahead",-3.47607107782112,2,12,0.0309286890431558,"."
"HHS Region 3","1 wk ahead",-1.76498554852665,2,12,0.1711892604041,"."
"HHS Region 4","1 wk ahead",-1.50508413303367,2,12,0.221998615629229,"."
"HHS Region 5","1 wk ahead",-1.47969269642418,2,12,0.227707653009084,"."
"HHS Region 6","1 wk ahead",-1.63722378276991,2,12,0.194519321258005,"."
"HHS Region 7","1 wk ahead",-2.22956154024232,2,12,0.107575587362733,"."
"HHS Region 8","1 wk ahead",-1.67851119607889,2,12,0.186651657000692,"."
"HHS Region 9","1 wk ahead",-2.68559758311856,2,12,0.0681804383411165,"."
"HHS Region 10","1 wk ahead",-2.1015450265917,2,12,0.122267375898071,"."
"US National","2 wk ahead",-1.57174803911787,2,12,0.207681828910517,"."
"HHS Region 1","2 wk ahead",-1.94492798287802,2,12,0.142997521237205,"."
"HHS Region 2","2 wk ahead",-2.00734092731656,2,12,0.134345434408336,"."
"HHS Region 3","2 wk ahead",-1.98189190147305,2,12,0.13780827085669,"."
"HHS Region 4","2 wk ahead",-1.79153950035412,2,12,0.166703332178144,"."
"HHS Region 5","2 wk ahead",-1.72877935827489,2,12,0.177500942845545,"."
"HHS Region 6","2 wk ahead",-1.68423187806439,2,12,0.18558693061316,"."
"HHS Region 7","2 wk ahead",-2.56814536148666,2,12,0.0766776229045524,"."
"HHS Region 8","2 wk ahead",-1.83936840446376,2,12,0.158917766168159,"."
"HHS Region 9","2 wk ahead",-2.24755566444326,2,12,0.105657170759214,"."
"HHS Region 10","2 wk ahead",-2.17309210306292,2,12,0.113825113221599,"."
"US National","3 wk ahead",-1.37817942301371,2,12,0.252036988365462,"."
"HHS Region 1","3 wk ahead",-2.05814632751658,2,12,0.127690446919481,"."
"HHS Region 2","3 wk ahead",-2.45173175852969,2,12,0.0861442761669289,"."
"HHS Region 3","3 wk ahead",-2.76005958808796,2,12,0.0632879970365446,"."
"HHS Region 4","3 wk ahead",-1.92612756028125,2,12,0.145711365844604,"."
"HHS Region 5","3 wk ahead",-1.88132756923725,2,12,0.152387666232546,"."
"HHS Region 6","3 wk ahead",-1.84258254373076,2,12,0.158407802322128,"."
"HHS Region 7","3 wk ahead",-2.65026891823826,2,12,0.0706322162150959,"."
"HHS Region 8","3 wk ahead",-1.89589883242955,2,12,0.150183284754988,"."
"HHS Region 9","3 wk ahead",-1.67983807515179,2,12,0.186404157060653,"."
"HHS Region 10","3 wk ahead",-2.32755553352647,2,12,0.0975338742096149,"."
"US National","4 wk ahead",-1.74649275074575,2,12,0.174384482013638,"."
"HHS Region 1","4 wk ahead",-2.17811471651655,2,12,0.113254846988822,"."
"HHS Region 2","4 wk ahead",-2.18042887795351,2,12,0.112993060014861,"."
"HHS Region 3","4 wk ahead",-2.53874349048335,2,12,0.0789655584564131,"."
"HHS Region 4","4 wk ahead",-2.15322999016443,2,12,0.116108522065976,"."
"HHS Region 5","4 wk ahead",-1.97352095527668,2,12,0.138966698279755,"."
"HHS Region 6","4 wk ahead",-1.92245112879391,2,12,0.146248049634158,"."
"HHS Region 7","4 wk ahead",-2.58458114344801,2,12,0.0754276663577612,"."
"HHS Region 8","4 wk ahead",-2.0344477564633,2,12,0.130752669886533,"."
"HHS Region 9","4 wk ahead",-2.16489589755599,2,12,0.114761880967733,"."
"HHS Region 10","4 wk ahead",-2.3907757737536,2,12,0.0915586275390867,"."
"HHS Region 1","Season onset",-2.42774823594805,3,13,0.0882352941176471,"."
"HHS Region 1","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"."
"HHS Region 10","Season onset",-2.42774823594805,3,13,0.0882352941176471,"."
"HHS Region 10","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"."
"HHS Region 2","Season onset",-2.42774823594805,3,13,0.0882352941176471,"."
"HHS Region 2","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"."
"HHS Region 3","Season onset",-2.42774823594805,3,13,0.0882352941176471,"."
"HHS Region 3","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"."
"HHS Region 4","Season onset",-2.42774823594805,3,13,0.0882352941176471,"."
"HHS Region 4","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"."
"HHS Region 5","Season onset",-2.42774823594805,3,13,0.0882352941176471,"."
"HHS Region 5","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"."
"HHS Region 6","Season onset",-2.42774823594805,3,13,0.0882352941176471,"."
"HHS Region 6","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"."
"HHS Region 7","Season onset",-2.42774823594805,3,13,0.0882352941176471,"."
"HHS Region 7","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"."
"HHS Region 8","Season onset",-2.42774823594805,3,13,0.0882352941176471,"."
"HHS Region 8","Season peak week",-1.55059741241117,3,13,0.212121212121212,"."
"HHS Region 9","Season onset",-2.42774823594805,3,13,0.0882352941176471,"."
"HHS Region 9","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"."
"US National","Season onset",-2.42774823594805,3,13,0.0882352941176471,"."
"US National","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"."
"HHS Region 1","Season peak percentage",-3.77658503453304,3,13,0.0229007633587786,"."
"HHS Region 10","Season peak percentage",-3.77658503453304,3,13,0.0229007633587786,"."
"HHS Region 2","Season peak percentage",-3.77658503453304,3,13,0.0229007633587786,"."
"HHS Region 3","Season peak percentage",-3.77658503453304,3,13,0.0229007633587786,"."
"HHS Region 4","Season peak percentage",-3.77658503453304,3,13,0.0229007633587786,"."
"HHS Region 5","Season peak percentage",-3.77658503453304,3,13,0.0229007633587786,"."
"HHS Region 6","Season peak percentage",-3.77658503453304,3,13,0.0229007633587786,"."
"HHS Region 7","Season peak percentage",-3.77658503453304,3,13,0.0229007633587786,"."
"HHS Region 8","Season peak percentage",-3.77658503453304,3,13,0.0229007633587786,"."
"HHS Region 9","Season peak percentage",-3.77658503453304,3,13,0.0229007633587786,"."
"US National","Season peak percentage",-3.77658503453304,3,13,0.0229007633587786,"."
"US National","1 wk ahead",-1.05351597312933,3,13,0.348709537832539,"."
"HHS Region 1","1 wk ahead",-1.75570376841096,3,13,0.172785598446134,"."
"HHS Region 2","1 wk ahead",-2.54527382665252,3,13,0.0784515669093104,"."
"HHS Region 3","1 wk ahead",-1.75965545192055,3,13,0.172104151763646,"."
"HHS Region 4","1 wk ahead",-1.50838160431076,3,13,0.221267787175767,"."
"HHS Region 5","1 wk ahead",-1.42377632092078,3,13,0.240802948524159,"."
"HHS Region 6","1 wk ahead",-1.4725177660917,3,13,0.229347314750888,"."
"HHS Region 7","1 wk ahead",-2.25888035396396,3,13,0.10446738579306,"."
"HHS Region 8","1 wk ahead",-1.64954595307102,3,13,0.192137128091342,"."
"HHS Region 9","1 wk ahead",-3.6123082877654,3,13,0.0269894754325001,"."
"HHS Region 10","1 wk ahead",-2.10443584405684,3,13,0.121914433624043,"."
"US National","2 wk ahead",-1.48819178329044,3,13,0.225780546807828,"."
"HHS Region 1","2 wk ahead",-2.03804120020595,3,13,0.130283660706833,"."
"HHS Region 2","2 wk ahead",-2.36693832023316,3,13,0.0937673729124782,"."
"HHS Region 3","2 wk ahead",-1.87651417652556,3,13,0.153122936066166,"."
"HHS Region 4","2 wk ahead",-1.85513533885583,3,13,0.156431769945481,"."
"HHS Region 5","2 wk ahead",-1.70844236399592,3,13,0.181147735212573,"."
"HHS Region 6","2 wk ahead",-1.7798283626649,3,13,0.168667094354918,"."
"HHS Region 7","2 wk ahead",-2.36776777984132,3,13,0.0936896289112955,"."
"HHS Region 8","2 wk ahead",-1.94010920251713,3,13,0.143688257801483,"."
"HHS Region 9","2 wk ahead",-3.50630689182396,3,13,0.0300075311100162,"."
"HHS Region 10","2 wk ahead",-2.27809935854304,3,13,0.10247879718399,"."
"US National","3 wk ahead",-3.00865056343801,3,13,0.0493582396537343,"."
"HHS Region 1","3 wk ahead",-2.27905208407285,3,13,0.102381209512163,"."
"HHS Region 2","3 wk ahead",-2.17669369419622,3,13,0.113415899056469,"."
"HHS Region 3","3 wk ahead",-2.06443555923034,3,13,0.126889892187066,"."
"HHS Region 4","3 wk ahead",-2.33366527594008,3,13,0.0969397840784916,"."
"HHS Region 5","3 wk ahead",-2.00758518384779,3,13,0.134312623665822,"."
"HHS Region 6","3 wk ahead",-2.28865314544455,3,13,0.101402944940147,"."
"HHS Region 7","3 wk ahead",-2.74494288001913,3,13,0.0642519709110374,"."
"HHS Region 8","3 wk ahead",-2.13642666277904,3,13,0.118076015499066,"."
"HHS Region 9","3 wk ahead",-6.02814972826227,3,13,0.0024099489162951,"."
"HHS Region 10","3 wk ahead",-2.34070900977643,3,13,0.096259365199231,"."
"US National","4 wk ahead",-2.17228322714173,3,13,0.113917220861714,"."
"HHS Region 1","4 wk ahead",-2.71598849282277,3,13,0.0661395422205666,"."
"HHS Region 2","4 wk ahead",-2.31424989925503,3,13,0.09884029638273,"."
"HHS Region 3","4 wk ahead",-2.16690163214599,3,13,0.114531929781077,"."
"HHS Region 4","4 wk ahead",-2.91390910074259,3,13,0.0542631944349644,"."
"HHS Region 5","4 wk ahead",-2.43784111317181,3,13,0.0873492251417,"."
"HHS Region 6","4 wk ahead",-1.92307706887143,3,13,0.14615653576272,"."
"HHS Region 7","4 wk ahead",-2.73871756324666,3,13,0.0646532073995232,"."
"HHS Region 8","4 wk ahead",-2.15964446688035,3,13,0.11536613022775,"."
"HHS Region 9","4 wk ahead",-3.48477157340029,3,13,0.0306607613628097,"."
"HHS Region 10","4 wk ahead",-2.63652263619662,3,13,0.0716098506049873,"."
"HHS Region 1","Season onset",-2.42774823594805,4,14,0.0882352941176471,"."
"HHS Region 1","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"."
"HHS Region 10","Season onset",-2.42774823594805,4,14,0.0882352941176471,"."
"HHS Region 10","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"."
"HHS Region 2","Season onset",-2.42774823594805,4,14,0.0882352941176471,"."
"HHS Region 2","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"."
"HHS Region 3","Season onset",-2.42774823594805,4,14,0.0882352941176471,"."
"HHS Region 3","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"."
"HHS Region 4","Season onset",-2.42774823594805,4,14,0.0882352941176471,"."
"HHS Region 4","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"."
"HHS Region 5","Season onset",-2.42774823594805,4,14,0.0882352941176471,"."
"HHS Region 5","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"."
"HHS Region 6","Season onset",-2.42774823594805,4,14,0.0882352941176471,"."
"HHS Region 6","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"."
"HHS Region 7","Season onset",-2.42774823594805,4,14,0.0882352941176471,"."
"HHS Region 7","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"."
"HHS Region 8","Season onset",-2.42774823594805,4,14,0.0882352941176471,"."
"HHS Region 8","Season peak week",-1.55059741241117,4,14,0.212121212121212,"."
"HHS Region 9","Season onset",-2.42774823594805,4,14,0.0882352941176471,"."
"HHS Region 9","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"."
"US National","Season onset",-2.42774823594805,4,14,0.0882352941176471,"."
"US National","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"."
"HHS Region 1","Season peak percentage",-3.77658503453304,4,14,0.0229007633587786,"."
"HHS Region 10","Season peak percentage",-3.77658503453304,4,14,0.0229007633587786,"."
"HHS Region 2","Season peak percentage",-3.77658503453304,4,14,0.0229007633587786,"."
"HHS Region 3","Season peak percentage",-3.77658503453304,4,14,0.0229007633587786,"."
"HHS Region 4","Season peak percentage",-3.77658503453304,4,14,0.0229007633587786,"."
"HHS Region 5","Season peak percentage",-3.77658503453304,4,14,0.0229007633587786,"."
"HHS Region 6","Season peak percentage",-3.77658503453304,4,14,0.0229007633587786,"."
"HHS Region 7","Season peak percentage",-3.77658503453304,4,14,0.0229007633587786,"."
"HHS Region 8","Season peak percentage",-3.77658503453304,4,14,0.0229007633587786,"."
"HHS Region 9","Season peak percentage",-3.77658503453304,4,14,0.0229007633587786,"."
"US National","Season peak percentage",-3.77658503453304,4,14,0.0229007633587786,"."
"US National","1 wk ahead",-1.4271849635948,4,14,0.239983534655717,"."
"HHS Region 1","1 wk ahead",-1.65247226029332,4,14,0.191575697685303,"."
"HHS Region 2","1 wk ahead",-1.88081079112689,4,14,0.152466437194547,"."
"HHS Region 3","1 wk ahead",-1.85461513511038,4,14,0.156513167507936,"."
"HHS Region 4","1 wk ahead",-1.71557984131944,4,14,0.179859400559334,"."
"HHS Region 5","1 wk ahead",-1.4153414620597,4,14,0.242842677728926,"."
"HHS Region 6","1 wk ahead",-1.80928702744833,4,14,0.163770859315242,"."
"HHS Region 7","1 wk ahead",-2.27970229646584,4,14,0.102314661618407,"."
"HHS Region 8","1 wk ahead",-1.79398566309847,4,14,0.166296047043561,"."
"HHS Region 9","1 wk ahead",-6.30917493360304,4,14,0.00181953385631374,"."
"HHS Region 10","1 wk ahead",-2.19877457126555,4,14,0.110939022965652,"."
"US National","2 wk ahead",-2.72648587389708,4,14,0.0654488816476776,"."
"HHS Region 1","2 wk ahead",-1.84721514828508,4,14,0.157675658790759,"."
"HHS Region 2","2 wk ahead",-2.08818516449661,4,14,0.123911811435827,"."
"HHS Region 3","2 wk ahead",-1.92193306049868,4,14,0.146323835741407,"."
"HHS Region 4","2 wk ahead",-2.26398892569276,4,14,0.103935067510162,"."
"HHS Region 5","2 wk ahead",-1.7690302813555,4,14,0.170498244013016,"."
"HHS Region 6","2 wk ahead",-2.83918534566555,4,14,0.0584732820792257,"."
"HHS Region 7","2 wk ahead",-2.422908259698,4,14,0.0886633859871499,"."
"HHS Region 8","2 wk ahead",-2.05426199568121,4,14,0.128187403534883,"."
"HHS Region 9","2 wk ahead",-7.92839093732242,4,14,0.000360365797827732,"."
"HHS Region 10","2 wk ahead",-2.24813106145149,4,14,0.105596393426486,"."
"US National","3 wk ahead",-4.67607625684558,4,14,0.00931549387653526,"."
"HHS Region 1","3 wk ahead",-1.96413073642724,4,14,0.140277771990141,"."
"HHS Region 2","3 wk ahead",-2.0004163747583,4,14,0.135278944770537,"."
"HHS Region 3","3 wk ahead",-2.24118262820681,4,14,0.106332677966716,"."
"HHS Region 4","3 wk ahead",-3.29736010694074,4,14,0.0369806636520829,"."
"HHS Region 5","3 wk ahead",-2.40928267101389,4,14,0.0898797447996851,"."
"HHS Region 6","3 wk ahead",-3.54508093473779,4,14,0.0288662861298402,"."
"HHS Region 7","3 wk ahead",-2.44033269551322,4,14,0.0871318582609932,"."
"HHS Region 8","3 wk ahead",-2.52455585300042,4,14,0.0800938783437193,"."
"HHS Region 9","3 wk ahead",-8.27517057295461,4,14,0.000254764600881421,"."
"HHS Region 10","3 wk ahead",-2.64347018126454,4,14,0.0711140621910172,"."
"US National","4 wk ahead",-3.94149668414962,4,14,0.0194191286823919,"."
"HHS Region 1","4 wk ahead",-2.09430453164378,4,14,0.123155864883998,"."
"HHS Region 2","4 wk ahead",-2.24742577600172,4,14,0.105670895295772,"."
"HHS Region 3","4 wk ahead",-2.33248597959363,4,14,0.0970541722471982,"."
"HHS Region 4","4 wk ahead",-4.4305876303941,4,14,0.0119074904132179,"."
"HHS Region 5","4 wk ahead",-2.91051064464973,4,14,0.0544479192304733,"."
"HHS Region 6","4 wk ahead",-1.9239644225641,4,14,0.146026900745566,"."
"HHS Region 7","4 wk ahead",-2.69010895724818,4,14,0.0678735436543192,"."
"HHS Region 8","4 wk ahead",-2.573095007138,4,14,0.0762990335562698,"."
"HHS Region 9","4 wk ahead",-6.04779974706824,4,14,0.00236305561080902,"."
"HHS Region 10","4 wk ahead",-2.52271354135422,4,14,0.0802415722358955,"."
"HHS Region 1","Season onset",-2.42774823594805,5,15,0.0882352941176471,"."
"HHS Region 1","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"."
"HHS Region 10","Season onset",-2.42774823594805,5,15,0.0882352941176471,"."
"HHS Region 10","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"."
"HHS Region 2","Season onset",-2.42774823594805,5,15,0.0882352941176471,"."
"HHS Region 2","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"."
"HHS Region 3","Season onset",-2.42774823594805,5,15,0.0882352941176471,"."
"HHS Region 3","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"."
"HHS Region 4","Season onset",-2.42774823594805,5,15,0.0882352941176471,"."
"HHS Region 4","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"."
"HHS Region 5","Season onset",-2.42774823594805,5,15,0.0882352941176471,"."
"HHS Region 5","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"."
"HHS Region 6","Season onset",-2.42774823594805,5,15,0.0882352941176471,"."
"HHS Region 6","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"."
"HHS Region 7","Season onset",-2.42774823594805,5,15,0.0882352941176471,"."
"HHS Region 7","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"."
"HHS Region 8","Season onset",-2.42774823594805,5,15,0.0882352941176471,"."
"HHS Region 8","Season peak week",-1.55059741241117,5,15,0.212121212121212,"."
"HHS Region 9","Season onset",-2.42774823594805,5,15,0.0882352941176471,"."
"HHS Region 9","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"."
"US National","Season onset",-2.42774823594805,5,15,0.0882352941176471,"."
"US National","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"."
"HHS Region 1","Season peak percentage",-3.77658503453304,5,15,0.0229007633587786,"."
"HHS Region 10","Season peak percentage",-3.77658503453304,5,15,0.0229007633587786,"."
"HHS Region 2","Season peak percentage",-3.77658503453304,5,15,0.0229007633587786,"."
"HHS Region 3","Season peak percentage",-3.77658503453304,5,15,0.0229007633587786,"."
"HHS Region 4","Season peak percentage",-3.77658503453304,5,15,0.0229007633587786,"."
"HHS Region 5","Season peak percentage",-3.77658503453304,5,15,0.0229007633587786,"."
"HHS Region 6","Season peak percentage",-3.77658503453304,5,15,0.0229007633587786,"."
"HHS Region 7","Season peak percentage",-3.77658503453304,5,15,0.0229007633587786,"."
"HHS Region 8","Season peak percentage",-3.77658503453304,5,15,0.0229007633587786,"."
"HHS Region 9","Season peak percentage",-3.77658503453304,5,15,0.0229007633587786,"."
"US National","Season peak percentage",-3.77658503453304,5,15,0.0229007633587786,"."
"US National","1 wk ahead",-2.24915383246331,5,15,0.105488447707622,"."
"HHS Region 1","1 wk ahead",-1.67067610466074,5,15,0.188119833936118,"."
"HHS Region 2","1 wk ahead",-1.70354423676703,5,15,0.182037196435684,"."
"HHS Region 3","1 wk ahead",-1.98392213335106,5,15,0.137528771931961,"."
