"HHS Region 4","4 wk ahead",-10,2,12,4.53999297624849e-05,"ARLR"
"HHS Region 5","4 wk ahead",-1.40254253954122,2,12,0.245970777798886,"ARLR"
"HHS Region 6","4 wk ahead",-10,2,12,4.53999297624849e-05,"ARLR"
"HHS Region 7","4 wk ahead",-2.30268608496527,2,12,0.0999899013128293,"ARLR"
"HHS Region 8","4 wk ahead",-10,2,12,4.53999297624849e-05,"ARLR"
"HHS Region 9","4 wk ahead",-1.37460405664623,2,12,0.252939725783868,"ARLR"
"HHS Region 10","4 wk ahead",-10,2,12,4.53999297624849e-05,"ARLR"
"HHS Region 1","Season onset",-2.42774822594805,3,13,0.088235295,"ARLR"
"HHS Region 1","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"ARLR"
"HHS Region 10","Season onset",-2.42774822594805,3,13,0.088235295,"ARLR"
"HHS Region 10","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"ARLR"
"HHS Region 2","Season onset",-2.42774822594805,3,13,0.088235295,"ARLR"
"HHS Region 2","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"ARLR"
"HHS Region 3","Season onset",-2.42774822594805,3,13,0.088235295,"ARLR"
"HHS Region 3","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"ARLR"
"HHS Region 4","Season onset",-2.42774822594805,3,13,0.088235295,"ARLR"
"HHS Region 4","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"ARLR"
"HHS Region 5","Season onset",-2.42774822594805,3,13,0.088235295,"ARLR"
"HHS Region 5","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"ARLR"
"HHS Region 6","Season onset",-2.42774822594805,3,13,0.088235295,"ARLR"
"HHS Region 6","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"ARLR"
"HHS Region 7","Season onset",-2.42774822594805,3,13,0.088235295,"ARLR"
"HHS Region 7","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"ARLR"
"HHS Region 8","Season onset",-2.42774822594805,3,13,0.088235295,"ARLR"
"HHS Region 8","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"ARLR"
"HHS Region 9","Season onset",-2.42774822594805,3,13,0.088235295,"ARLR"
"HHS Region 9","Season peak week",-1.88706964903238,3,13,0.151515151515152,"ARLR"
"US National","Season onset",-3.09131341144725,3,13,0.0454422308462225,"ARLR"
"US National","Season peak week",-2.39789527279837,3,13,0.0909090909090909,"ARLR"
"HHS Region 1","Season peak percentage",-3.77658500653304,3,13,0.022900764,"ARLR"
"HHS Region 10","Season peak percentage",-3.77658500653304,3,13,0.022900764,"ARLR"
"HHS Region 2","Season peak percentage",-3.77658500653304,3,13,0.022900764,"ARLR"
"HHS Region 3","Season peak percentage",-3.77658500653304,3,13,0.022900764,"ARLR"
"HHS Region 4","Season peak percentage",-3.77658500653304,3,13,0.022900764,"ARLR"
"HHS Region 5","Season peak percentage",-3.77658500653304,3,13,0.022900764,"ARLR"
"HHS Region 6","Season peak percentage",-3.77658500653304,3,13,0.022900764,"ARLR"
"HHS Region 7","Season peak percentage",-3.77658500653304,3,13,0.022900764,"ARLR"
"HHS Region 8","Season peak percentage",-3.77658500653304,3,13,0.022900764,"ARLR"
"HHS Region 9","Season peak percentage",-3.77658500653304,3,13,0.022900764,"ARLR"
"US National","Season peak percentage",-3.77658500653304,3,13,0.022900764,"ARLR"
"US National","1 wk ahead",-10,3,13,4.53999297624849e-05,"ARLR"
"HHS Region 1","1 wk ahead",-4.60483230914244,3,13,0.0100033793393247,"ARLR"
"HHS Region 2","1 wk ahead",-10,3,13,4.53999297624849e-05,"ARLR"
"HHS Region 3","1 wk ahead",-1.80800155017526,3,13,0.163981518402608,"ARLR"
"HHS Region 4","1 wk ahead",-10,3,13,4.53999297624849e-05,"ARLR"
"HHS Region 5","1 wk ahead",-0.721796291760324,3,13,0.48587869171629,"ARLR"
"HHS Region 6","1 wk ahead",-10,3,13,4.53999297624849e-05,"ARLR"
"HHS Region 7","1 wk ahead",-1.6555971357881,3,13,0.190977981862358,"ARLR"
"HHS Region 8","1 wk ahead",-10,3,13,4.53999297624849e-05,"ARLR"
"HHS Region 9","1 wk ahead",-10,3,13,4.53999297624849e-05,"ARLR"
"HHS Region 10","1 wk ahead",-5.29737998937051,3,13,0.00500468908326411,"ARLR"
"US National","2 wk ahead",-10,3,13,4.53999297624849e-05,"ARLR"
"HHS Region 1","2 wk ahead",-4.70992404409243,3,13,0.00900546157446659,"ARLR"
"HHS Region 2","2 wk ahead",-5.29784853742766,3,13,0.00500234469518962,"ARLR"
"HHS Region 3","2 wk ahead",-1.378445278319,3,13,0.251969991901053,"ARLR"
"HHS Region 4","2 wk ahead",-5.30064796961841,3,13,0.00498836055338165,"ARLR"
"HHS Region 5","2 wk ahead",-1.48304081147678,3,13,0.226946536452353,"ARLR"
"HHS Region 6","2 wk ahead",-10,3,13,4.53999297624849e-05,"ARLR"
"HHS Region 7","2 wk ahead",-2.01002408275098,3,13,0.133985447891774,"ARLR"
"HHS Region 8","2 wk ahead",-10,3,13,4.53999297624849e-05,"ARLR"
"HHS Region 9","2 wk ahead",-2.50131924180991,3,13,0.0819767800606698,"ARLR"
"HHS Region 10","2 wk ahead",-10,3,13,4.53999297624849e-05,"ARLR"
"US National","3 wk ahead",-2.68842131963974,3,13,0.0679881863096271,"ARLR"
"HHS Region 1","3 wk ahead",-4.01731220423899,3,13,0.0180012837490216,"ARLR"
"HHS Region 2","3 wk ahead",-6.90489075856254,3,13,0.00100286862707848,"ARLR"
"HHS Region 3","3 wk ahead",-2.59035815775704,3,13,0.0749931758871347,"ARLR"
"HHS Region 4","3 wk ahead",-6.02234035020188,3,13,0.00242398996605018,"ARLR"
"HHS Region 5","3 wk ahead",-2.0480506106049,3,13,0.128986102806635,"ARLR"
"HHS Region 6","3 wk ahead",-10,3,13,4.53999297624849e-05,"ARLR"
"HHS Region 7","3 wk ahead",-2.35397780045249,3,13,0.0949905562276904,"ARLR"
"HHS Region 8","3 wk ahead",-10,3,13,4.53999297624849e-05,"ARLR"
"HHS Region 9","3 wk ahead",-1.68212346790185,3,13,0.185978636777219,"ARLR"
"HHS Region 10","3 wk ahead",-10,3,13,4.53999297624849e-05,"ARLR"
"US National","4 wk ahead",-5.51012622045496,3,13,0.00404559671393662,"ARLR"
"HHS Region 1","4 wk ahead",-4.19963608922853,3,13,0.0150010348654675,"ARLR"
"HHS Region 2","4 wk ahead",-4.34270617023347,3,13,0.0130012968314119,"ARLR"
"HHS Region 3","4 wk ahead",-3.19424103570104,3,13,0.0409976293081899,"ARLR"
"HHS Region 4","4 wk ahead",-10,3,13,4.53999297624849e-05,"ARLR"
"HHS Region 5","4 wk ahead",-1.60955390408283,3,13,0.199976803015608,"ARLR"
"HHS Region 6","4 wk ahead",-10,3,13,4.53999297624849e-05,"ARLR"
"HHS Region 7","4 wk ahead",-3.61195818377123,3,13,0.0269989262099306,"ARLR"
"HHS Region 8","4 wk ahead",-10,3,13,4.53999297624849e-05,"ARLR"
"HHS Region 9","4 wk ahead",-1.70937266480269,3,13,0.18097929169208,"ARLR"
"HHS Region 10","4 wk ahead",-10,3,13,4.53999297624849e-05,"ARLR"
"HHS Region 1","Season onset",-2.42774822594805,4,14,0.088235295,"ARLR"
"HHS Region 1","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"ARLR"
"HHS Region 10","Season onset",-2.42774822594805,4,14,0.088235295,"ARLR"
"HHS Region 10","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"ARLR"
"HHS Region 2","Season onset",-2.42774822594805,4,14,0.088235295,"ARLR"
"HHS Region 2","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"ARLR"
"HHS Region 3","Season onset",-2.42774822594805,4,14,0.088235295,"ARLR"
"HHS Region 3","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"ARLR"
"HHS Region 4","Season onset",-2.42774822594805,4,14,0.088235295,"ARLR"
"HHS Region 4","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"ARLR"
"HHS Region 5","Season onset",-2.42774822594805,4,14,0.088235295,"ARLR"
"HHS Region 5","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"ARLR"
"HHS Region 6","Season onset",-2.42774822594805,4,14,0.088235295,"ARLR"
"HHS Region 6","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"ARLR"
"HHS Region 7","Season onset",-2.42774822594805,4,14,0.088235295,"ARLR"
"HHS Region 7","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"ARLR"
"HHS Region 8","Season onset",-2.42774822594805,4,14,0.088235295,"ARLR"
"HHS Region 8","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"ARLR"
"HHS Region 9","Season onset",-2.42774822594805,4,14,0.088235295,"ARLR"
"HHS Region 9","Season peak week",-1.88706964903238,4,14,0.151515151515152,"ARLR"
"US National","Season onset",-3.09131341144725,4,14,0.0454422308462225,"ARLR"
"US National","Season peak week",-2.39789527279837,4,14,0.0909090909090909,"ARLR"
"HHS Region 1","Season peak percentage",-3.77658500653304,4,14,0.022900764,"ARLR"
"HHS Region 10","Season peak percentage",-3.77658500653304,4,14,0.022900764,"ARLR"
"HHS Region 2","Season peak percentage",-3.77658500653304,4,14,0.022900764,"ARLR"
"HHS Region 3","Season peak percentage",-3.77658500653304,4,14,0.022900764,"ARLR"
"HHS Region 4","Season peak percentage",-3.77658500653304,4,14,0.022900764,"ARLR"
"HHS Region 5","Season peak percentage",-3.77658500653304,4,14,0.022900764,"ARLR"
"HHS Region 6","Season peak percentage",-3.77658500653304,4,14,0.022900764,"ARLR"
"HHS Region 7","Season peak percentage",-3.77658500653304,4,14,0.022900764,"ARLR"
"HHS Region 8","Season peak percentage",-3.77658500653304,4,14,0.022900764,"ARLR"
"HHS Region 9","Season peak percentage",-3.77658500653304,4,14,0.022900764,"ARLR"
"US National","Season peak percentage",-3.77658500653304,4,14,0.022900764,"ARLR"
"US National","1 wk ahead",-10,4,14,4.53999297624849e-05,"ARLR"
"HHS Region 1","1 wk ahead",-1.59960372174245,4,14,0.201976541049664,"ARLR"
"HHS Region 2","1 wk ahead",-10,4,14,4.53999297624849e-05,"ARLR"
"HHS Region 3","1 wk ahead",-2.01751458615247,4,14,0.132985578874746,"ARLR"
"HHS Region 4","1 wk ahead",-6.21324021235193,4,14,0.00200273764410627,"ARLR"
"HHS Region 5","1 wk ahead",-2.14579204314035,4,14,0.116975350819021,"ARLR"
"HHS Region 6","1 wk ahead",-10,4,14,4.53999297624849e-05,"ARLR"
"HHS Region 7","1 wk ahead",-1.83896320054774,4,14,0.158982173317469,"ARLR"
"HHS Region 8","1 wk ahead",-10,4,14,4.53999297624849e-05,"ARLR"
"HHS Region 9","1 wk ahead",-6.21324021235193,4,14,0.00200273764410627,"ARLR"
"HHS Region 10","1 wk ahead",-10,4,14,4.53999297624849e-05,"ARLR"
"US National","2 wk ahead",-10,4,14,4.53999297624849e-05,"ARLR"
"HHS Region 1","2 wk ahead",-2.91892210319352,4,14,0.0539918535926576,"ARLR"
"HHS Region 2","2 wk ahead",-6.90203479378607,4,14,0.00100573687841566,"ARLR"
"HHS Region 3","2 wk ahead",-1.87754012316706,4,14,0.152965920662657,"ARLR"
"HHS Region 4","2 wk ahead",-5.65293344432866,4,14,0.00350721345477424,"ARLR"
"HHS Region 5","2 wk ahead",-1.47426905625792,4,14,0.228946012554777,"ARLR"
"HHS Region 6","2 wk ahead",-10,4,14,4.53999297624849e-05,"ARLR"
"HHS Region 7","2 wk ahead",-1.90391983054228,4,14,0.148983483147191,"ARLR"
"HHS Region 8","2 wk ahead",-10,4,14,4.53999297624849e-05,"ARLR"
"HHS Region 9","2 wk ahead",-3.19424103570104,4,14,0.0409976293081899,"ARLR"
"HHS Region 10","2 wk ahead",-10,4,14,4.53999297624849e-05,"ARLR"
"US National","3 wk ahead",-2.73362251351143,4,14,0.0649834593173074,"ARLR"
"HHS Region 1","3 wk ahead",-2.43051536569306,4,14,0.0879914731084959,"ARLR"
"HHS Region 2","3 wk ahead",-3.68889045274461,4,14,0.0249997250357454,"ARLR"
"HHS Region 3","3 wk ahead",-2.68842131963974,4,14,0.0679881863096272,"ARLR"
"HHS Region 4","3 wk ahead",-5.90516894965399,4,14,0.0027253212997457,"ARLR"
"HHS Region 5","3 wk ahead",-2.04826607505686,4,14,0.128958313880554,"ARLR"
"HHS Region 6","3 wk ahead",-5.52084218977349,4,14,0.00400247567816184,"ARLR"
"HHS Region 7","3 wk ahead",-3.21898780924602,4,14,0.039995520875688,"ARLR"
"HHS Region 8","3 wk ahead",-10,4,14,4.53999297624849e-05,"ARLR"
"HHS Region 9","3 wk ahead",-1.68223832868207,4,14,0.185957276352656,"ARLR"
"HHS Region 10","3 wk ahead",-10,4,14,4.53999297624849e-05,"ARLR"
"US National","4 wk ahead",-2.1542702176666,4,14,0.115987805585274,"ARLR"
"HHS Region 1","4 wk ahead",-2.50113043853591,4,14,0.0819922590063292,"ARLR"
"HHS Region 2","4 wk ahead",-5.80827448053317,4,14,0.00300260666113405,"ARLR"
"HHS Region 3","4 wk ahead",-2.9565848612507,4,14,0.0519961884954956,"ARLR"
"HHS Region 4","4 wk ahead",-2.99580326684515,4,14,0.04999645046144,"ARLR"
"HHS Region 5","4 wk ahead",-2.29283733711694,4,14,0.100979541999627,"ARLR"
"HHS Region 6","4 wk ahead",-10,4,14,4.53999297624849e-05,"ARLR"
"HHS Region 7","4 wk ahead",-10,4,14,4.53999297624849e-05,"ARLR"
"HHS Region 8","4 wk ahead",-10,4,14,4.53999297624849e-05,"ARLR"
"HHS Region 9","4 wk ahead",-1.59466551326088,4,14,0.202976410066691,"ARLR"
"HHS Region 10","4 wk ahead",-10,4,14,4.53999297624849e-05,"ARLR"
"HHS Region 1","Season onset",-2.42774822594805,5,15,0.088235295,"ARLR"
"HHS Region 1","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"ARLR"
"HHS Region 10","Season onset",-2.42774822594805,5,15,0.088235295,"ARLR"
"HHS Region 10","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"ARLR"
"HHS Region 2","Season onset",-2.42774822594805,5,15,0.088235295,"ARLR"
"HHS Region 2","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"ARLR"
"HHS Region 3","Season onset",-2.42774822594805,5,15,0.088235295,"ARLR"
"HHS Region 3","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"ARLR"
"HHS Region 4","Season onset",-2.42774822594805,5,15,0.088235295,"ARLR"
"HHS Region 4","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"ARLR"
"HHS Region 5","Season onset",-2.42774822594805,5,15,0.088235295,"ARLR"
"HHS Region 5","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"ARLR"
"HHS Region 6","Season onset",-2.42774822594805,5,15,0.088235295,"ARLR"
"HHS Region 6","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"ARLR"
"HHS Region 7","Season onset",-2.42774822594805,5,15,0.088235295,"ARLR"
"HHS Region 7","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"ARLR"
"HHS Region 8","Season onset",-2.42774822594805,5,15,0.088235295,"ARLR"
"HHS Region 8","Season peak week",-2.39789527279837,5,15,0.0909090909090909,"ARLR"
