,date,hhs,flu,cough,fever,influenza,cold,isPartial,st_fips,cty_fips,pops,hhs_pops,hhs_pops_wt
20,2014-12-07,1,10.682143261142237,8.109823932008423,9.87411069050599,1.2356727572025965,39.93154623254549,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
21,2014-12-07,2,12.752947787632584,9.688236946908146,12.311763053091852,1.0,41.31176305309185,0.0,70,2950285,28443874,28443874.0,1.0
22,2014-12-07,3,11.767434377393123,9.450356798233038,10.673558096827769,1.3301893218500958,35.27101707457349,0.0,192,11239443,27115465,27115465.0,1.0
23,2014-12-07,4,15.62671308316427,9.093743178278379,12.648238085939873,1.5843971810709507,34.220268585405144,0.0,204,18065981,62346798,62346798.0,1.0
24,2014-12-07,5,13.172850858715535,7.695576733130143,9.571446881749113,2.794472823210626,25.5138143998147,0.0,182,15335189,51945724,51945724.0,1.0
25,2014-12-07,6,20.11327698167687,11.008191062257724,15.221618494499406,1.8305685937569414,36.51302755614602,0.0,150,18097145,39459473,39459473.0,1.0
26,2014-12-07,7,18.177527847571483,11.687941681494618,11.42206041373408,4.421960422586846,34.22464002262521,0.0,99,10212502,13521197,13521197.0,1.0
27,2014-12-07,8,19.515028146561537,10.9864908122888,13.092082425908814,3.6903278242498976,39.0545940810286,0.0,227,10190320,11533558,11533558.0,1.0
28,2014-12-07,9,14.762518072513322,13.91916562733118,16.99509842086452,1.9714213493985662,50.7763862909071,0.0,57,998861,48640855,48640855.0,1.0
29,2014-12-07,10,13.851259384181835,10.498382137480817,12.85291215253453,1.7027820863872127,37.82632556808101,0.0,112,4314205,13121016,13121016.0,1.0
30,2014-12-14,1,10.770700075246994,8.953857871630781,10.542608511702653,1.2981302552492453,37.43304008352494,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
31,2014-12-14,2,16.817658628357023,10.623526106183707,14.0,1.0,42.376473893816296,0.0,70,2950285,28443874,28443874.0,1.0
32,2014-12-14,3,16.75619315398058,10.202265238674684,13.102715996203642,2.592241623000011,35.68761837571291,0.0,192,11239443,27115465,27115465.0,1.0
33,2014-12-14,4,24.709745655262036,10.362446151605091,13.636997653031033,2.112635984930613,33.92328499372173,0.0,204,18065981,62346798,62346798.0,1.0
34,2014-12-14,5,18.79323250937844,8.234935622420048,10.230023938062738,4.60269875148915,25.148207521373656,0.0,182,15335189,51945724,51945724.0,1.0
35,2014-12-14,6,24.692380965148722,12.622089326940579,16.12684616948635,1.8614252653602343,34.91147266462479,0.0,150,18097145,39459473,39459473.0,1.0
36,2014-12-14,7,21.90802789131761,10.194536844629955,13.186082341674336,8.009189644970041,33.29089547323362,0.0,99,10212502,13521197,13521197.0,1.0
37,2014-12-14,8,21.62685547686152,11.941157793631419,15.325383979514388,6.292610484986507,45.86574914696749,0.0,227,10190320,11533558,11533558.0,1.0
38,2014-12-14,9,16.231040469991736,14.18534012200238,16.149388821393043,2.001653794942544,54.00336170077602,0.0,57,998861,48640855,48640855.0,1.0
39,2014-12-14,10,13.969892651605639,9.987777242250143,13.812165003075982,2.010287008262165,38.30481755376261,0.0,112,4314205,13121016,13121016.0,1.0
40,2014-12-21,1,12.725141393221575,11.095472608598314,11.371877361310762,1.5231303799172675,35.999905252303144,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
41,2014-12-21,2,21.064710840724437,12.0,15.376473893816293,1.0,40.376473893816296,0.0,70,2950285,28443874,28443874.0,1.0
42,2014-12-21,3,25.213748206051417,11.755411865516598,14.726228556286975,2.4786557781693954,35.79899094483535,0.0,192,11239443,27115465,27115465.0,1.0
43,2014-12-21,4,31.774970672912502,13.236843213664317,16.055688874350853,1.7548506019507208,33.45726792577223,0.0,204,18065981,62346798,62346798.0,1.0
44,2014-12-21,5,20.00579241132533,10.008587347824818,11.176164066940332,4.60269875148915,25.165680201126857,0.0,182,15335189,51945724,51945724.0,1.0
45,2014-12-21,6,29.321891171734606,14.42170444090827,18.663259592949963,1.9053159681073288,41.36677975907078,0.0,150,18097145,39459473,39459473.0,1.0
46,2014-12-21,7,23.177527847571483,11.545252835233448,14.608042764261182,7.856194018917112,33.447709770074354,0.0,99,10212502,13521197,13521197.0,1.0
47,2014-12-21,8,25.720557871213725,15.888644423516142,17.889983559279802,7.222560375558002,44.96439286124889,0.0,227,10190320,11533558,11533558.0,1.0
48,2014-12-21,9,17.880837929349717,17.86041433687792,18.876832674919054,1.9444964937396763,57.33879969831944,0.0,57,998861,48640855,48640855.0,1.0
49,2014-12-21,10,16.912580550164712,14.613709868199233,17.60838116499515,2.2448641172299464,41.5553435038872,0.0,112,4314205,13121016,13121016.0,1.0
50,2014-12-28,1,20.18357569671708,10.695248560478033,11.86544672226773,1.4308205334269086,42.636267528651985,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
51,2014-12-28,2,27.37647389381629,13.0,15.0,2.0,47.06471084072444,0.0,70,2950285,28443874,28443874.0,1.0
52,2014-12-28,3,33.44325929870648,11.386463628781582,13.539817480541085,2.901898971675389,40.67310385420276,0.0,192,11239443,27115465,27115465.0,1.0
53,2014-12-28,4,30.214871660289596,11.545564072111608,14.045731971672385,1.99571969999165,35.170805435749884,0.0,204,18065981,62346798,62346798.0,1.0
54,2014-12-28,5,20.932379323464623,9.376448906554849,8.86023325038265,3.726180907595012,30.325536130750628,0.0,182,15335189,51945724,51945724.0,1.0
55,2014-12-28,6,27.129714504803445,14.761986557701873,16.27432370929029,1.9272698345464472,47.64462827468577,0.0,150,18097145,39459473,39459473.0,1.0
56,2014-12-28,7,31.75493227411745,12.408034954301753,11.858046295753253,10.187748762184293,40.872371728627286,0.0,99,10212502,13521197,13521197.0,1.0
57,2014-12-28,8,31.0626215258119,13.082718099653205,16.108919381165816,8.743057432927463,70.80150678567708,0.0,227,10190320,11533558,11533558.0,1.0
58,2014-12-28,9,25.264520699728653,20.76492933769359,19.801663046424657,2.8653159160134005,78.96237566136533,0.0,57,998861,48640855,48640855.0,1.0
59,2014-12-28,10,22.679989339240194,13.314135658397186,13.555694238921742,2.7687284277376083,54.40207595204518,0.0,112,4314205,13121016,13121016.0,1.0
60,2015-01-04,1,21.82559593283045,9.8128950828045,11.962473416184638,2.3917574490455547,68.91020628227098,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
61,2015-01-04,2,26.55881526545927,10.935289159275563,14.623526106183707,2.0,63.752947787632586,0.0,70,2950285,28443874,28443874.0,1.0
62,2015-01-04,3,26.516139295416842,9.907260192661273,11.818699734634832,2.5914091091559746,56.3355067301999,0.0,192,11239443,27115465,27115465.0,1.0
63,2015-01-04,4,24.600720152460756,9.968248168895538,11.279437397891709,1.6176817131811645,49.230343938432895,0.0,204,18065981,62346798,62346798.0,1.0
64,2015-01-04,5,15.393818921457326,6.963796076843591,7.725734922859099,2.5124154781248214,46.15800909811171,0.0,182,15335189,51945724,51945724.0,1.0
65,2015-01-04,6,24.703747969467308,12.859391026332258,15.722938823840856,1.9889746626874616,56.197129165916635,0.0,150,18097145,39459473,39459473.0,1.0
66,2015-01-04,7,24.956806486881298,9.454947147061016,10.811034111846755,8.36167204723073,56.05957120512333,0.0,99,10212502,13521197,13521197.0,1.0
67,2015-01-04,8,23.705981103142676,12.273769464721987,12.966534958249657,6.4578225557109095,52.245270106588094,0.0,227,10190320,11533558,11533558.0,1.0
68,2015-01-04,9,28.964979891903624,19.60976185554304,22.422881855181206,3.077526782783732,65.84581782125335,0.0,57,998861,48640855,48640855.0,1.0
69,2015-01-04,10,26.113109000095726,14.064010591862704,15.170704082671648,3.4698577457721265,51.22664845466236,0.0,112,4314205,13121016,13121016.0,1.0
70,2015-01-11,1,20.6559654698449,9.23458998262259,11.746680746716834,1.4800499669432896,47.39171538999175,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
71,2015-01-11,2,22.623526106183707,11.311763053091854,14.688236946908146,2.0,47.37647389381629,0.0,70,2950285,28443874,28443874.0,1.0
72,2015-01-11,3,21.229603180325324,8.900182128538088,10.9323368048455,2.066311641714424,38.12829593739218,0.0,192,11239443,27115465,27115465.0,1.0
73,2015-01-11,4,17.845343300549292,8.68280173746854,11.506745687244434,1.040878635018273,32.69831759443364,0.0,204,18065981,62346798,62346798.0,1.0
74,2015-01-11,5,11.12634932184216,5.661345850141583,7.06136620600379,1.966041632223665,26.851343625511895,0.0,182,15335189,51945724,51945724.0,1.0
75,2015-01-11,6,23.3518170655751,11.27007864499356,14.859399541397828,2.10560404595368,42.196804681096474,0.0,150,18097145,39459473,39459473.0,1.0
76,2015-01-11,7,16.89586883468971,8.668345265585584,10.137317872078928,6.599502396126615,36.14680749049067,0.0,99,10212502,13521197,13521197.0,1.0
77,2015-01-11,8,20.4105757304034,10.646533012622818,12.278855319407942,7.651285752410487,44.708575619076086,0.0,227,10190320,11533558,11533558.0,1.0
78,2015-01-11,9,26.888992987479348,19.50531021710042,21.673420419932995,2.8653159160134005,56.65380271378864,0.0,57,998861,48640855,48640855.0,1.0
79,2015-01-11,10,26.090266104393137,11.420193375269111,15.818442946796193,3.294245506597965,41.023548481306634,0.0,112,4314205,13121016,13121016.0,1.0
80,2015-01-18,1,22.72499625339786,10.692848438592076,13.333228634066286,2.128126181885657,39.588453011572604,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
81,2015-01-18,2,22.247052212367414,9.688236946908146,15.688236946908146,1.3117630530918538,42.31176305309185,0.0,70,2950285,28443874,28443874.0,1.0
82,2015-01-18,3,17.432847417516168,8.314470911710348,12.044155171227933,1.7904745871037067,32.73618010976393,0.0,192,11239443,27115465,27115465.0,1.0
83,2015-01-18,4,15.448552385962145,9.198647667519348,11.505241857007636,1.3224061963855787,30.07174740553637,0.0,204,18065981,62346798,62346798.0,1.0
84,2015-01-18,5,8.931463136407531,6.070006589955316,7.906046780674383,1.4275308589403817,22.591362534479256,0.0,182,15335189,51945724,51945724.0,1.0
85,2015-01-18,6,22.78042425959414,11.62199251875462,16.507590990888296,2.1166293832662184,37.641385377853375,0.0,150,18097145,39459473,39459473.0,1.0
86,2015-01-18,7,15.022779935829643,8.815234775441848,12.303703806696994,6.330002439872741,31.71247390301317,0.0,99,10212502,13521197,13521197.0,1.0
87,2015-01-18,8,16.782854779071645,12.303400563815607,13.021613451807326,6.3666503432852215,39.238974651187426,0.0,227,10190320,11533558,11533558.0,1.0
88,2015-01-18,9,24.233470978254804,19.781233759151643,22.97307514434111,2.4375324816967137,56.17068949548687,0.0,57,998861,48640855,48640855.0,1.0
89,2015-01-18,10,24.061741712684444,12.810512234723287,17.789234690362395,3.182926840421504,41.967889148218404,0.0,112,4314205,13121016,13121016.0,1.0
90,2015-01-25,1,18.691260955366484,10.537427439930354,13.631481654510003,2.300024093735655,42.484040918407004,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
91,2015-01-25,2,18.0,10.311763053091855,14.688236946908146,1.6882369469081462,45.31176305309185,0.0,70,2950285,28443874,28443874.0,1.0
92,2015-01-25,3,13.938741858197895,8.208619066647021,11.324536864848161,1.5963989553562885,33.164703832296446,0.0,192,11239443,27115465,27115465.0,1.0
93,2015-01-25,4,14.453051366006,8.453253044366448,12.110875814344148,1.4662486917130853,31.920568430795758,0.0,204,18065981,62346798,62346798.0,1.0
94,2015-01-25,5,7.503154966133497,5.879759573665775,7.795844177665134,1.213765429470191,24.129122947636652,0.0,182,15335189,51945724,51945724.0,1.0
95,2015-01-25,6,19.422458885854862,11.804466471207054,15.391049900742464,1.8305685937569414,36.69895059166147,0.0,150,18097145,39459473,39459473.0,1.0
96,2015-01-25,7,13.449476181731544,10.91473010858432,11.42206041373408,5.955054201192395,32.0197963982035,0.0,99,10212502,13521197,13521197.0,1.0
97,2015-01-25,8,15.00115359024509,12.40588272933643,13.50999830234521,5.756170732396716,41.414839982596874,0.0,227,10190320,11533558,11533558.0,1.0
98,2015-01-25,9,23.619624819506154,18.971421349398568,22.91101626400276,3.9444964937396763,53.61318336201121,0.0,57,998861,48640855,48640855.0,1.0
99,2015-01-25,10,19.349005747725634,13.558666645936565,17.082864086134794,2.7687284277376083,44.13437884688199,0.0,112,4314205,13121016,13121016.0,1.0
100,2015-02-01,1,15.228589907559316,9.261622602863584,12.352787406377596,1.4188305535863839,44.890086831933594,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
101,2015-02-01,2,15.623526106183707,10.0,15.311763053091854,1.0,44.623526106183704,0.0,70,2950285,28443874,28443874.0,1.0
102,2015-02-01,3,13.060152610327721,7.921877459966112,12.482790503500494,1.7091522863428674,34.910168717372166,0.0,192,11239443,27115465,27115465.0,1.0
103,2015-02-01,4,12.140907653348933,8.250868440749755,12.6397066293605,0.9227301456604073,31.692962050753593,0.0,204,18065981,62346798,62346798.0,1.0
104,2015-02-01,5,6.632035776419249,5.431925080108615,8.511969493388907,1.213765429470191,25.15131963508681,0.0,182,15335189,51945724,51945724.0,1.0
105,2015-02-01,6,15.875116806552384,11.230424491477622,16.52052821384614,1.0967012407895056,37.7331554833487,0.0,150,18097145,39459473,39459473.0,1.0
106,2015-02-01,7,12.09030568817243,9.065973448948343,11.000099991147234,4.326283760232175,34.30937475432094,0.0,99,10212502,13521197,13521197.0,1.0
107,2015-02-01,8,13.639089169187862,11.627823955105615,15.289062837330858,3.710965428014495,38.85217727261614,0.0,227,10190320,11533558,11533558.0,1.0
108,2015-02-01,9,19.39430320457977,17.641648096029563,23.470235998113107,2.163262734588033,51.90936246906021,0.0,57,998861,48640855,48640855.0,1.0
109,2015-02-01,10,15.425522078473191,14.454662581007447,16.55168517437979,2.593116188563447,38.8044996667941,0.0,112,4314205,13121016,13121016.0,1.0
110,2015-02-08,1,13.047648314921398,8.213970154213031,12.258789095563682,1.5768090839157516,38.61703204020662,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
111,2015-02-08,2,14.0,10.0,14.0,1.0,44.68823694690815,0.0,70,2950285,28443874,28443874.0,1.0
112,2015-02-08,3,11.902394814177077,8.19527343528868,11.162228602754924,1.0338202940646601,36.201832754850415,0.0,192,11239443,27115465,27115465.0,1.0
113,2015-02-08,4,11.195357314099754,8.094751634237896,12.001467276635443,0.9721402372580545,33.307895860185155,0.0,204,18065981,62346798,62346798.0,1.0
114,2015-02-08,5,6.3999673197355,5.7034398057480145,7.8837516635633,1.2224058134217168,25.79481762541225,0.0,182,15335189,51945724,51945724.0,1.0
115,2015-02-08,6,13.908184303424427,10.516485280986899,14.560489822051096,1.755812704340983,34.45891155211323,0.0,150,18097145,39459473,39459473.0,1.0
116,2015-02-08,7,10.081116043202387,10.526391561338837,12.085469873710146,3.1927845589410464,34.685440127823,0.0,99,10212502,13521197,13521197.0,1.0
117,2015-02-08,8,11.38968989448009,11.45649729250939,15.539578766587034,3.0318292065640113,39.53702430767678,0.0,227,10190320,11533558,11533558.0,1.0
118,2015-02-08,9,16.673534336516084,17.045700347989357,21.353510130527102,2.0571573012028677,48.87352508503397,0.0,57,998861,48640855,48640855.0,1.0
119,2015-02-08,10,14.296934932477791,11.587171374533803,14.257439667781826,2.1318926827007907,39.4446409485363,0.0,112,4314205,13121016,13121016.0,1.0
120,2015-02-15,1,11.634970915606573,7.080049730730195,11.53507193607339,1.3138691337462163,52.485179793597005,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
121,2015-02-15,2,12.0,9.376473893816293,12.623526106183707,1.0,63.24705221236742,0.0,70,2950285,28443874,28443874.0,1.0
122,2015-02-15,3,12.38066678922895,7.507588676793852,10.509430282681857,1.0338202940646601,55.58662755737363,0.0,192,11239443,27115465,27115465.0,1.0
123,2015-02-15,4,10.470334146109636,8.843884813459065,11.519908015163827,0.8691962657007661,47.32937075613731,0.0,204,18065981,62346798,62346798.0,1.0
124,2015-02-15,5,6.876736706952049,5.635058643132974,7.822282792708789,1.1102026030092487,38.76480320112585,0.0,182,15335189,51945724,51945724.0,1.0
125,2015-02-15,6,12.710616535603503,10.846445288308843,14.958117991084169,1.1714571302054642,40.371824859394344,0.0,150,18097145,39459473,39459473.0,1.0
126,2015-02-15,7,9.000099991147232,9.15617914597354,10.644648177228687,2.140936560572263,37.480214510593996,0.0,99,10212502,13521197,13521197.0,1.0
127,2015-02-15,8,10.319951310775046,12.770081444078228,12.703239711457645,3.053960365049536,40.460229705351985,0.0,227,10190320,11533558,11533558.0,1.0
128,2015-02-15,9,15.83348948121903,16.557565939167805,20.855512757742435,2.02692485565889,56.79922684336037,0.0,57,998861,48640855,48640855.0,1.0
129,2015-02-15,10,12.692212096990051,10.97182840109333,14.024515327166739,1.1669779992646911,42.75450216660052,0.0,112,4314205,13121016,13121016.0,1.0
130,2015-02-22,1,10.793059613098698,7.4055620047562805,11.87365283079085,1.1307964396912538,42.56847299257582,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
131,2015-02-22,2,10.311763053091855,8.688236946908146,15.311763053091854,1.0,47.37647389381629,0.0,70,2950285,28443874,28443874.0,1.0
132,2015-02-22,3,10.697065530685164,6.888889679745488,12.857208828983756,0.9032279180902854,35.45571908871929,0.0,192,11239443,27115465,27115465.0,1.0
133,2015-02-22,4,9.680885905319467,8.323700954137212,12.849192399584016,0.9242396217364683,33.02754526383215,0.0,204,18065981,62346798,62346798.0,1.0
134,2015-02-22,5,6.386111549816882,5.689785072588458,9.009609607135324,1.1035628264609423,28.69315274150381,0.0,182,15335189,51945724,51945724.0,1.0
135,2015-02-22,6,10.755821219406554,9.718790567730085,15.525379571085502,1.10560404595368,43.003313906397075,0.0,150,18097145,39459473,39459473.0,1.0
136,2015-02-22,7,8.996381311506667,8.251220657461023,13.37504822982758,2.8994875231830433,35.1138207660165,0.0,99,10212502,13521197,13521197.0,1.0
137,2015-02-22,8,9.851274082117591,11.58038551503361,14.941319235573271,2.3479574126214997,47.55617459937341,0.0,227,10190320,11533558,11533558.0,1.0
138,2015-02-22,9,12.643301890972106,14.245691096507246,21.205769409275394,1.8383910603545104,52.8742825552717,0.0,57,998861,48640855,48640855.0,1.0
139,2015-02-22,10,9.75782530864988,11.906918717270067,15.830685367657505,1.581176411948587,40.60871429468572,0.0,112,4314205,13121016,13121016.0,1.0
140,2015-03-01,1,10.451391938152064,8.24270718316147,11.029112607768942,0.9204119346403614,36.23663276658813,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
141,2015-03-01,2,10.0,7.688236946908146,14.0,1.0,40.44118473454073,0.0,70,2950285,28443874,28443874.0,1.0
142,2015-03-01,3,9.642360992149683,6.302118145493724,11.11262827320129,1.1022933960380175,29.973031035978913,0.0,192,11239443,27115465,27115465.0,1.0
143,2015-03-01,4,10.038674544280525,8.163262803007141,12.185143349302397,1.0772698543395924,30.26403200369648,0.0,204,18065981,62346798,62346798.0,1.0
144,2015-03-01,5,7.070006589955315,5.402990186449225,8.544128290521083,0.7775941865782832,24.081786654855364,0.0,182,15335189,51945724,51945724.0,1.0
145,2015-03-01,6,9.861425265360234,8.967117604434302,13.986342519070135,1.1275579123927986,39.076132364971016,0.0,150,18097145,39459473,39459473.0,1.0
146,2015-03-01,7,8.981238717252623,8.744525503178453,11.526291570191603,2.8994875231830433,33.90627560562871,0.0,99,10212502,13521197,13521197.0,1.0
147,2015-03-01,8,10.211179065471384,10.610196090399857,14.07770056733577,2.7785059042491485,40.60160958136249,0.0,227,10190320,11533558,11533558.0,1.0
148,2015-03-01,9,13.31677642179604,14.6448958802225,20.56412131324583,1.1918413851894667,54.52425373690492,0.0,57,998861,48640855,48640855.0,1.0
149,2015-03-01,10,9.394661053686697,11.550032406027096,15.394994183377264,1.8243877608258385,40.07354598150022,0.0,112,4314205,13121016,13121016.0,1.0
150,2015-03-08,1,8.06520701846845,7.740892344832274,14.285055794845253,1.4196011331929528,34.92042623865554,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
151,2015-03-08,2,9.0,8.311763053091854,16.623526106183707,1.0,36.68823694690815,0.0,70,2950285,28443874,28443874.0,1.0
152,2015-03-08,3,8.074295462017709,6.55703533020732,12.660692708017363,1.1022933960380175,28.986666760094288,0.0,192,11239443,27115465,27115465.0,1.0
153,2015-03-08,4,8.508567256332876,7.707977272545737,14.253131508052746,1.0479006155215862,26.856021892254994,0.0,204,18065981,62346798,62346798.0,1.0
154,2015-03-08,5,6.863256117096375,5.7539016300937496,9.640676160370775,1.213765429470191,22.044908085216022,0.0,182,15335189,51945724,51945724.0,1.0
155,2015-03-08,6,9.967143149631015,9.771592590706927,17.681056688212742,1.202313801808757,31.3820331305489,0.0,150,18097145,39459473,39459473.0,1.0
156,2015-03-08,7,10.569585074457535,9.303703806696994,14.763004784265771,4.140936560572263,28.052583140383206,0.0,99,10212502,13521197,13521197.0,1.0
157,2015-03-08,8,8.00908618138479,11.739809952835023,15.44916269550125,1.7418778316283667,36.232716738408044,0.0,227,10190320,11533558,11533558.0,1.0
158,2015-03-08,9,12.557565939167805,14.971421349398565,24.968173565205625,1.1616089396454894,51.28660378194421,0.0,57,998861,48640855,48640855.0,1.0
159,2015-03-08,10,9.061321165982879,12.432435796130424,15.031496798723513,1.0659463413503953,38.67033810491505,0.0,112,4314205,13121016,13121016.0,1.0
160,2015-03-15,1,9.476918043767137,8.332115020554475,15.357221782311786,1.2747358415839503,34.8134674402558,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
161,2015-03-15,2,7.688236946908146,8.623526106183707,16.0,1.0,37.68823694690815,0.0,70,2950285,28443874,28443874.0,1.0
162,2015-03-15,3,7.2315568255974965,7.564221672023695,13.535814414394148,0.8977066039619827,29.21582908498895,0.0,192,11239443,27115465,27115465.0,1.0
163,2015-03-15,4,6.990073379550302,7.228749566256794,12.784688750174466,0.9297521261637205,26.139551529173957,0.0,204,18065981,62346798,62346798.0,1.0
164,2015-03-15,5,5.783211703816083,5.957803379542848,9.766534103942801,1.3396233730422162,22.601721885712863,0.0,182,15335189,51945724,51945724.0,1.0
165,2015-03-15,6,8.294963594673451,9.877196636660607,16.408846996005245,0.9142272883370743,30.002720183313144,0.0,150,18097145,39459473,39459473.0,1.0
166,2015-03-15,7,8.440921687628691,8.440921687628691,13.483098057072905,4.036705404114739,28.281223844309046,0.0,99,10212502,13521197,13521197.0,1.0
167,2015-03-15,8,7.96674660152574,10.195706216589885,17.532254920814548,2.169001967996346,37.59486292087836,0.0,227,10190320,11533558,11533558.0,1.0
168,2015-03-15,9,11.646549675165044,13.759210482628236,23.315068515962558,1.0,49.18864771188746,0.0,57,998861,48640855,48640855.0,1.0
169,2015-03-15,10,8.86050973491687,10.10372108379412,17.711681702087706,1.6971202534925651,36.24845469283781,0.0,112,4314205,13121016,13121016.0,1.0
170,2015-03-22,1,8.10640153234059,7.859223360215259,13.425234224967776,1.4606728818706187,37.064764578219204,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
171,2015-03-22,2,7.688236946908146,8.0,15.311763053091854,1.0,38.93528915927556,0.0,70,2950285,28443874,28443874.0,1.0
172,2015-03-22,3,6.238634889720681,6.867137296004329,11.869282566240337,0.8710155994005635,29.122940543339382,0.0,192,11239443,27115465,27115465.0,1.0
173,2015-03-22,4,5.865036725703219,6.753253390815676,12.201897200879507,0.8115905808025619,26.984743578972573,0.0,204,18065981,62346798,62346798.0,1.0
174,2015-03-22,5,5.611540229952325,5.973458720105624,9.117820727650269,1.1258579435720253,24.000719982264563,0.0,182,15335189,51945724,51945724.0,1.0
175,2015-03-22,6,6.677628816786276,9.652937483478302,14.887607039252652,1.0946840318926712,30.468504888547294,0.0,150,18097145,39459473,39459473.0,1.0
176,2015-03-22,7,5.531127384653888,8.284842532802383,13.46907259764058,2.9286555768694145,30.674016213209526,0.0,99,10212502,13521197,13521197.0,1.0
177,2015-03-22,8,8.610023203594244,11.10749744354691,15.617062748546461,1.9594467726264524,37.041101280281424,0.0,227,10190320,11533558,11533558.0,1.0
178,2015-03-22,9,10.347008867340017,14.666919156745909,21.412261420980368,1.8367372654119667,48.933153457109256,0.0,57,998861,48640855,48640855.0,1.0
179,2015-03-22,10,9.564944589656776,12.396313822039392,14.854564920887224,1.1129714345291553,34.99752785912311,0.0,112,4314205,13121016,13121016.0,1.0
180,2015-03-29,1,7.583218595009762,8.030812357829243,12.958412322554754,0.8225295587880588,35.79740816494183,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
181,2015-03-29,2,7.0,8.311763053091854,14.311763053091854,1.0,39.064710840724445,0.0,70,2950285,28443874,28443874.0,1.0
182,2015-03-29,3,7.007414145396363,6.821249091616168,12.270437294731993,1.0676405881293203,28.988861227347563,0.0,192,11239443,27115465,27115465.0,1.0
183,2015-03-29,4,5.290761989092045,6.969944791711677,11.934030084431923,0.8539917479001888,28.173015797860224,0.0,204,18065981,62346798,62346798.0,1.0
