date,flu,cough,fever,influenza,cold,isPartial,state
2016-12-25,10,11,10,0,29,False,Alabama
2017-01-01,9,9,10,1,34,False,Alabama
2017-01-08,10,8,10,0,34,False,Alabama
2017-01-15,11,9,10,1,23,False,Alabama
2017-01-22,11,7,10,1,26,False,Alabama
2017-01-29,14,9,14,1,28,False,Alabama
2017-02-05,21,10,13,1,27,False,Alabama
2017-02-12,22,10,12,1,27,False,Alabama
2017-02-19,19,8,13,1,25,False,Alabama
2017-02-26,17,9,10,1,26,False,Alabama
2017-03-05,14,8,14,2,25,False,Alabama
2017-03-12,13,7,11,1,28,False,Alabama
2017-03-19,14,8,14,1,27,False,Alabama
2017-03-26,10,8,12,1,22,False,Alabama
2017-04-02,8,7,12,1,25,False,Alabama
2017-04-09,6,6,12,1,25,False,Alabama
2017-04-16,5,5,11,0,25,False,Alabama
2017-04-23,5,6,11,0,24,False,Alabama
2017-04-30,4,7,11,0,23,False,Alabama
2017-05-07,4,7,9,1,22,False,Alabama
2017-05-14,4,6,11,0,22,False,Alabama
2017-05-21,3,5,8,0,18,False,Alabama
2017-05-28,3,7,10,0,22,False,Alabama
2017-06-04,3,5,10,0,20,False,Alabama
2017-06-11,2,5,11,1,19,False,Alabama
2017-06-18,2,6,8,0,19,False,Alabama
2017-06-25,3,5,12,1,18,False,Alabama
2017-07-02,2,6,11,0,22,False,Alabama
2017-07-09,2,4,9,1,21,False,Alabama
2017-07-16,2,5,9,0,21,False,Alabama
2017-07-23,2,7,10,0,23,False,Alabama
2017-07-30,2,5,8,0,22,False,Alabama
2017-08-06,3,6,10,0,22,False,Alabama
2017-08-13,3,4,9,0,22,False,Alabama
2017-08-20,5,6,10,1,23,False,Alabama
2017-08-27,4,6,12,0,21,False,Alabama
2017-09-03,5,6,10,0,21,False,Alabama
2017-09-10,6,6,10,0,22,False,Alabama
2017-09-17,7,7,11,1,21,False,Alabama
2017-09-24,11,7,12,1,21,False,Alabama
2017-10-01,11,7,10,1,23,False,Alabama
2017-10-08,10,7,12,1,22,False,Alabama
2017-10-15,11,6,12,1,25,False,Alabama
2017-10-22,13,7,11,1,29,False,Alabama
2017-10-29,9,7,12,0,29,False,Alabama
2017-11-05,11,8,10,0,27,False,Alabama
2017-11-12,9,10,13,1,31,False,Alabama
2017-11-19,7,9,10,0,33,False,Alabama
2017-11-26,9,11,12,1,28,False,Alabama
2017-12-03,11,9,10,0,39,False,Alabama
2017-12-10,14,10,13,1,40,False,Alabama
2017-12-17,32,12,19,0,28,False,Alabama
2017-12-24,34,13,16,1,46,False,Alabama
2017-12-31,36,14,16,2,73,False,Alabama
2018-01-07,89,15,21,2,39,False,Alabama
2018-01-14,100,14,18,2,52,False,Alabama
2018-01-21,97,14,19,2,34,False,Alabama
2018-01-28,95,13,20,3,30,False,Alabama
2018-02-04,74,11,18,2,28,False,Alabama
2018-02-11,53,11,14,2,25,False,Alabama
2018-02-18,28,9,11,1,23,False,Alabama
2018-02-25,15,8,13,1,23,False,Alabama
2018-03-04,12,8,13,0,26,False,Alabama
2018-03-11,9,10,13,1,25,False,Alabama
2018-03-18,8,6,9,0,23,False,Alabama
2018-03-25,8,8,12,1,23,False,Alabama
2018-04-01,5,7,10,1,26,False,Alabama
2018-04-08,5,7,11,1,25,False,Alabama
2018-04-15,5,7,12,0,25,False,Alabama
2018-04-22,4,7,12,0,22,False,Alabama
2018-04-29,3,8,12,1,29,False,Alabama
2018-05-06,4,7,10,0,25,False,Alabama
2018-05-13,3,5,11,0,21,False,Alabama
2018-05-20,3,6,9,0,20,False,Alabama
2018-05-27,3,6,11,0,17,False,Alabama
2018-06-03,2,6,10,0,21,False,Alabama
2018-06-10,3,7,10,1,21,False,Alabama
2018-06-17,2,5,11,0,20,False,Alabama
2018-06-24,2,4,11,0,22,False,Alabama
2018-07-01,2,5,11,0,20,False,Alabama
2018-07-08,2,6,10,0,20,False,Alabama
2018-07-15,3,4,9,0,20,False,Alabama
2018-07-22,3,5,10,0,22,False,Alabama
2018-07-29,2,7,11,0,20,False,Alabama
2018-08-05,2,7,10,0,23,False,Alabama
2018-08-12,3,6,10,0,22,False,Alabama
2018-08-19,5,7,10,0,22,False,Alabama
2018-08-26,6,7,11,1,24,False,Alabama
2018-09-02,8,7,12,1,24,False,Alabama
2018-09-09,9,9,11,0,21,False,Alabama
2018-09-16,9,6,12,1,20,False,Alabama
2018-09-23,10,9,10,1,21,False,Alabama
2018-09-30,14,8,11,0,25,False,Alabama
2018-10-07,14,7,12,0,22,False,Alabama
2018-10-14,15,6,11,1,25,False,Alabama
2018-10-21,18,9,11,1,30,False,Alabama
2018-10-28,17,7,10,1,25,False,Alabama
2018-11-04,12,7,11,0,26,False,Alabama
2018-11-11,12,10,11,1,45,False,Alabama
2018-11-18,10,11,12,0,30,False,Alabama
2018-11-25,10,12,12,1,39,False,Alabama
2018-12-02,9,10,12,0,45,False,Alabama
2018-12-09,11,10,11,1,46,False,Alabama
2018-12-16,16,11,15,1,35,False,Alabama
2018-12-23,19,12,15,1,32,False,Alabama
2018-12-30,18,12,11,1,27,False,Alabama
2019-01-06,14,9,11,1,26,False,Alabama
2019-01-13,15,10,12,1,31,False,Alabama
2019-01-20,23,9,13,1,37,False,Alabama
2019-01-27,32,10,15,1,44,False,Alabama
2019-02-03,51,12,17,1,35,False,Alabama
2019-02-10,36,11,16,1,32,False,Alabama
2019-02-17,29,11,15,2,31,False,Alabama
2019-02-24,20,10,14,1,27,False,Alabama
2019-03-03,14,8,12,1,31,False,Alabama
2019-03-10,13,8,14,1,26,False,Alabama
2019-03-17,13,10,11,1,32,False,Alabama
2019-03-24,10,8,12,0,24,False,Alabama
2019-03-31,8,9,11,1,25,False,Alabama
2019-04-07,7,8,12,0,26,False,Alabama
2019-04-14,5,8,11,1,25,False,Alabama
2019-04-21,6,7,11,1,25,False,Alabama
2019-04-28,5,7,10,1,26,False,Alabama
2019-05-05,5,7,11,0,25,False,Alabama
2019-05-12,4,6,11,0,24,False,Alabama
2019-05-19,3,7,12,0,22,False,Alabama
2019-05-26,3,7,11,0,25,False,Alabama
2019-06-02,3,5,11,0,22,False,Alabama
2019-06-09,3,5,10,0,20,False,Alabama
2019-06-16,4,6,10,0,20,False,Alabama
2019-06-23,2,4,9,0,21,False,Alabama
2019-06-30,3,5,10,0,26,False,Alabama
2019-07-07,3,6,11,0,20,False,Alabama
2019-07-14,3,5,10,0,22,False,Alabama
2019-07-21,3,5,10,0,21,False,Alabama
2019-07-28,2,6,9,0,22,False,Alabama
2019-08-04,3,5,9,1,21,False,Alabama
2019-08-11,3,5,10,0,24,False,Alabama
2019-08-18,4,5,10,0,27,False,Alabama
2019-08-25,5,7,12,0,21,False,Alabama
2019-09-01,6,9,11,0,26,False,Alabama
2019-09-08,7,8,11,1,26,False,Alabama
2019-09-15,9,6,13,1,25,False,Alabama
2019-09-22,13,7,11,1,24,False,Alabama
2019-09-29,14,8,12,1,27,False,Alabama
2019-10-06,17,7,10,0,26,False,Alabama
2019-10-13,15,7,10,1,28,False,Alabama
2019-10-20,15,6,11,0,25,False,Alabama
2019-10-27,12,8,11,0,35,False,Alabama
2019-11-03,15,10,12,0,35,False,Alabama
2019-11-10,15,12,11,0,40,True,Alabama
2014-11-16,14,7,16,4,49,False,Alaska
2014-11-23,12,8,17,2,39,False,Alaska
2014-11-30,11,10,8,2,30,False,Alaska
2014-12-07,9,6,12,4,46,False,Alaska
2014-12-14,11,6,9,3,39,False,Alaska
2014-12-21,8,9,7,2,46,False,Alaska
2014-12-28,12,14,15,0,44,False,Alaska
2015-01-04,12,9,12,2,50,False,Alaska
2015-01-11,8,8,8,2,42,False,Alaska
2015-01-18,8,11,21,0,48,False,Alaska
2015-01-25,8,4,8,2,70,False,Alaska
2015-02-01,5,6,11,0,45,False,Alaska
2015-02-08,6,6,16,2,53,False,Alaska
2015-02-15,4,6,15,0,48,False,Alaska
2015-02-22,6,9,14,0,42,False,Alaska
2015-03-01,4,8,15,0,47,False,Alaska
2015-03-08,7,10,17,0,45,False,Alaska
2015-03-15,8,4,10,6,46,False,Alaska
2015-03-22,7,5,11,2,36,False,Alaska
2015-03-29,9,7,8,4,45,False,Alaska
2015-04-05,6,9,14,2,44,False,Alaska
2015-04-12,5,15,10,4,42,False,Alaska
2015-04-19,8,9,10,3,51,False,Alaska
2015-04-26,2,6,15,2,47,False,Alaska
2015-05-03,3,7,13,2,44,False,Alaska
2015-05-10,8,5,12,0,48,False,Alaska
2015-05-17,3,6,6,0,35,False,Alaska
2015-05-24,4,8,15,2,35,False,Alaska
2015-05-31,4,9,9,0,43,False,Alaska
2015-06-07,12,3,6,0,30,False,Alaska
2015-06-14,5,7,9,2,37,False,Alaska
2015-06-21,4,5,7,0,27,False,Alaska
2015-06-28,2,6,5,0,32,False,Alaska
2015-07-05,2,9,10,2,34,False,Alaska
2015-07-12,7,8,8,0,33,False,Alaska
2015-07-19,2,6,12,0,30,False,Alaska
2015-07-26,6,6,10,2,38,False,Alaska
2015-08-02,6,3,4,0,45,False,Alaska
2015-08-09,4,12,9,0,36,False,Alaska
2015-08-16,6,7,9,2,41,False,Alaska
2015-08-23,4,6,12,2,47,False,Alaska
2015-08-30,10,6,12,0,38,False,Alaska
2015-09-06,12,5,6,2,42,False,Alaska
2015-09-13,8,3,9,2,36,False,Alaska
2015-09-20,7,6,15,3,35,False,Alaska
2015-09-27,9,6,13,2,52,False,Alaska
2015-10-04,15,6,7,2,54,False,Alaska
2015-10-11,10,9,11,0,49,False,Alaska
2015-10-18,14,9,12,4,38,False,Alaska
2015-10-25,10,11,8,4,32,False,Alaska
2015-11-01,11,7,11,5,45,False,Alaska
2015-11-08,7,7,10,0,47,False,Alaska
2015-11-15,9,5,17,0,60,False,Alaska
2015-11-22,11,9,11,0,48,False,Alaska
2015-11-29,4,8,18,3,51,False,Alaska
2015-12-06,9,6,24,2,59,False,Alaska
2015-12-13,6,6,13,0,48,False,Alaska
2015-12-20,4,7,13,0,46,False,Alaska
2015-12-27,6,10,13,2,39,False,Alaska
2016-01-03,10,11,14,3,35,False,Alaska
2016-01-10,7,7,13,2,48,False,Alaska
2016-01-17,10,10,12,0,47,False,Alaska
2016-01-24,6,11,17,0,44,False,Alaska
2016-01-31,7,12,17,5,48,False,Alaska
2016-02-07,10,9,23,4,41,False,Alaska
2016-02-14,10,11,19,2,39,False,Alaska
2016-02-21,11,12,9,3,49,False,Alaska
2016-02-28,11,11,15,7,33,False,Alaska
2016-03-06,6,8,7,2,34,False,Alaska
2016-03-13,12,10,12,4,51,False,Alaska
2016-03-20,5,11,13,3,40,False,Alaska
2016-03-27,10,10,11,2,45,False,Alaska
2016-04-03,11,11,9,2,42,False,Alaska
2016-04-10,7,9,22,3,40,False,Alaska
2016-04-17,5,11,11,3,49,False,Alaska
2016-04-24,7,6,10,3,36,False,Alaska
2016-05-01,2,8,12,3,47,False,Alaska
2016-05-08,2,8,13,0,36,False,Alaska
2016-05-15,4,7,12,0,51,False,Alaska
2016-05-22,3,7,12,0,44,False,Alaska
2016-05-29,4,5,8,2,35,False,Alaska
2016-06-05,5,3,9,2,40,False,Alaska
2016-06-12,3,9,13,2,30,False,Alaska
2016-06-19,5,5,8,0,37,False,Alaska
2016-06-26,3,3,11,0,38,False,Alaska
2016-07-03,8,9,3,0,32,False,Alaska
2016-07-10,2,5,13,0,32,False,Alaska
2016-07-17,2,3,10,3,49,False,Alaska
2016-07-24,3,8,15,0,37,False,Alaska
2016-07-31,2,4,11,0,28,False,Alaska
2016-08-07,2,4,13,0,52,False,Alaska
2016-08-14,3,8,13,0,33,False,Alaska
2016-08-21,5,9,8,0,29,False,Alaska
2016-08-28,7,6,7,0,35,False,Alaska
2016-09-04,4,8,9,0,41,False,Alaska
2016-09-11,9,6,9,2,34,False,Alaska
2016-09-18,11,7,8,2,54,False,Alaska
2016-09-25,17,5,7,2,44,False,Alaska
2016-10-02,13,9,10,2,40,False,Alaska
2016-10-09,10,7,10,3,46,False,Alaska
2016-10-16,13,12,10,0,51,False,Alaska
2016-10-23,10,14,11,2,58,False,Alaska
2016-10-30,11,8,4,2,37,False,Alaska
2016-11-06,8,11,7,2,52,False,Alaska
2016-11-13,11,4,10,2,57,False,Alaska
2016-11-20,9,7,13,0,67,False,Alaska
2016-11-27,12,5,11,4,63,False,Alaska
2016-12-04,13,12,11,2,81,False,Alaska
2016-12-11,9,15,10,0,66,False,Alaska
2016-12-18,8,7,17,2,52,False,Alaska
2016-12-25,12,11,11,2,59,False,Alaska
2017-01-01,14,14,14,2,64,False,Alaska
2017-01-08,14,9,13,3,56,False,Alaska
2017-01-15,11,11,16,3,80,False,Alaska
2017-01-22,11,7,16,2,46,False,Alaska
2017-01-29,10,9,12,0,54,False,Alaska
2017-02-05,12,16,20,2,56,False,Alaska
2017-02-12,11,16,17,5,46,False,Alaska
2017-02-19,13,11,15,2,55,False,Alaska
2017-02-26,7,12,12,0,50,False,Alaska
2017-03-05,7,11,12,3,60,False,Alaska
2017-03-12,5,9,22,3,51,False,Alaska
2017-03-19,12,12,15,2,46,False,Alaska
2017-03-26,7,7,16,3,43,False,Alaska
2017-04-02,7,11,14,2,61,False,Alaska
2017-04-09,9,9,16,3,40,False,Alaska
2017-04-16,11,12,11,2,45,False,Alaska
2017-04-23,9,10,7,2,44,False,Alaska
2017-04-30,8,7,11,0,42,False,Alaska
2017-05-07,8,13,13,0,48,False,Alaska
2017-05-14,3,10,9,0,58,False,Alaska
2017-05-21,4,13,14,3,44,False,Alaska
2017-05-28,8,10,7,0,57,False,Alaska
2017-06-04,7,10,11,3,37,False,Alaska
2017-06-11,3,11,12,2,39,False,Alaska
2017-06-18,4,3,11,3,43,False,Alaska
2017-06-25,0,4,13,2,44,False,Alaska
2017-07-02,4,4,7,2,42,False,Alaska
2017-07-09,6,7,9,2,48,False,Alaska
2017-07-16,7,8,11,0,48,False,Alaska
2017-07-23,4,3,12,0,49,False,Alaska
2017-07-30,5,3,9,2,58,False,Alaska
2017-08-06,5,6,6,2,33,False,Alaska
2017-08-13,3,5,7,2,39,False,Alaska
2017-08-20,5,7,13,2,34,False,Alaska
2017-08-27,6,6,10,2,35,False,Alaska
2017-09-03,7,7,21,0,68,False,Alaska
2017-09-10,9,8,11,2,46,False,Alaska
2017-09-17,11,13,10,2,45,False,Alaska
2017-09-24,19,13,10,0,45,False,Alaska
2017-10-01,13,5,11,4,44,False,Alaska
2017-10-08,15,16,11,2,45,False,Alaska
2017-10-15,10,6,6,0,68,False,Alaska
2017-10-22,17,11,10,4,55,False,Alaska
2017-10-29,14,11,11,6,58,False,Alaska
2017-11-05,9,8,8,2,52,False,Alaska
2017-11-12,13,5,9,2,69,False,Alaska
2017-11-19,11,6,17,0,69,False,Alaska
2017-11-26,9,11,13,0,76,False,Alaska
2017-12-03,11,8,12,3,52,False,Alaska
2017-12-10,11,10,12,3,33,False,Alaska
2017-12-17,11,9,9,4,48,False,Alaska
2017-12-24,11,16,9,4,65,False,Alaska
2017-12-31,14,17,14,5,70,False,Alaska
2018-01-07,28,13,15,6,68,False,Alaska
2018-01-14,19,8,8,3,48,False,Alaska
2018-01-21,32,10,18,6,59,False,Alaska
2018-01-28,37,8,13,8,58,False,Alaska
2018-02-04,37,13,18,7,52,False,Alaska
2018-02-11,34,11,19,7,47,False,Alaska
2018-02-18,18,8,15,4,50,False,Alaska
2018-02-25,21,13,13,4,53,False,Alaska
2018-03-04,26,11,14,7,44,False,Alaska
2018-03-11,20,4,9,4,33,False,Alaska
2018-03-18,16,10,14,2,38,False,Alaska
2018-03-25,8,14,11,6,43,False,Alaska
2018-04-01,11,13,13,2,56,False,Alaska
2018-04-08,11,13,16,2,39,False,Alaska
2018-04-15,6,9,12,2,43,False,Alaska
2018-04-22,8,8,12,2,45,False,Alaska
2018-04-29,5,12,15,2,36,False,Alaska
2018-05-06,7,12,12,0,58,False,Alaska
2018-05-13,6,7,9,3,50,False,Alaska
2018-05-20,3,14,10,0,48,False,Alaska
2018-05-27,5,10,10,0,37,False,Alaska
2018-06-03,4,6,15,2,47,False,Alaska
2018-06-10,3,8,11,0,40,False,Alaska
2018-06-17,5,6,8,0,36,False,Alaska
2018-06-24,3,6,5,0,45,False,Alaska
2018-07-01,6,4,11,2,53,False,Alaska
2018-07-08,3,7,10,0,34,False,Alaska
2018-07-15,5,2,7,2,40,False,Alaska
2018-07-22,5,8,6,2,43,False,Alaska
2018-07-29,6,5,6,3,48,False,Alaska
2018-08-05,4,4,11,2,36,False,Alaska
2018-08-12,4,6,7,0,54,False,Alaska
2018-08-19,3,5,9,0,41,False,Alaska
2018-08-26,10,3,4,2,51,False,Alaska
2018-09-02,6,11,8,2,49,False,Alaska
2018-09-09,17,5,9,2,51,False,Alaska
2018-09-16,16,9,10,2,37,False,Alaska
2018-09-23,10,8,6,4,44,False,Alaska
2018-09-30,23,7,9,3,42,False,Alaska
2018-10-07,10,7,8,5,45,False,Alaska
2018-10-14,31,9,8,2,52,False,Alaska
2018-10-21,24,6,11,1,47,False,Alaska
2018-10-28,15,9,8,1,53,False,Alaska
2018-11-04,12,8,10,1,52,False,Alaska
2018-11-11,10,12,9,0,52,False,Alaska
2018-11-18,15,10,14,3,46,False,Alaska
2018-11-25,12,3,16,5,45,False,Alaska
2018-12-02,6,7,6,0,80,False,Alaska
2018-12-09,9,11,14,3,83,False,Alaska
2018-12-16,6,6,13,3,75,False,Alaska
2018-12-23,11,15,13,2,51,False,Alaska
2018-12-30,15,5,11,2,64,False,Alaska
2019-01-06,11,11,11,0,100,False,Alaska
2019-01-13,18,16,11,4,63,False,Alaska
2019-01-20,13,10,21,3,50,False,Alaska
2019-01-27,19,15,18,5,73,False,Alaska
2019-02-03,30,9,17,3,66,False,Alaska
2019-02-10,35,14,28,13,65,False,Alaska
2019-02-17,25,13,17,5,57,False,Alaska
2019-02-24,27,10,13,7,55,False,Alaska
2019-03-03,22,12,20,8,48,False,Alaska
2019-03-10,14,12,18,4,49,False,Alaska
2019-03-17,15,6,19,3,43,False,Alaska
2019-03-24,5,10,19,2,53,False,Alaska
2019-03-31,9,11,16,2,45,False,Alaska
2019-04-07,7,10,13,3,44,False,Alaska
2019-04-14,8,10,14,0,55,False,Alaska
2019-04-21,8,11,9,2,50,False,Alaska
2019-04-28,7,16,15,3,49,False,Alaska
2019-05-05,8,13,12,0,45,False,Alaska
2019-05-12,11,14,10,2,48,False,Alaska
2019-05-19,5,9,11,0,54,False,Alaska
2019-05-26,5,12,15,0,40,False,Alaska
2019-06-02,9,10,12,2,44,False,Alaska
2019-06-09,2,8,5,0,40,False,Alaska
2019-06-16,5,8,9,2,45,False,Alaska
2019-06-23,4,6,7,2,51,False,Alaska
2019-06-30,2,6,11,0,49,False,Alaska
2019-07-07,4,7,11,1,45,False,Alaska
2019-07-14,2,9,8,0,40,False,Alaska
2019-07-21,3,2,10,2,38,False,Alaska
2019-07-28,5,3,14,6,34,False,Alaska
2019-08-04,5,8,6,0,43,False,Alaska
2019-08-11,4,9,11,1,40,False,Alaska
2019-08-18,7,6,7,0,44,False,Alaska
2019-08-25,5,11,11,1,46,False,Alaska
2019-09-01,4,12,9,1,54,False,Alaska
2019-09-08,11,11,11,1,45,False,Alaska
2019-09-15,13,5,15,3,52,False,Alaska
2019-09-22,24,14,17,0,62,False,Alaska
2019-09-29,20,6,9,2,49,False,Alaska
2019-10-06,19,4,10,2,50,False,Alaska
2019-10-13,14,11,10,0,42,False,Alaska
2019-10-20,23,12,12,3,48,False,Alaska
2019-10-27,14,14,11,4,49,False,Alaska
2019-11-03,15,10,14,2,59,False,Alaska
2019-11-10,30,22,20,4,64,True,Alaska
2014-11-16,12,11,18,1,59,False,Arizona
2014-11-23,10,12,16,1,49,False,Arizona
2014-11-30,12,12,18,1,46,False,Arizona
2014-12-07,13,13,19,2,45,False,Arizona
2014-12-14,14,11,15,2,50,False,Arizona
2014-12-21,13,15,17,2,58,False,Arizona
2014-12-28,21,18,21,2,82,False,Arizona
2015-01-04,23,18,23,4,64,False,Arizona
2015-01-11,25,18,26,3,50,False,Arizona
2015-01-18,22,17,24,3,54,False,Arizona
2015-01-25,20,18,25,3,50,False,Arizona
2015-02-01,19,17,21,3,48,False,Arizona
2015-02-08,14,17,24,3,48,False,Arizona
2015-02-15,14,16,21,2,51,False,Arizona
2015-02-22,13,16,18,2,50,False,Arizona
2015-03-01,13,15,20,1,48,False,Arizona
2015-03-08,12,15,24,2,51,False,Arizona
2015-03-15,10,13,26,1,43,False,Arizona
2015-03-22,7,14,23,1,43,False,Arizona
2015-03-29,9,12,27,1,47,False,Arizona
2015-04-05,11,11,25,2,49,False,Arizona
2015-04-12,12,11,26,2,51,False,Arizona
2015-04-19,13,12,25,1,45,False,Arizona
2015-04-26,11,11,22,2,45,False,Arizona
2015-05-03,8,9,19,1,51,False,Arizona
2015-05-10,6,10,19,1,51,False,Arizona
2015-05-17,10,11,18,1,46,False,Arizona
2015-05-24,6,11,19,1,40,False,Arizona
2015-05-31,6,9,20,1,40,False,Arizona
2015-06-07,8,9,20,1,40,False,Arizona
2015-06-14,5,8,18,1,40,False,Arizona
2015-06-21,5,6,18,0,42,False,Arizona
2015-06-28,5,6,16,0,38,False,Arizona
2015-07-05,5,8,16,1,38,False,Arizona
2015-07-12,3,8,17,0,37,False,Arizona
2015-07-19,5,7,17,1,40,False,Arizona
2015-07-26,3,8,16,0,41,False,Arizona
2015-08-02,4,7,15,0,38,False,Arizona
2015-08-09,6,7,17,1,40,False,Arizona
2015-08-16,5,7,23,1,41,False,Arizona
2015-08-23,5,8,16,0,41,False,Arizona
2015-08-30,7,10,20,1,39,False,Arizona
2015-09-06,8,10,19,0,40,False,Arizona
2015-09-13,10,11,18,1,44,False,Arizona
2015-09-20,13,8,18,1,40,False,Arizona
2015-09-27,15,9,21,1,44,False,Arizona
2015-10-04,19,11,17,1,46,False,Arizona
2015-10-11,15,10,21,1,43,False,Arizona
2015-10-18,19,11,21,2,44,False,Arizona
2015-10-25,18,12,20,2,46,False,Arizona
2015-11-01,16,12,20,1,53,False,Arizona
2015-11-08,15,13,18,1,56,False,Arizona
2015-11-15,15,18,18,1,60,False,Arizona
2015-11-22,13,14,19,1,56,False,Arizona
2015-11-29,15,16,17,2,69,False,Arizona
2015-12-06,13,16,20,1,52,False,Arizona
2015-12-13,14,16,24,1,70,False,Arizona
2015-12-20,11,18,20,1,58,False,Arizona
2015-12-27,16,17,20,1,72,False,Arizona
