date,flu,cough,fever,influenza,cold,isPartial,state
2015-02-15,13,8,11,1,35,False,Alabama
2015-02-22,14,9,12,1,25,False,Alabama
2015-03-01,13,11,12,1,26,False,Alabama
2015-03-08,9,7,11,1,22,False,Alabama
2015-03-15,8,6,11,1,21,False,Alabama
2015-03-22,5,5,10,1,25,False,Alabama
2015-03-29,5,5,9,1,22,False,Alabama
2015-04-05,4,7,10,0,24,False,Alabama
2015-04-12,4,6,9,1,25,False,Alabama
2015-04-19,4,5,11,1,22,False,Alabama
2015-04-26,4,4,10,1,24,False,Alabama
2015-05-03,4,5,9,1,22,False,Alabama
2015-05-10,3,5,12,1,22,False,Alabama
2015-05-17,3,5,12,1,19,False,Alabama
2015-05-24,2,6,10,0,17,False,Alabama
2015-05-31,2,5,9,0,16,False,Alabama
2015-06-07,3,4,9,1,18,False,Alabama
2015-06-14,2,4,8,1,20,False,Alabama
2015-06-21,2,4,8,1,17,False,Alabama
2015-06-28,2,5,8,1,17,False,Alabama
2015-07-05,2,4,8,1,14,False,Alabama
2015-07-12,2,4,9,0,18,False,Alabama
2015-07-19,1,3,8,0,21,False,Alabama
2015-07-26,2,3,8,1,20,False,Alabama
2015-08-02,1,4,10,1,16,False,Alabama
2015-08-09,3,3,11,0,18,False,Alabama
2015-08-16,2,4,12,0,19,False,Alabama
2015-08-23,4,4,9,0,20,False,Alabama
2015-08-30,3,6,11,0,18,False,Alabama
2015-09-06,5,5,12,0,19,False,Alabama
2015-09-13,6,5,7,0,18,False,Alabama
2015-09-20,10,6,10,1,18,False,Alabama
2015-09-27,9,6,10,1,22,False,Alabama
2015-10-04,12,6,9,1,20,False,Alabama
2015-10-11,8,6,12,1,19,False,Alabama
2015-10-18,11,8,10,1,24,False,Alabama
2015-10-25,9,7,9,1,22,False,Alabama
2015-11-01,9,7,11,1,26,False,Alabama
2015-11-08,6,7,9,1,25,False,Alabama
2015-11-15,6,7,10,1,26,False,Alabama
2015-11-22,8,7,11,0,34,False,Alabama
2015-11-29,7,6,12,0,27,False,Alabama
2015-12-06,4,7,12,1,26,False,Alabama
2015-12-13,6,7,14,1,23,False,Alabama
2015-12-20,6,10,12,0,27,False,Alabama
2015-12-27,5,9,13,0,26,False,Alabama
2016-01-03,7,7,10,0,31,False,Alabama
2016-01-10,5,7,12,1,28,False,Alabama
2016-01-17,5,8,8,1,36,False,Alabama
2016-01-24,6,8,10,0,28,False,Alabama
2016-01-31,5,8,11,0,24,False,Alabama
2016-02-07,5,7,13,1,29,False,Alabama
2016-02-14,8,7,13,1,24,False,Alabama
2016-02-21,9,8,12,1,25,False,Alabama
2016-02-28,8,7,11,1,25,False,Alabama
2016-03-06,11,8,12,1,23,False,Alabama
2016-03-13,8,9,12,1,22,False,Alabama
2016-03-20,7,6,11,0,22,False,Alabama
2016-03-27,6,7,10,1,23,False,Alabama
2016-04-03,7,7,11,1,22,False,Alabama
2016-04-10,6,7,12,1,22,False,Alabama
2016-04-17,7,7,11,0,26,False,Alabama
2016-04-24,6,7,10,1,21,False,Alabama
2016-05-01,4,6,11,1,23,False,Alabama
2016-05-08,4,6,10,0,21,False,Alabama
2016-05-15,5,5,13,0,21,False,Alabama
2016-05-22,8,6,10,1,20,False,Alabama
2016-05-29,5,5,10,0,18,False,Alabama
2016-06-05,4,6,10,0,19,False,Alabama
2016-06-12,3,4,9,0,17,False,Alabama
2016-06-19,2,5,11,0,18,False,Alabama
2016-06-26,2,4,10,0,20,False,Alabama
2016-07-03,2,4,9,0,19,False,Alabama
2016-07-10,2,4,8,0,18,False,Alabama
2016-07-17,2,4,11,0,19,False,Alabama
2016-07-24,2,5,9,0,20,False,Alabama
2016-07-31,2,3,9,0,21,False,Alabama
2016-08-07,2,4,10,0,19,False,Alabama
2016-08-14,3,4,9,0,22,False,Alabama
2016-08-21,3,6,12,0,21,False,Alabama
2016-08-28,5,6,12,0,22,False,Alabama
2016-09-04,4,8,10,0,24,False,Alabama
2016-09-11,6,6,11,0,22,False,Alabama
2016-09-18,8,5,10,1,24,False,Alabama
2016-09-25,9,6,10,1,24,False,Alabama
2016-10-02,10,6,11,0,21,False,Alabama
2016-10-09,10,5,10,1,21,False,Alabama
2016-10-16,9,7,11,0,21,False,Alabama
2016-10-23,9,6,11,0,22,False,Alabama
2016-10-30,7,6,11,1,22,False,Alabama
2016-11-06,7,7,9,1,22,False,Alabama
2016-11-13,9,7,10,0,25,False,Alabama
2016-11-20,5,9,11,0,31,False,Alabama
2016-11-27,7,7,10,1,28,False,Alabama
2016-12-04,7,8,11,1,39,False,Alabama
2016-12-11,7,8,10,0,38,False,Alabama
2016-12-18,10,10,15,1,37,False,Alabama
2016-12-25,10,11,10,0,27,False,Alabama
2017-01-01,9,10,11,1,33,False,Alabama
2017-01-08,10,7,10,0,35,False,Alabama
2017-01-15,11,8,10,1,21,False,Alabama
2017-01-22,10,8,10,0,24,False,Alabama
2017-01-29,15,8,14,1,28,False,Alabama
2017-02-05,21,10,14,1,28,False,Alabama
2017-02-12,23,9,15,1,27,False,Alabama
2017-02-19,19,10,13,1,23,False,Alabama
2017-02-26,15,9,12,1,27,False,Alabama
2017-03-05,15,9,13,1,25,False,Alabama
2017-03-12,14,9,14,2,32,False,Alabama
2017-03-19,14,8,14,1,27,False,Alabama
2017-03-26,11,8,13,1,22,False,Alabama
2017-04-02,6,6,11,1,21,False,Alabama
2017-04-09,6,6,11,1,25,False,Alabama
2017-04-16,5,6,11,1,24,False,Alabama
2017-04-23,6,7,12,0,27,False,Alabama
2017-04-30,4,8,10,0,28,False,Alabama
2017-05-07,3,6,11,1,23,False,Alabama
2017-05-14,3,6,11,0,23,False,Alabama
2017-05-21,3,6,9,0,20,False,Alabama
2017-05-28,3,5,10,0,21,False,Alabama
2017-06-04,3,6,11,0,20,False,Alabama
2017-06-11,3,5,10,0,22,False,Alabama
2017-06-18,2,5,9,1,19,False,Alabama
2017-06-25,2,5,11,0,21,False,Alabama
2017-07-02,2,5,10,0,20,False,Alabama
2017-07-09,3,5,10,0,21,False,Alabama
2017-07-16,2,4,9,0,25,False,Alabama
2017-07-23,3,5,8,0,22,False,Alabama
2017-07-30,3,5,9,0,20,False,Alabama
2017-08-06,2,5,11,0,21,False,Alabama
2017-08-13,3,7,8,0,22,False,Alabama
2017-08-20,4,7,9,0,24,False,Alabama
2017-08-27,5,6,12,0,21,False,Alabama
2017-09-03,5,6,11,0,23,False,Alabama
2017-09-10,7,6,9,0,22,False,Alabama
2017-09-17,9,7,10,1,23,False,Alabama
2017-09-24,10,7,11,1,22,False,Alabama
2017-10-01,11,5,11,0,22,False,Alabama
2017-10-08,10,7,12,0,21,False,Alabama
2017-10-15,12,6,11,1,22,False,Alabama
2017-10-22,11,7,11,1,28,False,Alabama
2017-10-29,10,7,10,0,28,False,Alabama
2017-11-05,11,10,11,1,26,False,Alabama
2017-11-12,10,9,11,1,28,False,Alabama
2017-11-19,7,9,11,0,32,False,Alabama
2017-11-26,10,9,12,0,29,False,Alabama
2017-12-03,12,9,10,1,39,False,Alabama
2017-12-10,15,12,13,1,39,False,Alabama
2017-12-17,31,13,18,1,30,False,Alabama
2017-12-24,35,12,15,1,44,False,Alabama
2017-12-31,37,14,15,2,68,False,Alabama
2018-01-07,90,14,20,3,37,False,Alabama
2018-01-14,100,14,19,2,49,False,Alabama
2018-01-21,97,12,21,3,30,False,Alabama
2018-01-28,99,12,20,3,32,False,Alabama
2018-02-04,76,11,20,2,29,False,Alabama
2018-02-11,53,12,15,2,24,False,Alabama
2018-02-18,26,8,12,1,24,False,Alabama
2018-02-25,15,8,11,1,23,False,Alabama
2018-03-04,10,7,11,1,24,False,Alabama
2018-03-11,9,8,10,1,27,False,Alabama
2018-03-18,8,7,9,0,23,False,Alabama
2018-03-25,9,9,11,0,24,False,Alabama
2018-04-01,6,7,9,1,28,False,Alabama
2018-04-08,5,8,12,1,25,False,Alabama
2018-04-15,6,7,12,0,25,False,Alabama
2018-04-22,4,7,11,1,24,False,Alabama
2018-04-29,4,7,11,1,26,False,Alabama
2018-05-06,3,8,10,0,22,False,Alabama
2018-05-13,3,7,12,1,22,False,Alabama
2018-05-20,3,6,11,0,21,False,Alabama
2018-05-27,2,7,11,0,19,False,Alabama
2018-06-03,3,5,11,0,21,False,Alabama
2018-06-10,3,6,10,1,22,False,Alabama
2018-06-17,2,6,10,0,21,False,Alabama
2018-06-24,2,5,10,0,19,False,Alabama
2018-07-01,2,5,11,0,19,False,Alabama
2018-07-08,3,6,10,0,19,False,Alabama
2018-07-15,3,6,9,0,20,False,Alabama
2018-07-22,3,5,9,0,21,False,Alabama
2018-07-29,2,7,10,0,20,False,Alabama
2018-08-05,3,8,11,0,23,False,Alabama
2018-08-12,3,6,9,0,22,False,Alabama
2018-08-19,4,7,10,0,24,False,Alabama
2018-08-26,6,7,11,1,23,False,Alabama
2018-09-02,7,7,11,1,22,False,Alabama
2018-09-09,9,7,11,0,22,False,Alabama
2018-09-16,9,7,12,1,22,False,Alabama
2018-09-23,11,8,12,1,23,False,Alabama
2018-09-30,15,6,10,1,25,False,Alabama
2018-10-07,13,7,12,1,23,False,Alabama
2018-10-14,16,7,12,1,26,False,Alabama
2018-10-21,17,8,12,1,31,False,Alabama
2018-10-28,15,8,10,1,23,False,Alabama
2018-11-04,11,8,9,0,29,False,Alabama
2018-11-11,14,10,11,0,40,False,Alabama
2018-11-18,9,11,12,0,33,False,Alabama
2018-11-25,10,11,12,1,39,False,Alabama
2018-12-02,10,9,11,1,48,False,Alabama
2018-12-09,10,11,12,1,49,False,Alabama
2018-12-16,17,12,16,1,35,False,Alabama
2018-12-23,18,13,15,1,34,False,Alabama
2018-12-30,17,12,13,1,28,False,Alabama
2019-01-06,13,10,10,0,29,False,Alabama
2019-01-13,15,8,12,1,31,False,Alabama
2019-01-20,22,10,13,1,37,False,Alabama
2019-01-27,30,11,15,1,43,False,Alabama
2019-02-03,51,12,17,2,35,False,Alabama
2019-02-10,36,11,15,1,34,False,Alabama
2019-02-17,28,11,13,1,34,False,Alabama
2019-02-24,20,8,13,1,27,False,Alabama
2019-03-03,15,9,12,1,35,False,Alabama
2019-03-10,13,10,13,1,27,False,Alabama
2019-03-17,11,10,12,0,30,False,Alabama
2019-03-24,10,8,11,1,25,False,Alabama
2019-03-31,8,8,12,1,28,False,Alabama
2019-04-07,7,7,11,0,26,False,Alabama
2019-04-14,5,9,12,0,24,False,Alabama
2019-04-21,5,8,11,0,25,False,Alabama
2019-04-28,5,6,11,1,24,False,Alabama
2019-05-05,5,8,12,1,25,False,Alabama
2019-05-12,4,7,10,0,25,False,Alabama
2019-05-19,4,7,12,0,24,False,Alabama
2019-05-26,3,6,11,0,24,False,Alabama
2019-06-02,3,5,11,0,22,False,Alabama
2019-06-09,3,5,12,0,22,False,Alabama
2019-06-16,4,6,10,0,21,False,Alabama
2019-06-23,2,5,9,0,22,False,Alabama
2019-06-30,3,6,11,0,24,False,Alabama
2019-07-07,3,5,11,0,24,False,Alabama
2019-07-14,3,5,9,0,20,False,Alabama
2019-07-21,3,5,9,0,21,False,Alabama
2019-07-28,3,5,10,0,19,False,Alabama
2019-08-04,2,4,9,0,21,False,Alabama
2019-08-11,3,6,11,0,24,False,Alabama
2019-08-18,5,7,11,0,24,False,Alabama
2019-08-25,5,6,12,0,21,False,Alabama
2019-09-01,6,7,11,0,24,False,Alabama
2019-09-08,7,7,11,1,25,False,Alabama
2019-09-15,9,6,13,1,22,False,Alabama
2019-09-22,12,7,11,1,24,False,Alabama
2019-09-29,17,7,12,0,25,False,Alabama
2019-10-06,17,6,12,0,24,False,Alabama
2019-10-13,16,7,11,1,26,False,Alabama
2019-10-20,14,7,10,1,27,False,Alabama
2019-10-27,14,8,10,0,34,False,Alabama
2019-11-03,14,11,12,1,34,False,Alabama
2019-11-10,16,10,10,1,48,False,Alabama
2019-11-17,15,11,14,1,29,False,Alabama
2019-11-24,15,12,13,0,28,False,Alabama
2019-12-01,16,10,12,1,33,False,Alabama
2019-12-08,19,12,13,1,30,False,Alabama
2019-12-15,25,10,14,1,33,False,Alabama
2019-12-22,30,14,14,1,31,False,Alabama
2019-12-29,25,13,13,1,30,False,Alabama
2020-01-05,22,10,11,1,29,False,Alabama
2020-01-12,21,10,13,1,24,False,Alabama
2020-01-19,27,10,14,1,38,False,Alabama
2020-01-26,46,11,16,2,31,False,Alabama
2020-02-02,46,11,16,2,29,False,Alabama
2015-02-15,6,5,6,1,24,False,Alaska
2015-02-22,5,6,13,1,26,False,Alaska
2015-03-01,0,5,11,1,26,False,Alaska
2015-03-08,2,4,9,1,35,False,Alaska
2015-03-15,4,5,10,3,39,False,Alaska
2015-03-22,5,5,8,0,28,False,Alaska
2015-03-29,6,8,14,1,38,False,Alaska
2015-04-05,1,5,8,3,36,False,Alaska
2015-04-12,3,5,10,3,26,False,Alaska
2015-04-19,5,8,12,0,23,False,Alaska
2015-04-26,4,7,10,3,22,False,Alaska
2015-05-03,2,4,12,1,26,False,Alaska
2015-05-10,3,2,9,1,28,False,Alaska
2015-05-17,9,5,3,0,20,False,Alaska
2015-05-24,5,6,9,3,29,False,Alaska
2015-05-31,1,6,8,0,24,False,Alaska
2015-06-07,5,6,5,1,21,False,Alaska
2015-06-14,4,5,8,1,20,False,Alaska
2015-06-21,3,2,6,0,24,False,Alaska
2015-06-28,0,3,9,0,24,False,Alaska
2015-07-05,1,4,6,0,23,False,Alaska
2015-07-12,3,5,6,0,26,False,Alaska
2015-07-19,3,3,5,1,25,False,Alaska
2015-07-26,2,5,6,3,26,False,Alaska
2015-08-02,1,4,5,1,23,False,Alaska
2015-08-09,4,8,8,0,23,False,Alaska
2015-08-16,4,3,4,1,29,False,Alaska
2015-08-23,2,3,9,1,31,False,Alaska
2015-08-30,7,7,5,0,28,False,Alaska
2015-09-06,4,5,5,3,23,False,Alaska
2015-09-13,5,5,5,3,35,False,Alaska
2015-09-20,10,3,7,1,36,False,Alaska
2015-09-27,7,2,4,1,28,False,Alaska
2015-10-04,7,6,4,0,27,False,Alaska
2015-10-11,6,5,8,1,34,False,Alaska
2015-10-18,10,5,6,1,28,False,Alaska
2015-10-25,9,6,8,1,24,False,Alaska
2015-11-01,9,7,6,3,30,False,Alaska
2015-11-08,7,6,8,1,30,False,Alaska
2015-11-15,5,7,9,0,51,False,Alaska
2015-11-22,10,7,12,3,36,False,Alaska
2015-11-29,6,2,14,0,31,False,Alaska
2015-12-06,5,3,17,3,37,False,Alaska
2015-12-13,4,5,8,0,34,False,Alaska
2015-12-20,4,6,8,0,41,False,Alaska
2015-12-27,4,5,9,1,32,False,Alaska
2016-01-03,6,5,8,1,37,False,Alaska
2016-01-10,4,7,9,0,24,False,Alaska
2016-01-17,4,4,9,2,33,False,Alaska
2016-01-24,6,4,13,1,32,False,Alaska
2016-01-31,7,9,12,1,37,False,Alaska
2016-02-07,4,8,7,0,36,False,Alaska
2016-02-14,6,6,12,0,32,False,Alaska
2016-02-21,6,9,10,1,38,False,Alaska
2016-02-28,6,7,5,2,30,False,Alaska
2016-03-06,5,7,8,2,38,False,Alaska
2016-03-13,9,6,9,2,33,False,Alaska
2016-03-20,4,10,10,2,21,False,Alaska
2016-03-27,7,7,7,1,23,False,Alaska
2016-04-03,10,7,7,1,25,False,Alaska
2016-04-10,10,4,8,1,32,False,Alaska
2016-04-17,7,6,8,2,25,False,Alaska
2016-04-24,4,4,8,1,31,False,Alaska
2016-05-01,5,6,8,1,28,False,Alaska
2016-05-08,6,5,13,0,25,False,Alaska
2016-05-15,4,3,8,0,33,False,Alaska
2016-05-22,2,4,9,1,17,False,Alaska
2016-05-29,3,3,8,1,23,False,Alaska
2016-06-05,4,5,6,0,28,False,Alaska
2016-06-12,4,4,6,3,27,False,Alaska
2016-06-19,2,4,6,0,26,False,Alaska
2016-06-26,1,3,8,1,16,False,Alaska
2016-07-03,4,4,6,1,20,False,Alaska
2016-07-10,5,2,4,0,19,False,Alaska
2016-07-17,2,4,10,2,29,False,Alaska
2016-07-24,2,5,9,1,27,False,Alaska
2016-07-31,2,6,7,0,27,False,Alaska
2016-08-07,2,5,7,0,26,False,Alaska
2016-08-14,1,5,5,0,26,False,Alaska
2016-08-21,4,4,9,0,26,False,Alaska
2016-08-28,4,7,10,1,30,False,Alaska
2016-09-04,4,4,5,1,28,False,Alaska
2016-09-11,4,4,9,1,25,False,Alaska
2016-09-18,7,4,7,1,33,False,Alaska
2016-09-25,11,4,8,2,34,False,Alaska
2016-10-02,12,5,6,0,28,False,Alaska
2016-10-09,6,7,9,2,40,False,Alaska
2016-10-16,7,4,7,1,48,False,Alaska
2016-10-23,4,10,7,1,33,False,Alaska
2016-10-30,9,9,7,0,27,False,Alaska
2016-11-06,6,5,6,1,35,False,Alaska
2016-11-13,7,4,6,1,37,False,Alaska
2016-11-20,8,7,8,0,40,False,Alaska
2016-11-27,7,4,8,4,53,False,Alaska
2016-12-04,9,7,8,1,45,False,Alaska
2016-12-11,7,10,10,2,48,False,Alaska
2016-12-18,8,8,13,1,40,False,Alaska
2016-12-25,13,7,7,1,38,False,Alaska
2017-01-01,6,9,9,2,45,False,Alaska
2017-01-08,7,5,7,1,38,False,Alaska
2017-01-15,5,8,8,2,70,False,Alaska
2017-01-22,10,8,9,1,36,False,Alaska
2017-01-29,6,6,7,1,26,False,Alaska
2017-02-05,10,9,12,1,41,False,Alaska
2017-02-12,6,4,11,2,39,False,Alaska
2017-02-19,3,6,13,3,37,False,Alaska
2017-02-26,7,9,7,1,33,False,Alaska
2017-03-05,7,5,8,2,39,False,Alaska
2017-03-12,6,4,8,2,30,False,Alaska
2017-03-19,4,7,16,1,33,False,Alaska
2017-03-26,4,5,6,2,36,False,Alaska
2017-04-02,8,6,15,1,36,False,Alaska
2017-04-09,6,9,7,1,30,False,Alaska
2017-04-16,8,10,11,2,30,False,Alaska
2017-04-23,7,7,10,1,29,False,Alaska
2017-04-30,3,5,10,1,38,False,Alaska
2017-05-07,5,8,8,0,32,False,Alaska
2017-05-14,3,4,10,0,26,False,Alaska
2017-05-21,5,3,7,1,34,False,Alaska
2017-05-28,3,5,9,1,29,False,Alaska
2017-06-04,3,6,8,3,31,False,Alaska
2017-06-11,3,6,8,0,33,False,Alaska
2017-06-18,4,4,9,2,28,False,Alaska
2017-06-25,2,6,7,0,20,False,Alaska
2017-07-02,4,3,8,1,32,False,Alaska
2017-07-09,3,2,6,0,29,False,Alaska
2017-07-16,4,3,7,1,20,False,Alaska
2017-07-23,1,5,7,0,18,False,Alaska
2017-07-30,1,4,9,2,32,False,Alaska
2017-08-06,4,5,5,1,30,False,Alaska
2017-08-13,4,3,8,1,31,False,Alaska
2017-08-20,2,2,6,1,30,False,Alaska
2017-08-27,4,5,10,1,31,False,Alaska
2017-09-03,3,5,12,0,38,False,Alaska
2017-09-10,5,5,10,1,31,False,Alaska
2017-09-17,8,7,8,0,36,False,Alaska
2017-09-24,12,11,9,1,27,False,Alaska
2017-10-01,12,5,16,2,33,False,Alaska
2017-10-08,8,4,9,0,27,False,Alaska
2017-10-15,10,5,10,0,51,False,Alaska
2017-10-22,16,8,5,0,41,False,Alaska
2017-10-29,8,7,9,2,39,False,Alaska
2017-11-05,7,5,7,1,45,False,Alaska
2017-11-12,5,6,10,1,47,False,Alaska
2017-11-19,7,6,7,1,49,False,Alaska
2017-11-26,8,5,10,1,47,False,Alaska
2017-12-03,10,7,9,2,33,False,Alaska
2017-12-10,5,9,9,2,38,False,Alaska
2017-12-17,9,9,6,4,38,False,Alaska
2017-12-24,10,13,7,3,45,False,Alaska
2017-12-31,7,11,9,2,37,False,Alaska
2018-01-07,22,9,9,2,55,False,Alaska
2018-01-14,18,3,11,5,31,False,Alaska
2018-01-21,21,7,13,6,46,False,Alaska
2018-01-28,27,7,10,5,40,False,Alaska
2018-02-04,26,8,11,3,43,False,Alaska
2018-02-11,21,8,12,2,33,False,Alaska
2018-02-18,16,8,11,0,38,False,Alaska
2018-02-25,13,6,12,2,27,False,Alaska
2018-03-04,16,5,7,3,31,False,Alaska
2018-03-11,13,9,11,3,34,False,Alaska
2018-03-18,9,5,8,1,29,False,Alaska
2018-03-25,10,7,7,3,32,False,Alaska
2018-04-01,10,8,7,2,36,False,Alaska
2018-04-08,8,8,12,2,25,False,Alaska
2018-04-15,3,8,8,2,37,False,Alaska
2018-04-22,4,7,7,0,31,False,Alaska
2018-04-29,2,9,13,2,29,False,Alaska
2018-05-06,5,7,5,1,36,False,Alaska
2018-05-13,4,6,4,1,36,False,Alaska
2018-05-20,5,5,7,0,31,False,Alaska
2018-05-27,5,4,12,0,26,False,Alaska
2018-06-03,3,4,7,1,34,False,Alaska
2018-06-10,3,4,7,0,27,False,Alaska
2018-06-17,5,4,8,0,30,False,Alaska
2018-06-24,4,6,9,0,29,False,Alaska
2018-07-01,2,3,7,0,42,False,Alaska
2018-07-08,2,3,7,0,26,False,Alaska
2018-07-15,2,4,8,0,29,False,Alaska
2018-07-22,5,5,6,0,33,False,Alaska
2018-07-29,4,3,4,1,28,False,Alaska
2018-08-05,2,3,6,1,30,False,Alaska
2018-08-12,2,4,7,1,29,False,Alaska
2018-08-19,5,7,12,2,32,False,Alaska
2018-08-26,6,6,5,1,32,False,Alaska
2018-09-02,6,4,3,2,29,False,Alaska
2018-09-09,8,5,5,1,32,False,Alaska
2018-09-16,8,6,6,1,28,False,Alaska
2018-09-23,9,11,8,1,33,False,Alaska
2018-09-30,20,3,5,0,34,False,Alaska
2018-10-07,8,6,9,2,41,False,Alaska
2018-10-14,15,6,9,2,34,False,Alaska
2018-10-21,16,10,7,1,32,False,Alaska
2018-10-28,13,7,7,1,36,False,Alaska
2018-11-04,9,9,5,1,43,False,Alaska
2018-11-11,8,4,8,0,34,False,Alaska
2018-11-18,10,7,11,2,33,False,Alaska
2018-11-25,8,5,11,3,31,False,Alaska
2018-12-02,6,7,8,0,57,False,Alaska
2018-12-09,7,9,9,2,61,False,Alaska
2018-12-16,9,6,7,1,50,False,Alaska
2018-12-23,5,7,10,0,40,False,Alaska
2018-12-30,8,6,10,1,35,False,Alaska
2019-01-06,7,7,9,2,65,False,Alaska
2019-01-13,11,9,11,1,36,False,Alaska
2019-01-20,11,8,13,4,34,False,Alaska
2019-01-27,15,7,17,5,53,False,Alaska
2019-02-03,17,8,15,8,45,False,Alaska
2019-02-10,31,10,19,5,43,False,Alaska
2019-02-17,25,8,14,5,33,False,Alaska
2019-02-24,22,9,11,7,38,False,Alaska
2019-03-03,16,5,12,4,35,False,Alaska
2019-03-10,13,6,18,3,40,False,Alaska
2019-03-17,7,5,7,1,31,False,Alaska
2019-03-24,8,7,10,1,34,False,Alaska
2019-03-31,7,9,6,0,30,False,Alaska
2019-04-07,5,5,9,2,38,False,Alaska
2019-04-14,5,8,13,1,43,False,Alaska
2019-04-21,5,6,8,2,32,False,Alaska
2019-04-28,4,7,9,0,37,False,Alaska
2019-05-05,5,5,7,0,32,False,Alaska
2019-05-12,3,7,13,2,37,False,Alaska
2019-05-19,6,3,9,1,35,False,Alaska
2019-05-26,3,8,15,0,30,False,Alaska
2019-06-02,2,6,6,1,24,False,Alaska
2019-06-09,3,7,7,0,31,False,Alaska
2019-06-16,4,5,8,0,33,False,Alaska
2019-06-23,3,3,8,1,24,False,Alaska
2019-06-30,2,5,6,1,33,False,Alaska
2019-07-07,5,7,8,1,31,False,Alaska
2019-07-14,3,2,6,1,25,False,Alaska
2019-07-21,2,3,6,0,30,False,Alaska
2019-07-28,2,2,7,1,32,False,Alaska
2019-08-04,2,5,6,0,28,False,Alaska
2019-08-11,2,4,4,1,25,False,Alaska
2019-08-18,4,6,4,1,27,False,Alaska
2019-08-25,4,6,5,1,23,False,Alaska
2019-09-01,3,5,5,0,34,False,Alaska
2019-09-08,7,7,7,1,32,False,Alaska
2019-09-15,10,4,9,2,37,False,Alaska
2019-09-22,12,7,8,1,37,False,Alaska
2019-09-29,11,6,6,2,32,False,Alaska
2019-10-06,20,6,8,4,38,False,Alaska
2019-10-13,11,7,11,3,45,False,Alaska
2019-10-20,13,9,3,1,38,False,Alaska
2019-10-27,13,6,7,3,36,False,Alaska
2019-11-03,13,6,10,1,38,False,Alaska
2019-11-10,13,7,10,3,39,False,Alaska
2019-11-17,11,11,9,2,39,False,Alaska
2019-11-24,13,4,7,3,36,False,Alaska
2019-12-01,16,5,9,2,40,False,Alaska
2019-12-08,16,6,11,4,39,False,Alaska
2019-12-15,14,12,14,6,51,False,Alaska
2019-12-22,22,12,16,6,63,False,Alaska
2019-12-29,17,11,12,6,53,False,Alaska
2020-01-05,13,6,11,4,100,False,Alaska
2020-01-12,22,9,12,3,41,False,Alaska
2020-01-19,21,9,11,3,64,False,Alaska
2020-01-26,29,3,15,4,51,False,Alaska
2020-02-02,26,12,11,5,32,False,Alaska
2015-02-15,13,16,20,1,48,False,Arizona
2015-02-22,9,17,21,2,47,False,Arizona
2015-03-01,11,14,20,2,48,False,Arizona
2015-03-08,11,15,26,2,48,False,Arizona
2015-03-15,8,11,27,1,44,False,Arizona
2015-03-22,8,12,23,0,48,False,Arizona
2015-03-29,8,11,23,1,46,False,Arizona
2015-04-05,11,12,27,1,48,False,Arizona
2015-04-12,13,12,25,1,48,False,Arizona
2015-04-19,14,11,23,1,44,False,Arizona
2015-04-26,9,10,22,1,44,False,Arizona
2015-05-03,9,10,19,1,49,False,Arizona
2015-05-10,6,11,20,1,47,False,Arizona
2015-05-17,8,10,20,1,45,False,Arizona
2015-05-24,8,11,21,1,42,False,Arizona
2015-05-31,6,11,21,1,41,False,Arizona
2015-06-07,8,10,20,1,39,False,Arizona
2015-06-14,6,8,17,0,42,False,Arizona
2015-06-21,5,6,17,0,42,False,Arizona
2015-06-28,4,7,16,0,39,False,Arizona
2015-07-05,4,8,16,0,38,False,Arizona
2015-07-12,3,7,14,0,40,False,Arizona
2015-07-19,4,7,15,0,41,False,Arizona
2015-07-26,4,7,14,1,41,False,Arizona
2015-08-02,4,7,17,0,38,False,Arizona
2015-08-09,5,8,17,0,41,False,Arizona
2015-08-16,5,8,21,1,39,False,Arizona
2015-08-23,5,9,17,1,40,False,Arizona
2015-08-30,7,10,19,1,38,False,Arizona
2015-09-06,8,11,18,1,42,False,Arizona
2015-09-13,11,9,18,1,40,False,Arizona
2015-09-20,14,9,19,1,39,False,Arizona
2015-09-27,15,10,19,1,40,False,Arizona
2015-10-04,21,11,17,1,43,False,Arizona
2015-10-11,14,10,21,1,42,False,Arizona
2015-10-18,16,13,20,2,45,False,Arizona
2015-10-25,16,11,19,1,43,False,Arizona
2015-11-01,15,11,20,2,52,False,Arizona
2015-11-08,15,12,18,2,52,False,Arizona
2015-11-15,14,18,20,1,58,False,Arizona
2015-11-22,13,16,19,1,49,False,Arizona
2015-11-29,15,15,18,1,64,False,Arizona
2015-12-06,12,15,19,1,50,False,Arizona
2015-12-13,12,15,25,2,67,False,Arizona
2015-12-20,12,15,19,1,55,False,Arizona
2015-12-27,13,18,23,1,65,False,Arizona
2016-01-03,14,18,17,1,59,False,Arizona
2016-01-10,12,15,18,1,54,False,Arizona
2016-01-17,10,17,21,2,54,False,Arizona
2016-01-24,14,18,25,2,53,False,Arizona
2016-01-31,16,17,25,2,59,False,Arizona
2016-02-07,19,22,29,3,61,False,Arizona
2016-02-14,30,23,34,4,57,False,Arizona
2016-02-21,33,21,31,5,53,False,Arizona
2016-02-28,30,16,29,4,48,False,Arizona
2016-03-06,22,16,30,4,51,False,Arizona
2016-03-13,19,15,27,3,48,False,Arizona
2016-03-20,17,14,25,2,49,False,Arizona
2016-03-27,14,12,25,2,49,False,Arizona
2016-04-03,13,14,22,2,50,False,Arizona
2016-04-10,11,10,20,2,46,False,Arizona
2016-04-17,13,10,21,1,52,False,Arizona
