date,flu,cough,fever,influenza,cold,isPartial,state
2016-07-31,2,4,8,0,19,False,Alabama
2016-08-07,2,3,10,0,19,False,Alabama
2016-08-14,3,4,9,0,22,False,Alabama
2016-08-21,3,6,11,0,21,False,Alabama
2016-08-28,5,6,12,0,22,False,Alabama
2016-09-04,5,7,11,0,21,False,Alabama
2016-09-11,6,5,11,0,24,False,Alabama
2016-09-18,8,5,10,0,21,False,Alabama
2016-09-25,9,6,10,0,21,False,Alabama
2016-10-02,10,5,9,1,19,False,Alabama
2016-10-09,10,5,10,1,22,False,Alabama
2016-10-16,8,6,11,0,22,False,Alabama
2016-10-23,8,6,9,1,22,False,Alabama
2016-10-30,7,6,10,0,21,False,Alabama
2016-11-06,7,6,8,0,21,False,Alabama
2016-11-13,9,7,10,1,27,False,Alabama
2016-11-20,6,9,10,1,32,False,Alabama
2016-11-27,7,8,11,1,27,False,Alabama
2016-12-04,6,7,10,0,39,False,Alabama
2016-12-11,7,7,12,0,36,False,Alabama
2016-12-18,10,10,13,1,36,False,Alabama
2016-12-25,9,10,11,0,27,False,Alabama
2017-01-01,9,9,9,1,35,False,Alabama
2017-01-08,9,8,10,0,34,False,Alabama
2017-01-15,11,9,9,1,21,False,Alabama
2017-01-22,10,7,10,1,24,False,Alabama
2017-01-29,16,9,14,1,27,False,Alabama
2017-02-05,22,8,13,1,27,False,Alabama
2017-02-12,21,9,13,1,27,False,Alabama
2017-02-19,18,9,13,1,24,False,Alabama
2017-02-26,15,9,11,1,26,False,Alabama
2017-03-05,14,8,14,1,23,False,Alabama
2017-03-12,13,8,12,1,31,False,Alabama
2017-03-19,13,8,13,1,23,False,Alabama
2017-03-26,11,8,12,1,20,False,Alabama
2017-04-02,7,7,11,1,19,False,Alabama
2017-04-09,4,6,10,1,23,False,Alabama
2017-04-16,5,5,10,1,24,False,Alabama
2017-04-23,5,6,10,1,24,False,Alabama
2017-04-30,4,7,11,0,26,False,Alabama
2017-05-07,3,6,10,1,22,False,Alabama
2017-05-14,4,6,11,0,23,False,Alabama
2017-05-21,3,6,9,0,19,False,Alabama
2017-05-28,3,6,11,0,21,False,Alabama
2017-06-04,2,5,10,0,18,False,Alabama
2017-06-11,3,6,10,0,19,False,Alabama
2017-06-18,2,5,8,0,19,False,Alabama
2017-06-25,2,5,10,0,19,False,Alabama
2017-07-02,2,6,10,0,22,False,Alabama
2017-07-09,2,4,9,0,20,False,Alabama
2017-07-16,2,5,9,0,22,False,Alabama
2017-07-23,2,5,8,0,21,False,Alabama
2017-07-30,2,6,9,0,20,False,Alabama
2017-08-06,2,6,10,0,21,False,Alabama
2017-08-13,3,6,9,0,20,False,Alabama
2017-08-20,4,6,9,1,21,False,Alabama
2017-08-27,5,5,11,1,20,False,Alabama
2017-09-03,5,7,10,0,23,False,Alabama
2017-09-10,6,5,10,0,20,False,Alabama
2017-09-17,7,7,11,1,20,False,Alabama
2017-09-24,10,7,12,0,23,False,Alabama
2017-10-01,11,7,9,1,20,False,Alabama
2017-10-08,9,6,11,0,20,False,Alabama
2017-10-15,11,6,11,1,23,False,Alabama
2017-10-22,10,7,10,1,27,False,Alabama
2017-10-29,10,7,11,0,27,False,Alabama
2017-11-05,9,10,10,0,26,False,Alabama
2017-11-12,10,9,9,1,28,False,Alabama
2017-11-19,7,9,11,0,31,False,Alabama
2017-11-26,9,9,13,0,28,False,Alabama
2017-12-03,10,8,10,0,36,False,Alabama
2017-12-10,14,11,14,1,36,False,Alabama
2017-12-17,30,13,16,1,30,False,Alabama
2017-12-24,33,12,15,1,43,False,Alabama
2017-12-31,36,14,15,2,69,False,Alabama
2018-01-07,85,12,19,2,39,False,Alabama
2018-01-14,100,14,18,2,49,False,Alabama
2018-01-21,95,12,19,2,31,False,Alabama
2018-01-28,90,10,20,3,29,False,Alabama
2018-02-04,74,11,18,2,27,False,Alabama
2018-02-11,51,11,14,2,27,False,Alabama
2018-02-18,27,8,13,1,22,False,Alabama
2018-02-25,14,7,10,1,23,False,Alabama
2018-03-04,10,8,11,1,25,False,Alabama
2018-03-11,9,8,11,1,26,False,Alabama
2018-03-18,7,7,10,1,23,False,Alabama
2018-03-25,8,8,11,1,22,False,Alabama
2018-04-01,6,7,9,0,27,False,Alabama
2018-04-08,5,7,11,0,24,False,Alabama
2018-04-15,5,7,10,0,26,False,Alabama
2018-04-22,4,7,10,0,22,False,Alabama
2018-04-29,3,7,10,1,23,False,Alabama
2018-05-06,4,8,10,0,24,False,Alabama
2018-05-13,3,6,11,0,20,False,Alabama
2018-05-20,2,6,10,0,20,False,Alabama
2018-05-27,3,7,11,0,18,False,Alabama
2018-06-03,2,6,10,1,21,False,Alabama
2018-06-10,3,6,10,0,21,False,Alabama
2018-06-17,2,5,11,0,21,False,Alabama
2018-06-24,2,5,10,0,18,False,Alabama
2018-07-01,2,5,10,0,19,False,Alabama
2018-07-08,2,6,10,0,18,False,Alabama
2018-07-15,3,5,8,0,21,False,Alabama
2018-07-22,2,5,10,0,20,False,Alabama
2018-07-29,3,8,9,0,19,False,Alabama
2018-08-05,3,8,10,0,22,False,Alabama
2018-08-12,2,6,10,0,23,False,Alabama
2018-08-19,4,7,9,0,23,False,Alabama
2018-08-26,5,6,10,1,25,False,Alabama
2018-09-02,7,6,11,0,24,False,Alabama
2018-09-09,9,7,11,0,21,False,Alabama
2018-09-16,9,6,11,0,22,False,Alabama
2018-09-23,11,8,12,1,23,False,Alabama
2018-09-30,14,7,10,1,20,False,Alabama
2018-10-07,13,6,10,1,20,False,Alabama
2018-10-14,15,6,11,0,26,False,Alabama
2018-10-21,17,8,11,1,32,False,Alabama
2018-10-28,15,8,10,1,24,False,Alabama
2018-11-04,11,8,10,0,27,False,Alabama
2018-11-11,13,8,10,0,41,False,Alabama
2018-11-18,9,10,11,0,32,False,Alabama
2018-11-25,10,11,13,1,35,False,Alabama
2018-12-02,8,9,13,0,46,False,Alabama
2018-12-09,10,11,12,1,46,False,Alabama
2018-12-16,16,11,13,0,36,False,Alabama
2018-12-23,18,12,14,1,32,False,Alabama
2018-12-30,16,13,12,1,28,False,Alabama
2019-01-06,13,10,11,1,28,False,Alabama
2019-01-13,14,8,11,1,32,False,Alabama
2019-01-20,20,9,12,1,38,False,Alabama
2019-01-27,30,11,15,1,40,False,Alabama
2019-02-03,48,11,15,1,32,False,Alabama
2019-02-10,35,11,16,1,33,False,Alabama
2019-02-17,27,10,13,1,32,False,Alabama
2019-02-24,18,10,11,1,28,False,Alabama
2019-03-03,15,10,11,1,32,False,Alabama
2019-03-10,12,9,13,1,27,False,Alabama
2019-03-17,12,8,11,1,26,False,Alabama
2019-03-24,10,7,11,0,21,False,Alabama
2019-03-31,7,8,11,1,25,False,Alabama
2019-04-07,6,6,12,0,24,False,Alabama
2019-04-14,5,8,10,0,24,False,Alabama
2019-04-21,5,6,11,1,26,False,Alabama
2019-04-28,5,6,10,0,23,False,Alabama
2019-05-05,4,7,12,1,22,False,Alabama
2019-05-12,3,6,11,0,23,False,Alabama
2019-05-19,4,7,12,0,21,False,Alabama
2019-05-26,3,6,9,0,24,False,Alabama
2019-06-02,3,6,11,0,21,False,Alabama
2019-06-09,3,6,10,0,21,False,Alabama
2019-06-16,3,5,10,0,20,False,Alabama
2019-06-23,2,5,9,0,20,False,Alabama
2019-06-30,2,6,9,0,22,False,Alabama
2019-07-07,3,5,10,0,22,False,Alabama
2019-07-14,3,4,8,0,22,False,Alabama
2019-07-21,3,5,9,0,21,False,Alabama
2019-07-28,2,6,10,0,20,False,Alabama
2019-08-04,2,6,8,0,22,False,Alabama
2019-08-11,3,5,11,0,22,False,Alabama
2019-08-18,5,7,10,0,26,False,Alabama
2019-08-25,5,6,12,1,22,False,Alabama
2019-09-01,6,6,11,1,24,False,Alabama
2019-09-08,7,7,10,1,26,False,Alabama
2019-09-15,9,6,12,1,23,False,Alabama
2019-09-22,12,6,10,1,23,False,Alabama
2019-09-29,15,8,10,0,25,False,Alabama
2019-10-06,16,7,11,0,25,False,Alabama
2019-10-13,17,7,9,1,26,False,Alabama
2019-10-20,13,7,11,1,26,False,Alabama
2019-10-27,13,8,11,1,32,False,Alabama
2019-11-03,14,10,12,0,32,False,Alabama
2019-11-10,14,10,13,1,47,False,Alabama
2019-11-17,16,10,13,1,28,False,Alabama
2019-11-24,15,11,12,0,28,False,Alabama
2019-12-01,16,10,13,1,32,False,Alabama
2019-12-08,18,11,13,1,32,False,Alabama
2019-12-15,25,11,14,1,32,False,Alabama
2019-12-22,31,13,15,1,29,False,Alabama
2015-01-04,14,6,6,6,48,False,Alaska
2015-01-11,8,6,8,2,35,False,Alaska
2015-01-18,7,8,17,2,37,False,Alaska
2015-01-25,9,9,8,2,75,False,Alaska
2015-02-01,8,7,17,0,38,False,Alaska
2015-02-08,8,4,18,4,47,False,Alaska
2015-02-15,9,9,13,2,42,False,Alaska
2015-02-22,4,8,17,2,37,False,Alaska
2015-03-01,7,8,14,3,44,False,Alaska
2015-03-08,8,10,19,0,41,False,Alaska
2015-03-15,4,8,18,3,52,False,Alaska
2015-03-22,7,10,11,2,43,False,Alaska
2015-03-29,8,8,13,4,48,False,Alaska
2015-04-05,6,9,9,4,40,False,Alaska
2015-04-12,6,8,14,5,44,False,Alaska
2015-04-19,6,11,13,5,49,False,Alaska
2015-04-26,6,12,15,4,37,False,Alaska
2015-05-03,5,9,12,2,41,False,Alaska
2015-05-10,8,5,16,2,44,False,Alaska
2015-05-17,3,5,8,0,39,False,Alaska
2015-05-24,4,9,14,0,46,False,Alaska
2015-05-31,4,7,11,0,41,False,Alaska
2015-06-07,8,8,8,6,32,False,Alaska
2015-06-14,4,4,10,2,33,False,Alaska
2015-06-21,6,3,10,0,31,False,Alaska
2015-06-28,4,7,12,0,32,False,Alaska
2015-07-05,4,6,6,0,37,False,Alaska
2015-07-12,5,8,12,0,38,False,Alaska
2015-07-19,3,7,10,0,34,False,Alaska
2015-07-26,4,5,10,0,38,False,Alaska
2015-08-02,3,6,8,2,37,False,Alaska
2015-08-09,3,7,9,2,37,False,Alaska
2015-08-16,3,6,6,3,31,False,Alaska
2015-08-23,6,6,8,2,41,False,Alaska
2015-08-30,8,9,9,2,43,False,Alaska
2015-09-06,9,7,8,2,35,False,Alaska
2015-09-13,7,6,7,4,43,False,Alaska
2015-09-20,11,7,11,2,43,False,Alaska
2015-09-27,15,7,9,4,38,False,Alaska
2015-10-04,11,6,8,3,44,False,Alaska
2015-10-11,12,7,10,2,48,False,Alaska
2015-10-18,14,7,15,2,33,False,Alaska
2015-10-25,7,9,12,2,38,False,Alaska
2015-11-01,10,8,12,2,49,False,Alaska
2015-11-08,10,5,14,4,49,False,Alaska
2015-11-15,11,9,13,2,74,False,Alaska
2015-11-22,12,7,15,2,50,False,Alaska
2015-11-29,8,6,12,2,51,False,Alaska
2015-12-06,8,5,19,4,53,False,Alaska
2015-12-13,6,8,14,2,45,False,Alaska
2015-12-20,7,10,10,0,47,False,Alaska
2015-12-27,5,7,15,2,40,False,Alaska
2016-01-03,11,11,13,2,44,False,Alaska
2016-01-10,9,4,14,0,44,False,Alaska
2016-01-17,6,12,12,0,36,False,Alaska
2016-01-24,7,7,19,2,42,False,Alaska
2016-01-31,6,14,18,3,52,False,Alaska
2016-02-07,6,9,23,5,40,False,Alaska
2016-02-14,7,9,20,2,44,False,Alaska
2016-02-21,8,10,8,3,47,False,Alaska
2016-02-28,7,8,11,3,37,False,Alaska
2016-03-06,9,10,8,2,41,False,Alaska
2016-03-13,14,13,11,3,45,False,Alaska
2016-03-20,5,8,17,2,37,False,Alaska
2016-03-27,9,11,10,4,38,False,Alaska
2016-04-03,12,11,9,3,44,False,Alaska
2016-04-10,12,6,12,3,39,False,Alaska
2016-04-17,10,11,11,2,41,False,Alaska
2016-04-24,8,9,12,3,45,False,Alaska
2016-05-01,7,9,11,2,40,False,Alaska
2016-05-08,8,4,13,2,36,False,Alaska
2016-05-15,4,7,11,3,40,False,Alaska
2016-05-22,3,5,11,2,33,False,Alaska
2016-05-29,2,7,8,2,41,False,Alaska
2016-06-05,5,6,8,2,36,False,Alaska
2016-06-12,4,8,8,2,29,False,Alaska
2016-06-19,4,5,13,0,35,False,Alaska
2016-06-26,3,5,9,2,41,False,Alaska
2016-07-03,4,6,8,2,25,False,Alaska
2016-07-10,4,6,7,0,30,False,Alaska
2016-07-17,5,5,10,3,47,False,Alaska
2016-07-24,4,8,10,0,43,False,Alaska
2016-07-31,3,5,11,0,28,False,Alaska
2016-08-07,2,5,17,2,33,False,Alaska
2016-08-14,3,14,11,0,30,False,Alaska
2016-08-21,4,10,8,2,36,False,Alaska
2016-08-28,5,6,10,2,38,False,Alaska
2016-09-04,10,4,12,2,46,False,Alaska
2016-09-11,9,9,9,2,36,False,Alaska
2016-09-18,9,8,14,2,48,False,Alaska
2016-09-25,14,5,8,2,39,False,Alaska
2016-10-02,18,9,7,2,37,False,Alaska
2016-10-09,10,7,8,3,55,False,Alaska
2016-10-16,13,9,7,0,50,False,Alaska
2016-10-23,11,11,13,5,46,False,Alaska
2016-10-30,15,11,10,2,36,False,Alaska
2016-11-06,10,8,10,2,50,False,Alaska
2016-11-13,9,10,14,0,69,False,Alaska
2016-11-20,9,5,9,2,64,False,Alaska
2016-11-27,14,5,12,2,69,False,Alaska
2016-12-04,9,8,13,2,85,False,Alaska
2016-12-11,9,11,11,0,73,False,Alaska
2016-12-18,11,8,17,3,50,False,Alaska
2016-12-25,11,9,13,2,60,False,Alaska
2017-01-01,13,10,12,2,55,False,Alaska
2017-01-08,15,14,10,2,61,False,Alaska
2017-01-15,7,11,16,3,95,False,Alaska
2017-01-22,12,13,12,3,51,False,Alaska
2017-01-29,9,10,11,2,47,False,Alaska
2017-02-05,9,16,13,2,53,False,Alaska
2017-02-12,9,8,16,4,54,False,Alaska
2017-02-19,9,13,15,4,50,False,Alaska
2017-02-26,12,10,11,2,48,False,Alaska
2017-03-05,9,11,10,3,53,False,Alaska
2017-03-12,5,10,11,2,53,False,Alaska
2017-03-19,9,8,17,3,53,False,Alaska
2017-03-26,7,8,15,2,44,False,Alaska
2017-04-02,7,6,12,2,44,False,Alaska
2017-04-09,11,10,9,2,43,False,Alaska
2017-04-16,11,9,10,4,52,False,Alaska
2017-04-23,11,11,10,3,41,False,Alaska
2017-04-30,7,5,10,2,50,False,Alaska
2017-05-07,7,8,14,0,37,False,Alaska
2017-05-14,4,12,12,0,50,False,Alaska
2017-05-21,4,11,13,0,42,False,Alaska
2017-05-28,7,12,13,2,58,False,Alaska
2017-06-04,4,8,12,4,46,False,Alaska
2017-06-11,4,11,12,2,38,False,Alaska
2017-06-18,4,7,11,3,38,False,Alaska
2017-06-25,2,7,10,2,36,False,Alaska
2017-07-02,4,7,9,2,37,False,Alaska
2017-07-09,6,7,6,2,42,False,Alaska
2017-07-16,5,4,10,0,41,False,Alaska
2017-07-23,3,5,10,0,33,False,Alaska
2017-07-30,2,3,11,2,46,False,Alaska
2017-08-06,2,7,4,2,37,False,Alaska
2017-08-13,5,4,10,2,42,False,Alaska
2017-08-20,6,6,12,2,41,False,Alaska
2017-08-27,6,7,11,2,39,False,Alaska
2017-09-03,8,5,15,0,50,False,Alaska
2017-09-10,10,11,14,2,38,False,Alaska
2017-09-17,13,14,10,2,57,False,Alaska
2017-09-24,13,10,13,2,39,False,Alaska
2017-10-01,17,6,19,4,50,False,Alaska
2017-10-08,18,9,14,3,44,False,Alaska
2017-10-15,11,8,13,2,56,False,Alaska
2017-10-22,12,9,8,2,50,False,Alaska
2017-10-29,10,9,11,3,48,False,Alaska
2017-11-05,11,14,10,2,56,False,Alaska
2017-11-12,9,6,13,2,75,False,Alaska
2017-11-19,9,8,11,2,65,False,Alaska
2017-11-26,12,5,14,2,62,False,Alaska
2017-12-03,10,11,11,2,61,False,Alaska
2017-12-10,14,13,18,4,46,False,Alaska
2017-12-17,12,13,9,3,49,False,Alaska
2017-12-24,12,18,9,6,72,False,Alaska
2017-12-31,14,11,13,2,53,False,Alaska
2018-01-07,28,14,12,4,61,False,Alaska
2018-01-14,34,7,16,4,50,False,Alaska
2018-01-21,37,10,16,7,64,False,Alaska
2018-01-28,34,6,18,7,57,False,Alaska
2018-02-04,43,11,19,5,58,False,Alaska
2018-02-11,33,7,17,4,56,False,Alaska
2018-02-18,25,9,13,4,46,False,Alaska
2018-02-25,23,13,14,6,43,False,Alaska
2018-03-04,18,11,20,5,43,False,Alaska
2018-03-11,17,7,11,3,44,False,Alaska
2018-03-18,15,10,8,2,46,False,Alaska
2018-03-25,10,11,13,6,43,False,Alaska
2018-04-01,11,9,15,4,49,False,Alaska
2018-04-08,13,8,18,2,44,False,Alaska
2018-04-15,5,11,15,4,51,False,Alaska
2018-04-22,12,10,15,2,45,False,Alaska
2018-04-29,6,9,13,2,44,False,Alaska
2018-05-06,6,13,12,2,54,False,Alaska
2018-05-13,5,6,10,2,48,False,Alaska
2018-05-20,3,9,10,0,43,False,Alaska
2018-05-27,5,6,15,0,41,False,Alaska
2018-06-03,6,5,8,2,50,False,Alaska
2018-06-10,5,11,13,2,38,False,Alaska
2018-06-17,3,4,9,0,50,False,Alaska
2018-06-24,4,6,11,2,42,False,Alaska
2018-07-01,5,6,10,3,51,False,Alaska
2018-07-08,3,5,12,0,34,False,Alaska
2018-07-15,8,6,8,3,42,False,Alaska
2018-07-22,6,5,7,0,36,False,Alaska
2018-07-29,6,5,8,2,43,False,Alaska
2018-08-05,4,5,13,2,37,False,Alaska
2018-08-12,5,7,10,2,46,False,Alaska
2018-08-19,3,6,14,2,40,False,Alaska
2018-08-26,7,9,7,2,43,False,Alaska
2018-09-02,7,9,7,2,42,False,Alaska
2018-09-09,11,6,8,2,51,False,Alaska
2018-09-16,11,6,11,2,47,False,Alaska
2018-09-23,15,11,10,3,46,False,Alaska
2018-09-30,22,7,6,3,59,False,Alaska
2018-10-07,16,8,9,3,49,False,Alaska
2018-10-14,24,6,11,2,46,False,Alaska
2018-10-21,23,9,7,2,52,False,Alaska
2018-10-28,16,8,8,0,61,False,Alaska
2018-11-04,15,10,9,1,51,False,Alaska
2018-11-11,13,12,14,2,49,False,Alaska
2018-11-18,15,8,15,3,53,False,Alaska
2018-11-25,12,7,14,4,43,False,Alaska
2018-12-02,9,11,12,2,79,False,Alaska
2018-12-09,11,12,9,2,87,False,Alaska
2018-12-16,11,9,12,0,76,False,Alaska
2018-12-23,14,12,10,0,61,False,Alaska
2018-12-30,12,11,15,3,64,False,Alaska
2019-01-06,14,9,8,2,100,False,Alaska
2019-01-13,15,13,14,4,71,False,Alaska
2019-01-20,13,16,16,5,54,False,Alaska
2019-01-27,15,10,19,5,69,False,Alaska
2019-02-03,26,10,22,4,66,False,Alaska
2019-02-10,34,13,23,12,62,False,Alaska
2019-02-17,29,8,20,8,64,False,Alaska
2019-02-24,19,12,15,12,60,False,Alaska
2019-03-03,19,12,18,7,50,False,Alaska
2019-03-10,15,13,20,5,50,False,Alaska
2019-03-17,16,8,15,2,52,False,Alaska
2019-03-24,9,10,12,2,39,False,Alaska
2019-03-31,8,11,15,3,42,False,Alaska
2019-04-07,5,7,10,2,52,False,Alaska
2019-04-14,7,15,13,2,53,False,Alaska
2019-04-21,9,12,9,2,49,False,Alaska
2019-04-28,8,9,17,0,58,False,Alaska
2019-05-05,7,12,14,2,55,False,Alaska
2019-05-12,6,12,13,2,44,False,Alaska
2019-05-19,5,8,14,2,51,False,Alaska
2019-05-26,6,11,17,2,52,False,Alaska
2019-06-02,9,11,12,3,37,False,Alaska
2019-06-09,5,7,11,2,39,False,Alaska
2019-06-16,3,8,8,2,49,False,Alaska
2019-06-23,3,8,11,2,50,False,Alaska
2019-06-30,4,5,11,2,49,False,Alaska
2019-07-07,2,10,10,2,47,False,Alaska
2019-07-14,4,8,9,0,35,False,Alaska
2019-07-21,4,5,4,2,48,False,Alaska
2019-07-28,4,5,13,2,42,False,Alaska
2019-08-04,4,6,10,0,41,False,Alaska
2019-08-11,5,6,11,2,37,False,Alaska
2019-08-18,6,5,5,0,47,False,Alaska
2019-08-25,7,8,8,1,31,False,Alaska
2019-09-01,8,12,8,3,48,False,Alaska
2019-09-08,11,9,12,1,52,False,Alaska
2019-09-15,21,8,12,1,50,False,Alaska
2019-09-22,19,10,9,3,62,False,Alaska
2019-09-29,23,10,11,3,47,False,Alaska
2019-10-06,23,6,10,2,53,False,Alaska
2019-10-13,13,15,10,2,52,False,Alaska
2019-10-20,19,8,13,5,49,False,Alaska
2019-10-27,20,12,11,4,54,False,Alaska
2019-11-03,16,10,10,2,58,False,Alaska
2019-11-10,14,9,13,2,52,False,Alaska
2019-11-17,17,12,15,4,52,False,Alaska
2019-11-24,16,8,10,5,57,False,Alaska
2019-12-01,20,9,15,4,59,False,Alaska
2019-12-08,20,12,20,6,52,False,Alaska
2019-12-15,20,16,19,9,74,False,Alaska
2019-12-22,25,17,19,7,91,False,Alaska
2015-01-04,23,17,21,3,62,False,Arizona
2015-01-11,24,17,22,4,49,False,Arizona
2015-01-18,23,17,25,5,52,False,Arizona
2015-01-25,21,17,24,3,48,False,Arizona
2015-02-01,17,19,21,2,45,False,Arizona
2015-02-08,14,16,22,3,43,False,Arizona
2015-02-15,11,16,23,2,48,False,Arizona
2015-02-22,13,16,21,2,49,False,Arizona
2015-03-01,11,16,19,2,47,False,Arizona
2015-03-08,12,14,26,1,50,False,Arizona
2015-03-15,8,12,24,1,40,False,Arizona
2015-03-22,9,13,23,1,45,False,Arizona
2015-03-29,8,11,23,2,46,False,Arizona
2015-04-05,11,10,23,1,46,False,Arizona
2015-04-12,11,12,26,1,49,False,Arizona
2015-04-19,12,12,22,2,45,False,Arizona
2015-04-26,10,10,22,1,42,False,Arizona
2015-05-03,9,9,17,1,46,False,Arizona
2015-05-10,6,10,18,1,46,False,Arizona
2015-05-17,9,10,19,1,44,False,Arizona
2015-05-24,7,10,21,1,39,False,Arizona
2015-05-31,5,9,21,0,41,False,Arizona
2015-06-07,7,9,18,1,37,False,Arizona
2015-06-14,6,7,18,1,39,False,Arizona
2015-06-21,6,7,18,0,46,False,Arizona
2015-06-28,5,8,16,1,37,False,Arizona
2015-07-05,4,7,17,1,37,False,Arizona
2015-07-12,3,7,15,1,36,False,Arizona
2015-07-19,4,7,15,1,39,False,Arizona
2015-07-26,4,7,14,1,39,False,Arizona
2015-08-02,3,7,16,0,38,False,Arizona
2015-08-09,4,7,17,1,36,False,Arizona
2015-08-16,4,8,22,1,38,False,Arizona
2015-08-23,5,9,16,0,41,False,Arizona
2015-08-30,6,8,17,1,40,False,Arizona
2015-09-06,8,10,16,1,42,False,Arizona
2015-09-13,10,9,17,1,41,False,Arizona
2015-09-20,14,9,19,1,42,False,Arizona
2015-09-27,15,10,19,2,41,False,Arizona
2015-10-04,17,12,18,2,43,False,Arizona
2015-10-11,15,10,22,1,43,False,Arizona
2015-10-18,16,13,18,1,44,False,Arizona
2015-10-25,17,12,18,1,43,False,Arizona
2015-11-01,14,13,20,2,50,False,Arizona
2015-11-08,14,13,19,1,55,False,Arizona
2015-11-15,13,17,17,1,59,False,Arizona
2015-11-22,12,15,18,1,47,False,Arizona
2015-11-29,16,15,17,1,69,False,Arizona
2015-12-06,12,15,20,1,50,False,Arizona
2015-12-13,14,15,23,1,65,False,Arizona
2015-12-20,12,17,19,0,56,False,Arizona
2015-12-27,14,17,20,1,67,False,Arizona
2016-01-03,13,17,21,1,59,False,Arizona
2016-01-10,12,14,20,2,53,False,Arizona
2016-01-17,11,16,22,1,56,False,Arizona
2016-01-24,14,17,24,1,52,False,Arizona
2016-01-31,15,16,26,2,58,False,Arizona
2016-02-07,20,19,27,3,59,False,Arizona
2016-02-14,30,22,29,4,56,False,Arizona
2016-02-21,33,22,28,6,55,False,Arizona
2016-02-28,29,18,30,5,48,False,Arizona
