date,hhs,flu,cough,fever,influenza,cold,isPartial,st_fips,cty_fips,pops,hhs_pops,hhs_pops_wt,nat_pops_wt,nat_pops
2015-10-25,55,13.296706532578657,8.521370997283743,11.885628214415414,1.0273275772885342,32.525791551331174,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2015-11-01,55,12.29250336408537,8.780874330498932,12.573622218406234,0.9381082641273246,34.517659220923726,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2015-11-08,55,10.82993278098362,9.575776553664545,12.092311566224394,1.0019315284738752,36.148398330266204,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2015-11-15,55,10.262412696834819,10.167856269156324,12.174151708171214,0.9877064995759557,37.953316623268776,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2015-11-22,55,8.633356648263476,10.023311367373154,12.04237790178578,0.8469674074478122,41.438219691606754,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2015-11-29,55,9.238749999694894,9.554345999926596,11.955643814840627,0.9877199241865353,40.15034830955055,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2015-12-06,55,8.761346066561478,10.028581673577214,12.667938734162508,0.9883374594848144,36.77656218499938,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2015-12-13,55,8.811659894774948,10.256814293790523,14.263629111076629,0.9463395255644987,39.87299368070821,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2015-12-20,55,9.079794520341167,11.542599475304554,13.110587240127318,0.687067259444371,40.1004002281079,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2015-12-27,55,9.363976231682006,11.992963445402024,13.401623766385876,0.8637431091441781,46.20286171845626,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-01-03,55,9.016386818347893,11.142949666227567,12.565330543009827,0.8703933079459603,46.84633994500329,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-01-10,55,8.48739425212644,10.32099842644294,12.407359479430342,0.9532304231376877,42.42093123401886,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-01-17,55,8.391180549848668,10.550945398331896,13.179120712158504,0.9844112169417198,46.076695497163364,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-01-24,55,8.42822582376333,10.798447849094119,13.833285445799008,1.0025892862178232,38.85155230699107,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-01-31,55,8.750079352937366,10.828153262137336,13.864709019510247,1.2299786257075844,37.64837925318801,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-02-07,55,9.705724128055165,10.91191166852892,14.90520395586918,1.265298345783514,44.34891921093761,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
