date,flu,cough,fever,influenza,cold,isPartial,state
2016-01-17,5,8,10,1,37,False,Alabama
2016-01-24,5,8,9,0,27,False,Alabama
2016-01-31,5,8,11,1,23,False,Alabama
2016-02-07,7,7,11,1,28,False,Alabama
2016-02-14,8,8,15,1,25,False,Alabama
2016-02-21,9,8,12,1,25,False,Alabama
2016-02-28,9,8,11,1,24,False,Alabama
2016-03-06,11,7,14,1,22,False,Alabama
2016-03-13,8,8,12,1,24,False,Alabama
2016-03-20,7,7,12,0,22,False,Alabama
2016-03-27,7,6,10,0,22,False,Alabama
2016-04-03,6,8,11,1,22,False,Alabama
2016-04-10,5,8,12,1,24,False,Alabama
2016-04-17,7,7,10,1,24,False,Alabama
2016-04-24,5,6,9,1,25,False,Alabama
2016-05-01,4,7,9,1,21,False,Alabama
2016-05-08,4,7,9,1,22,False,Alabama
2016-05-15,4,6,13,1,22,False,Alabama
2016-05-22,8,6,10,1,19,False,Alabama
2016-05-29,5,4,11,0,19,False,Alabama
2016-06-05,3,5,9,0,21,False,Alabama
2016-06-12,3,4,10,0,19,False,Alabama
2016-06-19,3,5,9,0,19,False,Alabama
2016-06-26,2,4,10,0,19,False,Alabama
2016-07-03,2,5,10,0,20,False,Alabama
2016-07-10,2,3,9,0,18,False,Alabama
2016-07-17,2,5,9,0,19,False,Alabama
2016-07-24,2,4,9,0,22,False,Alabama
2016-07-31,2,4,8,1,20,False,Alabama
2016-08-07,2,4,9,0,20,False,Alabama
2016-08-14,3,4,8,1,22,False,Alabama
2016-08-21,4,6,10,0,23,False,Alabama
2016-08-28,4,6,12,0,21,False,Alabama
2016-09-04,5,8,11,0,23,False,Alabama
2016-09-11,7,5,11,1,23,False,Alabama
2016-09-18,8,5,10,0,23,False,Alabama
2016-09-25,10,6,10,0,24,False,Alabama
2016-10-02,10,6,10,1,23,False,Alabama
2016-10-09,9,6,10,1,21,False,Alabama
2016-10-16,8,7,11,1,20,False,Alabama
2016-10-23,9,6,10,1,24,False,Alabama
2016-10-30,8,6,10,0,21,False,Alabama
2016-11-06,7,7,10,0,20,False,Alabama
2016-11-13,8,8,9,1,26,False,Alabama
2016-11-20,6,9,11,0,31,False,Alabama
2016-11-27,7,8,11,1,27,False,Alabama
2016-12-04,7,7,10,0,38,False,Alabama
2016-12-11,8,7,12,0,37,False,Alabama
2016-12-18,9,11,14,0,35,False,Alabama
2016-12-25,10,10,11,0,28,False,Alabama
2017-01-01,10,9,9,1,36,False,Alabama
2017-01-08,10,8,11,0,34,False,Alabama
2017-01-15,11,8,10,1,22,False,Alabama
2017-01-22,12,7,11,1,25,False,Alabama
2017-01-29,15,9,13,1,30,False,Alabama
2017-02-05,23,10,14,1,27,False,Alabama
2017-02-12,22,10,13,1,28,False,Alabama
2017-02-19,19,10,14,1,24,False,Alabama
2017-02-26,16,10,12,1,27,False,Alabama
2017-03-05,16,8,14,1,26,False,Alabama
2017-03-12,14,8,12,1,33,False,Alabama
2017-03-19,14,9,15,1,25,False,Alabama
2017-03-26,12,9,13,1,22,False,Alabama
2017-04-02,7,7,11,1,23,False,Alabama
2017-04-09,5,6,11,0,24,False,Alabama
2017-04-16,5,6,10,0,24,False,Alabama
2017-04-23,6,6,11,1,23,False,Alabama
2017-04-30,4,7,11,0,25,False,Alabama
2017-05-07,3,7,11,1,22,False,Alabama
2017-05-14,4,6,12,0,24,False,Alabama
2017-05-21,4,6,9,0,19,False,Alabama
2017-05-28,2,6,10,0,22,False,Alabama
2017-06-04,2,5,10,1,18,False,Alabama
2017-06-11,2,4,11,1,20,False,Alabama
2017-06-18,2,5,8,0,18,False,Alabama
2017-06-25,3,5,9,0,20,False,Alabama
2017-07-02,2,5,11,0,20,False,Alabama
2017-07-09,2,4,9,0,22,False,Alabama
2017-07-16,2,5,8,0,23,False,Alabama
2017-07-23,2,6,8,0,21,False,Alabama
2017-07-30,3,5,8,0,22,False,Alabama
2017-08-06,3,5,11,1,22,False,Alabama
2017-08-13,3,6,9,0,19,False,Alabama
2017-08-20,5,6,10,0,22,False,Alabama
2017-08-27,5,5,14,1,22,False,Alabama
2017-09-03,5,6,10,0,22,False,Alabama
2017-09-10,6,6,10,0,20,False,Alabama
2017-09-17,8,7,11,1,21,False,Alabama
2017-09-24,10,7,12,0,21,False,Alabama
2017-10-01,11,7,10,1,21,False,Alabama
2017-10-08,11,6,10,0,22,False,Alabama
2017-10-15,11,7,11,1,24,False,Alabama
2017-10-22,11,7,12,1,29,False,Alabama
2017-10-29,10,8,10,0,27,False,Alabama
2017-11-05,11,10,12,1,27,False,Alabama
2017-11-12,9,11,11,1,29,False,Alabama
2017-11-19,7,9,12,0,32,False,Alabama
2017-11-26,10,9,12,0,29,False,Alabama
2017-12-03,11,10,10,0,39,False,Alabama
2017-12-10,15,10,13,1,38,False,Alabama
2017-12-17,33,14,19,1,29,False,Alabama
2017-12-24,34,13,15,1,46,False,Alabama
2017-12-31,35,14,16,2,68,False,Alabama
2018-01-07,84,14,21,3,38,False,Alabama
2018-01-14,100,13,18,2,52,False,Alabama
2018-01-21,99,12,21,2,32,False,Alabama
2018-01-28,97,12,21,3,32,False,Alabama
2018-02-04,82,10,20,2,29,False,Alabama
2018-02-11,55,11,15,2,26,False,Alabama
2018-02-18,28,8,12,1,24,False,Alabama
2018-02-25,14,8,11,1,23,False,Alabama
2018-03-04,10,9,12,1,26,False,Alabama
2018-03-11,10,8,11,0,26,False,Alabama
2018-03-18,8,7,10,1,24,False,Alabama
2018-03-25,7,9,9,0,23,False,Alabama
2018-04-01,6,7,10,1,27,False,Alabama
2018-04-08,5,8,12,1,25,False,Alabama
2018-04-15,5,8,11,0,24,False,Alabama
2018-04-22,4,6,11,1,25,False,Alabama
2018-04-29,4,8,11,0,27,False,Alabama
2018-05-06,3,8,11,0,26,False,Alabama
2018-05-13,3,6,12,0,22,False,Alabama
2018-05-20,3,7,11,0,20,False,Alabama
2018-05-27,3,6,11,0,19,False,Alabama
2018-06-03,2,6,12,0,22,False,Alabama
2018-06-10,3,6,11,1,22,False,Alabama
2018-06-17,3,6,12,0,22,False,Alabama
2018-06-24,2,5,10,0,20,False,Alabama
2018-07-01,2,5,11,0,20,False,Alabama
2018-07-08,3,5,11,0,19,False,Alabama
2018-07-15,2,5,10,0,22,False,Alabama
2018-07-22,2,5,9,0,21,False,Alabama
2018-07-29,3,7,10,0,21,False,Alabama
2018-08-05,3,8,10,0,21,False,Alabama
2018-08-12,3,6,10,0,24,False,Alabama
2018-08-19,4,7,11,1,23,False,Alabama
2018-08-26,6,6,11,1,24,False,Alabama
2018-09-02,7,6,11,1,25,False,Alabama
2018-09-09,9,8,10,1,21,False,Alabama
2018-09-16,10,6,13,0,24,False,Alabama
2018-09-23,10,8,11,1,24,False,Alabama
2018-09-30,14,7,11,1,23,False,Alabama
2018-10-07,13,7,11,1,24,False,Alabama
2018-10-14,17,6,12,1,26,False,Alabama
2018-10-21,17,9,11,1,32,False,Alabama
2018-10-28,15,8,11,1,25,False,Alabama
2018-11-04,12,9,11,0,27,False,Alabama
2018-11-11,11,9,12,1,42,False,Alabama
2018-11-18,9,11,11,0,31,False,Alabama
2018-11-25,10,12,12,1,36,False,Alabama
2018-12-02,9,10,14,0,49,False,Alabama
2018-12-09,11,11,12,0,49,False,Alabama
2018-12-16,16,12,15,1,37,False,Alabama
2018-12-23,18,11,16,1,35,False,Alabama
2018-12-30,17,13,14,1,27,False,Alabama
2019-01-06,15,10,11,0,29,False,Alabama
2019-01-13,15,8,11,1,30,False,Alabama
2019-01-20,23,10,14,1,38,False,Alabama
2019-01-27,31,10,15,1,40,False,Alabama
2019-02-03,51,12,18,1,35,False,Alabama
2019-02-10,35,10,16,1,32,False,Alabama
2019-02-17,29,11,12,2,31,False,Alabama
2019-02-24,20,10,14,1,29,False,Alabama
2019-03-03,16,9,13,1,31,False,Alabama
2019-03-10,12,10,12,1,26,False,Alabama
2019-03-17,11,10,12,1,30,False,Alabama
2019-03-24,10,8,11,1,26,False,Alabama
2019-03-31,7,9,12,1,26,False,Alabama
2019-04-07,6,8,11,1,26,False,Alabama
2019-04-14,5,7,12,0,24,False,Alabama
2019-04-21,6,6,11,0,27,False,Alabama
2019-04-28,5,7,11,1,24,False,Alabama
2019-05-05,4,8,13,0,24,False,Alabama
2019-05-12,4,6,12,0,25,False,Alabama
2019-05-19,3,6,13,0,25,False,Alabama
2019-05-26,3,6,10,0,23,False,Alabama
2019-06-02,3,6,11,0,21,False,Alabama
2019-06-09,3,6,10,0,22,False,Alabama
2019-06-16,3,6,11,0,22,False,Alabama
2019-06-23,3,5,10,0,21,False,Alabama
2019-06-30,2,6,11,0,23,False,Alabama
2019-07-07,3,5,10,0,23,False,Alabama
2019-07-14,2,5,10,0,21,False,Alabama
2019-07-21,3,5,9,0,22,False,Alabama
2019-07-28,2,5,9,0,21,False,Alabama
2019-08-04,2,5,9,0,22,False,Alabama
2019-08-11,3,5,11,0,25,False,Alabama
2019-08-18,5,7,10,0,26,False,Alabama
2019-08-25,5,6,12,0,22,False,Alabama
2019-09-01,7,7,10,0,26,False,Alabama
2019-09-08,8,7,10,1,27,False,Alabama
2019-09-15,10,7,12,1,25,False,Alabama
2019-09-22,13,6,11,1,24,False,Alabama
2019-09-29,16,8,12,0,24,False,Alabama
2019-10-06,18,7,11,0,26,False,Alabama
2019-10-13,16,7,10,1,26,False,Alabama
2019-10-20,14,8,11,0,26,False,Alabama
2019-10-27,13,8,10,1,34,False,Alabama
2019-11-03,15,10,12,1,35,False,Alabama
2019-11-10,15,11,11,1,47,False,Alabama
2019-11-17,16,11,14,1,32,False,Alabama
2019-11-24,15,11,11,0,30,False,Alabama
2019-12-01,16,10,12,1,31,False,Alabama
2014-12-14,7,12,14,2,53,False,Alaska
2014-12-21,6,14,8,3,48,False,Alaska
2014-12-28,14,15,12,0,49,False,Alaska
2015-01-04,17,10,17,0,65,False,Alaska
2015-01-11,7,5,11,0,31,False,Alaska
2015-01-18,8,11,23,2,46,False,Alaska
2015-01-25,12,8,13,2,95,False,Alaska
2015-02-01,7,7,7,2,43,False,Alaska
2015-02-08,8,3,21,0,40,False,Alaska
2015-02-15,8,8,9,2,43,False,Alaska
2015-02-22,4,12,20,2,43,False,Alaska
2015-03-01,8,13,15,3,36,False,Alaska
2015-03-08,8,8,24,0,48,False,Alaska
2015-03-15,2,8,16,2,50,False,Alaska
2015-03-22,7,17,11,2,42,False,Alaska
2015-03-29,7,16,15,0,45,False,Alaska
2015-04-05,5,7,14,2,46,False,Alaska
2015-04-12,7,9,14,6,46,False,Alaska
2015-04-19,6,9,15,4,38,False,Alaska
2015-04-26,7,5,22,2,30,False,Alaska
2015-05-03,2,8,14,2,34,False,Alaska
2015-05-10,10,4,13,0,59,False,Alaska
2015-05-17,0,7,6,0,36,False,Alaska
2015-05-24,5,10,12,0,55,False,Alaska
2015-05-31,3,10,11,0,38,False,Alaska
2015-06-07,9,10,8,2,29,False,Alaska
2015-06-14,9,5,13,2,26,False,Alaska
2015-06-21,3,4,8,0,36,False,Alaska
2015-06-28,0,7,8,0,32,False,Alaska
2015-07-05,4,7,6,2,41,False,Alaska
2015-07-12,8,6,11,2,38,False,Alaska
2015-07-19,2,3,12,0,27,False,Alaska
2015-07-26,2,5,8,0,45,False,Alaska
2015-08-02,3,4,5,0,41,False,Alaska
2015-08-09,4,6,6,2,34,False,Alaska
2015-08-16,3,9,11,4,43,False,Alaska
2015-08-23,5,6,19,0,55,False,Alaska
2015-08-30,12,8,9,0,48,False,Alaska
2015-09-06,8,6,8,4,42,False,Alaska
2015-09-13,9,4,13,5,48,False,Alaska
2015-09-20,15,8,14,2,42,False,Alaska
2015-09-27,7,9,7,2,39,False,Alaska
2015-10-04,17,6,12,2,49,False,Alaska
2015-10-11,9,6,9,2,54,False,Alaska
2015-10-18,10,13,15,2,42,False,Alaska
2015-10-25,6,8,12,4,39,False,Alaska
2015-11-01,14,11,21,3,50,False,Alaska
2015-11-08,17,8,9,0,50,False,Alaska
2015-11-15,7,7,14,2,63,False,Alaska
2015-11-22,9,9,11,0,57,False,Alaska
2015-11-29,7,5,20,0,47,False,Alaska
2015-12-06,7,4,23,0,60,False,Alaska
2015-12-13,9,9,15,0,42,False,Alaska
2015-12-20,7,8,8,2,46,False,Alaska
2015-12-27,7,9,17,0,53,False,Alaska
2016-01-03,5,12,18,2,51,False,Alaska
2016-01-10,9,6,11,0,39,False,Alaska
2016-01-17,7,8,18,4,46,False,Alaska
2016-01-24,12,8,13,0,41,False,Alaska
2016-01-31,8,15,15,2,38,False,Alaska
2016-02-07,9,6,23,2,53,False,Alaska
2016-02-14,8,10,19,2,56,False,Alaska
2016-02-21,12,9,13,2,56,False,Alaska
2016-02-28,12,8,9,5,50,False,Alaska
2016-03-06,11,10,9,4,56,False,Alaska
2016-03-13,15,10,13,4,50,False,Alaska
2016-03-20,7,11,15,2,37,False,Alaska
2016-03-27,7,13,11,5,37,False,Alaska
2016-04-03,12,10,10,4,45,False,Alaska
2016-04-10,9,11,18,3,42,False,Alaska
2016-04-17,10,8,14,4,46,False,Alaska
2016-04-24,5,8,10,2,40,False,Alaska
2016-05-01,6,11,9,3,39,False,Alaska
2016-05-08,7,8,17,0,36,False,Alaska
2016-05-15,7,10,11,0,56,False,Alaska
2016-05-22,2,5,7,0,28,False,Alaska
2016-05-29,3,7,11,2,34,False,Alaska
2016-06-05,5,7,7,0,37,False,Alaska
2016-06-12,2,3,8,2,45,False,Alaska
2016-06-19,7,5,12,0,46,False,Alaska
2016-06-26,3,5,15,2,44,False,Alaska
2016-07-03,3,10,10,2,34,False,Alaska
2016-07-10,3,2,11,0,36,False,Alaska
2016-07-17,5,10,10,3,51,False,Alaska
2016-07-24,4,5,18,2,45,False,Alaska
2016-07-31,5,8,13,0,32,False,Alaska
2016-08-07,4,8,7,0,34,False,Alaska
2016-08-14,3,10,11,0,32,False,Alaska
2016-08-21,9,6,16,2,34,False,Alaska
2016-08-28,6,9,14,2,46,False,Alaska
2016-09-04,12,9,11,2,53,False,Alaska
2016-09-11,6,3,12,2,42,False,Alaska
2016-09-18,10,5,12,2,57,False,Alaska
2016-09-25,12,5,8,2,47,False,Alaska
2016-10-02,13,6,9,0,40,False,Alaska
2016-10-09,12,13,12,0,71,False,Alaska
2016-10-16,11,11,9,2,61,False,Alaska
2016-10-23,11,14,13,4,52,False,Alaska
2016-10-30,11,17,11,2,42,False,Alaska
2016-11-06,9,9,9,5,51,False,Alaska
2016-11-13,9,12,14,0,65,False,Alaska
2016-11-20,7,7,8,0,70,False,Alaska
2016-11-27,11,7,14,3,85,False,Alaska
2016-12-04,12,15,10,2,75,False,Alaska
2016-12-11,13,13,17,2,69,False,Alaska
2016-12-18,9,12,20,3,64,False,Alaska
2016-12-25,16,12,16,0,59,False,Alaska
2017-01-01,8,15,9,2,61,False,Alaska
2017-01-08,16,12,9,4,59,False,Alaska
2017-01-15,7,14,9,4,100,False,Alaska
2017-01-22,17,14,12,2,43,False,Alaska
2017-01-29,10,4,11,2,46,False,Alaska
2017-02-05,14,17,16,2,50,False,Alaska
2017-02-12,14,8,21,2,58,False,Alaska
2017-02-19,10,10,16,3,62,False,Alaska
2017-02-26,7,14,11,3,56,False,Alaska
2017-03-05,8,8,16,3,53,False,Alaska
2017-03-12,9,12,13,3,52,False,Alaska
2017-03-19,7,15,13,0,49,False,Alaska
2017-03-26,8,9,17,2,51,False,Alaska
2017-04-02,8,8,15,3,59,False,Alaska
2017-04-09,13,13,8,2,36,False,Alaska
2017-04-16,9,9,14,3,53,False,Alaska
2017-04-23,8,9,9,3,46,False,Alaska
2017-04-30,5,9,15,2,63,False,Alaska
2017-05-07,5,11,15,0,56,False,Alaska
2017-05-14,6,8,10,0,42,False,Alaska
2017-05-21,10,10,9,0,48,False,Alaska
2017-05-28,11,9,13,2,56,False,Alaska
2017-06-04,4,12,12,2,45,False,Alaska
2017-06-11,5,9,7,0,38,False,Alaska
2017-06-18,2,5,8,5,44,False,Alaska
2017-06-25,3,7,15,2,38,False,Alaska
2017-07-02,9,6,9,0,48,False,Alaska
2017-07-09,3,4,11,0,46,False,Alaska
2017-07-16,4,8,7,0,38,False,Alaska
2017-07-23,3,6,6,0,40,False,Alaska
2017-07-30,2,5,7,4,54,False,Alaska
2017-08-06,4,13,5,2,53,False,Alaska
2017-08-13,3,4,7,0,35,False,Alaska
2017-08-20,5,7,12,3,41,False,Alaska
2017-08-27,4,8,17,2,50,False,Alaska
2017-09-03,9,7,9,0,59,False,Alaska
2017-09-10,14,7,15,0,51,False,Alaska
2017-09-17,12,7,10,4,59,False,Alaska
2017-09-24,17,12,15,0,48,False,Alaska
2017-10-01,20,7,20,4,50,False,Alaska
2017-10-08,19,6,15,3,51,False,Alaska
2017-10-15,11,11,11,0,71,False,Alaska
2017-10-22,14,12,8,4,61,False,Alaska
2017-10-29,10,10,11,2,58,False,Alaska
2017-11-05,10,10,8,2,56,False,Alaska
2017-11-12,5,7,17,3,72,False,Alaska
2017-11-19,11,8,14,2,83,False,Alaska
2017-11-26,11,6,18,2,72,False,Alaska
2017-12-03,13,15,17,3,58,False,Alaska
2017-12-10,11,15,26,4,58,False,Alaska
2017-12-17,11,12,11,4,64,False,Alaska
2017-12-24,22,14,13,2,63,False,Alaska
2017-12-31,10,12,18,4,52,False,Alaska
2018-01-07,41,13,22,3,73,False,Alaska
2018-01-14,31,6,17,2,50,False,Alaska
2018-01-21,36,7,18,9,66,False,Alaska
2018-01-28,47,7,17,6,66,False,Alaska
2018-02-04,40,10,21,10,68,False,Alaska
2018-02-11,37,12,19,4,54,False,Alaska
2018-02-18,25,11,17,3,52,False,Alaska
2018-02-25,26,8,14,6,50,False,Alaska
2018-03-04,20,8,16,3,34,False,Alaska
2018-03-11,15,10,11,3,44,False,Alaska
2018-03-18,17,7,9,2,49,False,Alaska
2018-03-25,12,13,12,4,44,False,Alaska
2018-04-01,16,8,18,3,52,False,Alaska
2018-04-08,14,16,19,3,46,False,Alaska
2018-04-15,9,9,11,3,51,False,Alaska
2018-04-22,11,8,11,2,57,False,Alaska
2018-04-29,2,12,11,2,43,False,Alaska
2018-05-06,9,14,16,2,63,False,Alaska
2018-05-13,6,10,5,0,50,False,Alaska
2018-05-20,4,11,13,0,39,False,Alaska
2018-05-27,5,6,16,0,40,False,Alaska
2018-06-03,7,9,9,2,47,False,Alaska
2018-06-10,3,8,13,0,38,False,Alaska
2018-06-17,8,4,15,0,53,False,Alaska
2018-06-24,8,6,9,0,46,False,Alaska
2018-07-01,2,6,11,0,55,False,Alaska
2018-07-08,2,2,10,0,42,False,Alaska
2018-07-15,5,7,10,0,48,False,Alaska
2018-07-22,6,7,7,0,48,False,Alaska
2018-07-29,4,8,8,0,49,False,Alaska
2018-08-05,5,6,10,2,45,False,Alaska
2018-08-12,5,3,8,2,55,False,Alaska
2018-08-19,4,9,15,3,43,False,Alaska
2018-08-26,9,6,5,3,54,False,Alaska
2018-09-02,6,7,8,3,52,False,Alaska
2018-09-09,12,9,11,2,54,False,Alaska
2018-09-16,13,6,12,4,42,False,Alaska
2018-09-23,21,15,9,2,37,False,Alaska
2018-09-30,24,11,10,2,60,False,Alaska
2018-10-07,17,8,9,5,52,False,Alaska
2018-10-14,26,5,11,2,45,False,Alaska
2018-10-21,17,15,7,2,52,False,Alaska
2018-10-28,20,9,9,0,53,False,Alaska
2018-11-04,13,15,11,1,64,False,Alaska
2018-11-11,13,8,12,2,55,False,Alaska
2018-11-18,17,11,16,2,46,False,Alaska
2018-11-25,18,8,15,3,50,False,Alaska
2018-12-02,10,14,12,0,88,False,Alaska
2018-12-09,7,17,9,2,84,False,Alaska
2018-12-16,12,10,14,2,78,False,Alaska
2018-12-23,15,7,18,0,50,False,Alaska
2018-12-30,9,11,14,2,76,False,Alaska
2019-01-06,13,12,7,4,94,False,Alaska
2019-01-13,17,9,15,4,66,False,Alaska
2019-01-20,18,13,18,4,57,False,Alaska
2019-01-27,18,13,22,5,77,False,Alaska
2019-02-03,27,9,21,4,66,False,Alaska
2019-02-10,36,15,22,9,71,False,Alaska
2019-02-17,30,18,15,11,58,False,Alaska
2019-02-24,27,10,15,12,58,False,Alaska
2019-03-03,27,12,16,4,67,False,Alaska
2019-03-10,22,8,31,6,66,False,Alaska
2019-03-17,11,8,15,0,47,False,Alaska
2019-03-24,11,11,14,4,48,False,Alaska
2019-03-31,6,12,18,2,38,False,Alaska
2019-04-07,8,11,14,4,50,False,Alaska
2019-04-14,10,18,12,2,62,False,Alaska
2019-04-21,9,10,5,0,54,False,Alaska
2019-04-28,9,9,18,2,60,False,Alaska
2019-05-05,10,7,10,0,53,False,Alaska
2019-05-12,5,8,12,2,50,False,Alaska
2019-05-19,7,10,13,2,66,False,Alaska
2019-05-26,4,12,19,0,52,False,Alaska
2019-06-02,6,6,16,2,54,False,Alaska
2019-06-09,5,6,14,2,49,False,Alaska
2019-06-16,5,8,12,2,50,False,Alaska
2019-06-23,4,8,16,0,44,False,Alaska
2019-06-30,5,7,11,0,54,False,Alaska
2019-07-07,7,10,13,3,46,False,Alaska
2019-07-14,6,5,13,0,34,False,Alaska
2019-07-21,3,6,10,2,48,False,Alaska
2019-07-28,6,3,14,3,43,False,Alaska
2019-08-04,3,5,7,0,38,False,Alaska
2019-08-11,6,4,12,2,49,False,Alaska
2019-08-18,6,5,10,0,44,False,Alaska
2019-08-25,8,8,9,2,40,False,Alaska
2019-09-01,7,12,8,0,59,False,Alaska
2019-09-08,15,13,9,3,49,False,Alaska
2019-09-15,23,13,16,0,54,False,Alaska
2019-09-22,16,8,11,2,63,False,Alaska
2019-09-29,27,7,9,2,53,False,Alaska
2019-10-06,26,5,11,3,47,False,Alaska
2019-10-13,21,12,16,5,54,False,Alaska
2019-10-20,20,8,9,3,63,False,Alaska
2019-10-27,16,14,13,3,59,False,Alaska
2019-11-03,18,14,18,1,52,False,Alaska
2019-11-10,19,13,15,3,51,False,Alaska
2019-11-17,18,14,14,3,67,False,Alaska
2019-11-24,20,8,8,4,58,False,Alaska
2019-12-01,26,11,17,4,70,False,Alaska
2014-12-14,12,13,16,2,46,False,Arizona
2014-12-21,13,15,17,2,56,False,Arizona
2014-12-28,23,17,20,3,74,False,Arizona
2015-01-04,23,15,19,3,60,False,Arizona
2015-01-11,23,17,22,3,46,False,Arizona
2015-01-18,20,18,23,3,51,False,Arizona
2015-01-25,20,16,23,3,46,False,Arizona
2015-02-01,16,16,21,2,44,False,Arizona
2015-02-08,15,16,22,2,43,False,Arizona
2015-02-15,11,15,21,2,48,False,Arizona
2015-02-22,12,17,20,2,44,False,Arizona
2015-03-01,10,14,21,2,45,False,Arizona
2015-03-08,11,14,24,1,47,False,Arizona
2015-03-15,9,12,24,1,42,False,Arizona
2015-03-22,8,13,21,1,46,False,Arizona
2015-03-29,8,11,25,2,46,False,Arizona
2015-04-05,10,10,24,1,46,False,Arizona
2015-04-12,11,11,26,2,48,False,Arizona
2015-04-19,14,12,22,1,45,False,Arizona
2015-04-26,9,10,18,1,45,False,Arizona
2015-05-03,8,9,18,1,48,False,Arizona
2015-05-10,7,9,18,1,48,False,Arizona
2015-05-17,8,10,18,1,44,False,Arizona
2015-05-24,8,11,21,1,40,False,Arizona
2015-05-31,5,9,19,0,40,False,Arizona
2015-06-07,7,8,17,1,37,False,Arizona
2015-06-14,7,7,19,0,42,False,Arizona
2015-06-21,4,8,15,0,40,False,Arizona
2015-06-28,4,7,17,1,36,False,Arizona
2015-07-05,4,7,16,1,35,False,Arizona
2015-07-12,4,7,17,0,37,False,Arizona
2015-07-19,4,8,15,0,39,False,Arizona
2015-07-26,4,6,13,1,39,False,Arizona
2015-08-02,4,6,16,1,39,False,Arizona
2015-08-09,5,7,16,1,36,False,Arizona
2015-08-16,5,7,22,1,38,False,Arizona
2015-08-23,5,8,15,0,40,False,Arizona
2015-08-30,7,10,17,1,38,False,Arizona
2015-09-06,7,9,17,1,41,False,Arizona
2015-09-13,10,8,17,1,43,False,Arizona
2015-09-20,12,7,18,1,40,False,Arizona
2015-09-27,15,10,17,1,39,False,Arizona
2015-10-04,18,11,16,1,41,False,Arizona
2015-10-11,16,9,20,1,41,False,Arizona
2015-10-18,16,11,19,1,43,False,Arizona
2015-10-25,16,12,20,1,42,False,Arizona
2015-11-01,14,11,20,1,52,False,Arizona
2015-11-08,14,14,17,1,50,False,Arizona
2015-11-15,14,17,20,1,58,False,Arizona
2015-11-22,12,14,17,1,49,False,Arizona
2015-11-29,13,14,17,2,63,False,Arizona
2015-12-06,13,17,18,1,52,False,Arizona
2015-12-13,13,15,23,1,60,False,Arizona
2015-12-20,12,16,19,1,55,False,Arizona
2015-12-27,14,15,19,1,66,False,Arizona
2016-01-03,14,16,18,1,59,False,Arizona
2016-01-10,12,15,20,1,53,False,Arizona
2016-01-17,11,18,19,1,54,False,Arizona
2016-01-24,13,17,22,1,52,False,Arizona
2016-01-31,15,19,26,2,55,False,Arizona
2016-02-07,20,20,25,3,59,False,Arizona
