,date,hhs,flu,cough,fever,influenza,cold,isPartial,st_fips,cty_fips,pops,hhs_pops,hhs_pops_wt
19,2014-11-23,10,9.584481948653977,9.33202024904169,12.140459168710716,1.2988706819654818,41.38836550462251,0.0,112,4314205,13121016,13121016.0,1.0
20,2014-11-30,1,10.82090795589324,8.607313380500713,8.250363833780519,1.5382522829339451,35.68601164425573,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
21,2014-11-30,2,12.0,9.688236946908146,12.311763053091852,1.3117630530918538,39.93528915927556,0.0,70,2950285,28443874,28443874.0,1.0
22,2014-11-30,3,10.771146502558594,8.144252071649886,10.257889141860558,1.3882024888748912,32.658438865053576,0.0,192,11239443,27115465,27115465.0,1.0
23,2014-11-30,4,14.127775992601899,9.026380440580125,11.366851173335318,1.6176817131811645,31.668331018378844,0.0,204,18065981,62346798,62346798.0,1.0
24,2014-11-30,5,9.342026111716144,6.443588330773867,7.785212311219303,1.4196677863225085,24.200732306666858,0.0,182,15335189,51945724,51945724.0,1.0
25,2014-11-30,6,17.193604486304213,10.113891916397362,15.024147534864442,2.05280202297684,36.70098483068945,0.0,150,18097145,39459473,39459473.0,1.0
26,2014-11-30,7,14.095776653501904,9.223804889463558,9.437203007988124,2.284742541655151,32.5172019163688,0.0,99,10212502,13521197,13521197.0,1.0
27,2014-11-30,8,15.10935749401876,11.032519193123234,11.040383548597928,2.2649021230048874,44.75930272340938,0.0,227,10190320,11533558,11533558.0,1.0
28,2014-11-30,9,15.931439856474563,12.697151602289885,16.353450324834956,1.781233759151643,49.68162389415235,0.0,57,998861,48640855,48640855.0,1.0
29,2014-11-30,10,11.548379637674401,9.633863338021996,10.855884559549352,1.581176411948587,45.39010568998621,0.0,112,4314205,13121016,13121016.0,1.0
30,2014-12-07,1,9.454945042398936,8.145825300994536,9.930568638407356,1.8049006474600924,38.718494028664196,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
31,2014-12-07,2,13.376473893816293,10.376473893816293,12.311763053091852,1.0,42.31176305309185,0.0,70,2950285,28443874,28443874.0,1.0
32,2014-12-07,3,13.11124810140634,9.621796307015204,11.452198404121045,2.189085785547104,35.35977291925476,0.0,192,11239443,27115465,27115465.0,1.0
33,2014-12-07,4,15.572313817944588,8.788641832095369,12.836140582552453,1.2745055808639925,34.35902900739185,0.0,204,18065981,62346798,62346798.0,1.0
34,2014-12-07,5,12.420574655962058,7.165706343798385,8.865256724499595,2.7874578665993757,24.545973196946875,0.0,182,15335189,51945724,51945724.0,1.0
35,2014-12-07,6,19.54600675989768,12.102866579084823,14.92048091975278,2.5843555741355186,37.17074526058673,0.0,150,18097145,39459473,39459473.0,1.0
36,2014-12-07,7,17.325052508294938,8.986074531714905,11.848856650783212,4.915265268304278,29.848956641930446,0.0,99,10212502,13521197,13521197.0,1.0
37,2014-12-07,8,17.931526854072263,10.341373234521384,10.864473911693166,3.7924297081611766,39.80095509122164,0.0,227,10190320,11533558,11533558.0,1.0
38,2014-12-07,9,15.48328694057701,14.616317229621066,16.488134408821555,1.9444964937396763,49.91272416983624,0.0,57,998861,48640855,48640855.0,1.0
39,2014-12-07,10,12.678619552022496,11.795600051093604,12.251161724061614,1.1669779992646911,38.60996617944831,0.0,112,4314205,13121016,13121016.0,1.0
40,2014-12-14,1,9.778942862414533,9.969958221777325,10.542459041305534,1.041071748677666,37.102101732255605,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
41,2014-12-14,2,16.817658628357023,9.623526106183707,12.688236946908145,1.6882369469081462,40.62352610618371,0.0,70,2950285,28443874,28443874.0,1.0
42,2014-12-14,3,17.261539936711394,10.738597844440433,13.319707369945528,2.8886106507854463,35.55830954770644,0.0,192,11239443,27115465,27115465.0,1.0
43,2014-12-14,4,25.050939568700866,11.159070238057776,13.785146335823052,1.8284253346900028,34.36880192307551,0.0,204,18065981,62346798,62346798.0,1.0
44,2014-12-14,5,18.451809565692066,8.07864697390684,10.348866925023511,4.198686305729418,24.54520501052214,0.0,182,15335189,51945724,51945724.0,1.0
45,2014-12-14,6,25.096288310794215,12.898535568379232,16.69603666526413,1.8943959540463198,34.13907152282545,0.0,150,18097145,39459473,39459473.0,1.0
46,2014-12-14,7,20.419076876107937,9.819588605949606,11.69649617559747,6.104231156457524,31.514600371549946,0.0,99,10212502,13521197,13521197.0,1.0
47,2014-12-14,8,23.778263481225828,12.24049100893237,13.93149251948098,5.234455057147153,43.88538749274075,0.0,227,10190320,11533558,11533558.0,1.0
48,2014-12-14,9,16.479979350691924,14.793507988295026,16.814713988888556,2.0285786506014336,55.52744741020691,0.0,57,998861,48640855,48640855.0,1.0
49,2014-12-14,10,14.273388508938638,9.936743084529429,13.743246254710764,2.001652768352695,41.38836550462251,0.0,112,4314205,13121016,13121016.0,1.0
50,2014-12-21,1,12.420245141949634,11.157970590944798,11.423135012318513,1.939405501507958,35.55200513422284,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
51,2014-12-21,2,20.752947787632586,12.311763053091852,16.0,1.0,41.31176305309185,0.0,70,2950285,28443874,28443874.0,1.0
52,2014-12-21,3,25.510002871055317,11.508209872115414,14.739465651796861,2.8237984485975076,35.79067948862393,0.0,192,11239443,27115465,27115465.0,1.0
53,2014-12-21,4,32.0707688147834,12.92324481523494,15.703688632093023,1.9591083089784338,33.12552872402525,0.0,204,18065981,62346798,62346798.0,1.0
54,2014-12-21,5,19.872919511142054,9.846404373919208,10.792821310951409,4.354974954242625,26.13341873914396,0.0,182,15335189,51945724,51945724.0,1.0
55,2014-12-21,6,29.7189299512439,14.505363135488402,17.95265157241203,1.9252441105840414,39.9071307921421,0.0,150,18097145,39459473,39459473.0,1.0
56,2014-12-21,7,23.377535657530913,12.128128227108887,14.143905972230122,7.694543907614097,31.791637678232185,0.0,99,10212502,13521197,13521197.0,1.0
57,2014-12-21,8,29.817158937424168,13.572459079843359,16.08580439791433,8.31984267127282,45.49106676361275,0.0,227,10190320,11533558,11533558.0,1.0
58,2014-12-21,9,17.685748759967314,17.65310504924307,18.70370697636791,1.9444964937396763,58.47679137219113,0.0,57,998861,48640855,48640855.0,1.0
59,2014-12-21,10,15.172356851024343,13.271735740585944,14.035838992956034,1.9459934352644643,41.19845719264423,0.0,112,4314205,13121016,13121016.0,1.0
60,2014-12-28,1,20.822808159010254,11.246539478163282,11.953285514179477,1.147927007004243,42.49399067325719,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
61,2014-12-28,2,27.0,13.688236946908145,15.688236946908146,1.6882369469081462,47.31176305309185,0.0,70,2950285,28443874,28443874.0,1.0
62,2014-12-28,3,32.86588679191008,12.605901318675523,13.46640575774747,2.3635131833438963,41.637816869450695,0.0,192,11239443,27115465,27115465.0,1.0
63,2014-12-28,4,30.3945108456091,11.706692683720503,13.735703299470165,2.129206523164189,34.54501618511347,0.0,204,18065981,62346798,62346798.0,1.0
64,2014-12-28,5,21.341040063278356,8.808628059549234,9.064336036590808,4.019990750345495,29.46704941488543,0.0,182,15335189,51945724,51945724.0,1.0
65,2014-12-28,6,28.385436622531678,14.463594964889673,15.788888589566312,1.914218773271503,47.21637965109164,0.0,150,18097145,39459473,39459473.0,1.0
66,2014-12-28,7,29.73533585820841,12.269699938548339,12.501959330967516,10.607956899082236,40.39792815680446,0.0,99,10212502,13521197,13521197.0,1.0
67,2014-12-28,8,30.99522185608292,13.58329606527318,14.349363049979896,8.439447480127123,67.04361620238959,0.0,227,10190320,11533558,11533558.0,1.0
68,2014-12-28,9,25.657170109365882,20.22938667504919,20.217112445905812,2.0,82.21296833700806,0.0,57,998861,48640855,48640855.0,1.0
69,2014-12-28,10,23.124012119183455,12.377392573867755,14.8323381360102,3.3045325148601297,52.1988777393458,0.0,112,4314205,13121016,13121016.0,1.0
70,2015-01-04,1,21.601987496978445,10.129208956465664,11.560712867498365,2.1485034981847027,66.17793033498428,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
71,2015-01-04,2,28.182341371642977,11.935289159275563,15.311763053091854,2.3117630530918536,65.31176305309185,0.0,70,2950285,28443874,28443874.0,1.0
72,2015-01-04,3,26.74075639123283,10.474053238622314,12.531958127953917,2.4658065793819137,56.7016648248518,0.0,192,11239443,27115465,27115465.0,1.0
73,2015-01-04,4,24.5912748077295,9.936336489966974,11.595220607800899,1.6546450549072302,49.28569297175454,0.0,204,18065981,62346798,62346798.0,1.0
74,2015-01-04,5,15.135088077702026,6.877111887014993,7.653482777523709,2.480256680992645,44.5256250350847,0.0,182,15335189,51945724,51945724.0,1.0
75,2015-01-04,6,24.07658799700645,12.133714735622545,14.66590025163286,2.0945787086411416,58.15570253561166,0.0,150,18097145,39459473,39459473.0,1.0
76,2015-01-04,7,24.60555533655785,10.1664859257653,12.251855808328212,8.488583148370665,55.897821102673085,0.0,99,10212502,13521197,13521197.0,1.0
77,2015-01-04,8,24.30417291871251,11.527146263104587,15.05346398743562,7.750535090732626,48.64571036968818,0.0,227,10190320,11533558,11533558.0,1.0
78,2015-01-04,9,28.88904709837029,20.088147216984567,22.74775352941473,3.161608939645489,69.68656603589719,0.0,57,998861,48640855,48640855.0,1.0
79,2015-01-04,10,26.34603334071081,13.125947868671147,16.971545419958332,3.294245506597965,46.65904492456987,0.0,112,4314205,13121016,13121016.0,1.0
80,2015-01-11,1,19.782489142727563,9.852928674931151,11.970910291778289,2.0075811936582557,46.19985340352886,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
81,2015-01-11,2,23.623526106183707,10.311763053091855,14.311763053091854,2.0,46.064710840724445,0.0,70,2950285,28443874,28443874.0,1.0
82,2015-01-11,3,20.0130509286859,8.863367860370456,11.478297089871038,1.926588277206384,39.37074171510612,0.0,192,11239443,27115465,27115465.0,1.0
83,2015-01-11,4,17.85726659130113,8.473862442783348,11.32401357644702,1.307790112974206,33.33326713907585,0.0,204,18065981,62346798,62346798.0,1.0
84,2015-01-11,5,10.071823929145737,5.757893719991275,6.696424849136764,2.09189957579569,26.590987354416313,0.0,182,15335189,51945724,51945724.0,1.0
85,2015-01-11,6,22.772321363744517,10.5911443622169,16.13434670047418,2.0198228192251833,43.19265642498571,0.0,150,18097145,39459473,39459473.0,1.0
86,2015-01-11,7,17.27937156747291,8.568949923590345,11.14762465187069,6.637324935063072,35.35193311657245,0.0,99,10212502,13521197,13521197.0,1.0
87,2015-01-11,8,19.03593262374022,10.469087856496667,11.567360219630404,7.524119356750102,43.15833995025646,0.0,227,10190320,11533558,11533558.0,1.0
88,2015-01-11,9,26.533888867701855,18.863662121070856,22.483232829686074,3.0,56.9387527007903,0.0,57,998861,48640855,48640855.0,1.0
89,2015-01-11,10,27.106831056375515,12.315152652812863,16.34499668318368,3.6981569110196957,40.18290923507753,0.0,112,4314205,13121016,13121016.0,1.0
90,2015-01-18,1,23.19826762628674,10.378684694625022,14.573425003261052,2.568488149582729,42.36050317588506,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
91,2015-01-18,2,21.623526106183707,10.0,16.0,1.6235261061837076,43.62352610618371,0.0,70,2950285,28443874,28443874.0,1.0
92,2015-01-18,3,18.25625855946044,8.920548513551216,12.168143898693973,1.7904745871037067,31.52920464391815,0.0,192,11239443,27115465,27115465.0,1.0
93,2015-01-18,4,15.946992899298532,8.92386155901703,11.994896658526073,1.2815275613673054,29.961595589880975,0.0,204,18065981,62346798,62346798.0,1.0
94,2015-01-18,5,8.725560779555215,5.409629962997532,7.418270346949057,1.4040124457597318,21.656702388054118,0.0,182,15335189,51945724,51945724.0,1.0
95,2015-01-18,6,21.49446879333639,12.082946951673682,16.600038652315504,2.0747473743503875,36.10224300258648,0.0,150,18097145,39459473,39459473.0,1.0
96,2015-01-18,7,16.320912786049934,9.065973448948343,11.40358113264676,6.456913541012678,31.333071842677832,0.0,99,10212502,13521197,13521197.0,1.0
97,2015-01-18,8,16.62173832220725,11.510777246709125,12.827639571414128,5.982892269670816,38.760858964770456,0.0,227,10190320,11533558,11533558.0,1.0
98,2015-01-18,9,24.144427436565415,19.4244758444316,22.826934107141003,3.0,55.751818589537535,0.0,57,998861,48640855,48640855.0,1.0
99,2015-01-18,10,25.073681489299304,13.139843057885153,17.01588108725727,2.7790154359997734,41.12057107467898,0.0,112,4314205,13121016,13121016.0,1.0
100,2015-01-25,1,16.096833720941525,8.521843871543119,13.171321420669539,2.477494534947596,41.541736950998114,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
101,2015-01-25,2,18.0,10.0,15.311763053091854,1.0,43.06471084072444,0.0,70,2950285,28443874,28443874.0,1.0
102,2015-01-25,3,14.544768234658708,8.996653164531754,11.645492747404479,1.2963690277854356,32.84619485596135,0.0,192,11239443,27115465,27115465.0,1.0
103,2015-01-25,4,14.116816311881806,8.252773558635681,11.480295988897458,1.5141493072346714,32.65879277392882,0.0,204,18065981,62346798,62346798.0,1.0
104,2015-01-25,5,7.3995921396725555,5.8476007765336,7.5441282905210825,1.213765429470191,23.784953945391152,0.0,182,15335189,51945724,51945724.0,1.0
105,2015-01-25,6,20.152274790897486,11.560190882427648,15.938295045146699,1.7228420156548974,37.97539683310013,0.0,150,18097145,39459473,39459473.0,1.0
106,2015-01-25,7,13.379884044289867,10.223169738596368,12.418341734093513,5.287826070428528,31.898738255200335,0.0,99,10212502,13521197,13521197.0,1.0
107,2015-01-25,8,14.423392590560521,12.166258928944565,13.00874682383355,5.265200903311884,39.22519546873567,0.0,227,10190320,11533558,11533558.0,1.0
108,2015-01-25,9,23.1804385428669,19.47838536144153,23.800009251482113,3.0269248556588897,55.52910120514946,0.0,57,998861,48640855,48640855.0,1.0
109,2015-01-25,10,20.6627886133208,12.331404138216127,15.537173874340219,2.349904839686195,41.15752438683102,0.0,112,4314205,13121016,13121016.0,1.0
110,2015-02-01,1,14.765305689927269,9.467513219403383,12.043586696373524,1.587481716450326,44.17779694020056,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
111,2015-02-01,2,15.623526106183707,9.623526106183707,16.0,1.0,43.93528915927556,0.0,70,2950285,28443874,28443874.0,1.0
112,2015-02-01,3,12.716332801226166,8.690656715641794,13.5471580885668,1.1932943432834362,34.25292238211663,0.0,192,11239443,27115465,27115465.0,1.0
113,2015-02-01,4,12.277182975780088,8.938674011775232,12.468701889068946,1.3780379868104855,31.40467443091464,0.0,204,18065981,62346798,62346798.0,1.0
114,2015-02-01,5,6.980299533412991,5.851592866431124,8.0056175172378,1.1035628264609423,24.605418725129326,0.0,182,15335189,51945724,51945724.0,1.0
115,2015-02-01,6,15.50133735947259,11.091841241772286,15.314074670992184,1.808614727317823,37.91280367581189,0.0,150,18097145,39459473,39459473.0,1.0
116,2015-02-01,7,11.711638769851515,9.117821447317127,10.91473010858432,3.430514916689698,31.836048317319836,0.0,99,10212502,13521197,13521197.0,1.0
117,2015-02-01,8,12.067236146902804,11.082412209658113,14.316272133889646,4.290588992572804,38.940243071565604,0.0,227,10190320,11533558,11533558.0,1.0
118,2015-02-01,9,19.502062432907483,18.67182073588139,22.06128216701783,2.163262734588033,51.87428255527169,0.0,57,998861,48640855,48640855.0,1.0
119,2015-02-01,10,15.356603330107975,13.87348616905886,16.44437557274528,2.36019184794836,39.445960587198435,0.0,112,4314205,13121016,13121016.0,1.0
120,2015-02-08,1,12.807407655771383,8.3930263726671,11.154992271894919,1.23992793925859,38.039045499628756,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
121,2015-02-08,2,13.688236946908145,9.623526106183707,14.0,1.0,47.37647389381629,0.0,70,2950285,28443874,28443874.0,1.0
122,2015-02-08,3,12.582614201895487,8.42316936110076,11.25073783540131,1.2963690277854356,36.28917280231041,0.0,192,11239443,27115465,27115465.0,1.0
123,2015-02-08,4,11.132703543171534,8.237345292375721,11.692789146926199,0.9427709984400481,33.29916025519066,0.0,204,18065981,62346798,62346798.0,1.0
124,2015-02-08,5,6.586222246127516,6.0380488295822,7.537488513972777,1.1035628264609423,25.30079442150041,0.0,182,15335189,51945724,51945724.0,1.0
125,2015-02-08,6,13.466429239944485,10.175491421286848,14.88964127828063,1.1934024815790114,35.84431411438262,0.0,150,18097145,39459473,39459473.0,1.0
126,2015-02-08,7,9.796373501547237,10.227523569104125,11.602471807784474,3.6336062554225044,30.631839843765313,0.0,99,10212502,13521197,13521197.0,1.0
127,2015-02-08,8,11.10711568797764,11.857355813357856,14.799320816698541,3.1690439324968063,41.17150891338129,0.0,227,10190320,11533558,11533558.0,1.0
128,2015-02-08,9,16.318430216738584,17.557565939167805,21.407359841844883,2.0791805777262753,50.338739892627295,0.0,57,998861,48640855,48640855.0,1.0
129,2015-02-08,10,13.295282164125096,13.134582108580616,15.899937245713291,2.0,38.8103767269242,0.0,112,4314205,13121016,13121016.0,1.0
130,2015-02-15,1,11.082306746849639,7.443542314557629,11.918362786044217,1.1363986925342753,49.8391626350778,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
131,2015-02-15,2,12.0,8.688236946908146,13.311763053091854,1.0,62.93528915927557,0.0,70,2950285,28443874,28443874.0,1.0
132,2015-02-15,3,12.472003817747547,6.984880473191222,10.474777474773159,0.9661797059353399,57.56919348423492,0.0,192,11239443,27115465,27115465.0,1.0
133,2015-02-15,4,10.563328272287535,8.337065393478587,11.76379122148342,1.0479006155215862,49.47273252108312,0.0,204,18065981,62346798,62346798.0,1.0
134,2015-02-15,5,6.489674376277824,5.467106743954518,7.521833173409999,1.1102026030092487,37.43521765140861,0.0,182,15335189,51945724,51945724.0,1.0
135,2015-02-15,6,13.125532188430391,11.024682691530117,14.62613225979982,1.7757408468176956,39.57757517440742,0.0,150,18097145,39459473,39459473.0,1.0
136,2015-02-15,7,9.867717924677823,9.668345265585582,10.430614907836931,3.126911101139936,39.68442298414851,0.0,99,10212502,13521197,13521197.0,1.0
137,2015-02-15,8,11.079431342869217,11.220888038192552,12.906236913188453,2.847944580501524,40.56216598555277,0.0,227,10190320,11533558,11533558.0,1.0
138,2015-02-15,9,15.422881855181204,16.55591214422526,20.5828968055763,1.9444964937396763,57.55431246017365,0.0,57,998861,48640855,48640855.0,1.0
139,2015-02-15,10,11.88971799135067,11.795600051093604,14.564944589656779,1.591463420210752,40.29915572086796,0.0,112,4314205,13121016,13121016.0,1.0
140,2015-02-22,1,9.933803248664937,7.079588065359637,13.330587312364782,0.9747117478482954,44.53595648849812,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
141,2015-02-22,2,10.623526106183707,8.311763053091854,15.93528915927556,1.0,49.0,0.0,70,2950285,28443874,28443874.0,1.0
142,2015-02-22,3,11.233792118261663,6.451964773607975,12.549553179338803,1.364009615914756,35.801402262509605,0.0,192,11239443,27115465,27115465.0,1.0
143,2015-02-22,4,9.675782098705373,8.255186304836377,13.164576615466284,1.0479006155215862,32.8949755206354,0.0,204,18065981,62346798,62346798.0,1.0
144,2015-02-22,5,6.49631415282613,5.52183317341,8.669986234093109,1.1035628264609423,28.23166351478709,0.0,182,15335189,51945724,51945724.0,1.0
145,2015-02-22,6,10.264018629949772,9.76268978554275,15.549359161487027,1.1275579123927986,45.4141951414303,0.0,150,18097145,39459473,39459473.0,1.0
146,2015-02-22,7,8.986074531714905,8.383602723930434,12.857411144886063,3.112885641707609,36.36122275268972,0.0,99,10212502,13521197,13521197.0,1.0
147,2015-02-22,8,8.991868944518249,11.713063739741024,15.276177741508734,3.0162124298503548,42.1112473704992,0.0,227,10190320,11533558,11533558.0,1.0
148,2015-02-22,9,13.754308903492753,15.075872987841189,20.538790446837332,2.0285786506014336,54.42523331466932,0.0,57,998861,48640855,48640855.0,1.0
149,2015-02-22,10,10.81348464173811,12.867824336164212,15.33202024904169,1.3631642549631828,38.9426702932151,0.0,112,4314205,13121016,13121016.0,1.0
150,2015-03-01,1,9.62182795340513,8.157476380658977,11.907682214125073,1.3521178734837414,36.983182152578436,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
151,2015-03-01,2,10.0,8.0,15.311763053091854,1.0,40.0,0.0,70,2950285,28443874,28443874.0,1.0
152,2015-03-01,3,9.735757030167102,6.453578575915995,11.253680584124226,1.0338202940646601,29.98910783938243,0.0,192,11239443,27115465,27115465.0,1.0
153,2015-03-01,4,10.247199495313295,7.706277072962111,13.057937522308682,1.0,30.302414696581533,0.0,204,18065981,62346798,62346798.0,1.0
154,2015-03-01,5,7.060343946693283,4.864479413165943,8.870096930403742,1.1035628264609423,23.810271929215965,0.0,182,15335189,51945724,51945724.0,1.0
155,2015-03-01,6,9.934155430813787,8.63300934100159,14.239327296641797,1.1803599353696386,37.800288361681865,0.0,150,18097145,39459473,39459473.0,1.0
156,2015-03-01,7,8.454947147061018,8.729382908924409,10.668345265585582,2.975667760775913,31.793389963921094,0.0,99,10212502,13521197,13521197.0,1.0
157,2015-03-01,8,10.377582008951618,10.771192983119347,14.45994184968767,2.1142708954166616,40.2339870315821,0.0,227,10190320,11533558,11533558.0,1.0
158,2015-03-01,9,13.38940162544429,14.885685397594264,19.71917487881329,1.1126608074631912,52.99184494187036,0.0,57,998861,48640855,48640855.0,1.0
159,2015-03-01,10,9.299907339492613,11.030177160061386,15.805183531519207,1.591463420210752,43.843927177590515,0.0,112,4314205,13121016,13121016.0,1.0
160,2015-03-08,1,8.655345213627188,7.594859176314442,13.380731612319721,1.453132172512197,34.2330088640276,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
161,2015-03-08,2,9.0,8.311763053091854,17.55881526545927,1.0,36.93528915927556,0.0,70,2950285,28443874,28443874.0,1.0
162,2015-03-08,3,8.120081215645758,6.694762822618015,12.79395920372378,0.6302192494209486,28.31270944459186,0.0,192,11239443,27115465,27115465.0,1.0
163,2015-03-08,4,8.300130040359091,7.843101164553792,13.607226404794675,1.0479006155215862,27.805768886479143,0.0,204,18065981,62346798,62346798.0,1.0
164,2015-03-08,5,6.7217428329615725,4.97648158681935,10.014257901189326,1.3396233730422162,21.97642425775026,0.0,182,15335189,51945724,51945724.0,1.0
165,2015-03-08,6,10.138600279836478,11.069984183519125,17.353210697973587,1.202313801808757,32.39963660943977,0.0,150,18097145,39459473,39459473.0,1.0
166,2015-03-08,7,11.218969075001274,9.32144794576989,15.403199139839469,4.866500798708872,29.147724643017924,0.0,99,10212502,13521197,13521197.0,1.0
167,2015-03-08,8,8.307774669360487,12.611799758582737,16.56276536694054,2.5438283658867458,39.06073806539144,0.0,227,10190320,11533558,11533558.0,1.0
168,2015-03-08,9,12.809812409753077,14.747753529414727,24.80815861481053,1.9714213493985662,51.947744277932614,0.0,57,998861,48640855,48640855.0,1.0
169,2015-03-08,10,9.573578829566248,12.573578829566248,15.431399138603291,1.0659463413503953,39.72694667851941,0.0,112,4314205,13121016,13121016.0,1.0
170,2015-03-15,1,9.505841221757116,8.67286231742368,13.6060673564264,1.1925923442286184,36.07828666243757,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
171,2015-03-15,2,7.688236946908146,8.311763053091854,17.0,1.0,37.623526106183704,0.0,70,2950285,28443874,28443874.0,1.0
172,2015-03-15,3,6.862272507589304,7.279145093030859,13.17727488722764,1.1014608821939804,30.060460552677227,0.0,192,11239443,27115465,27115465.0,1.0
173,2015-03-15,4,6.99548647229646,6.965164947203864,13.21072488758765,0.9227301456604073,25.897764356719648,0.0,204,18065981,62346798,62346798.0,1.0
174,2015-03-15,5,6.070006589955316,5.592964687526543,9.401766890379658,1.1035628264609423,21.85635797471992,0.0,182,15335189,51945724,51945724.0,1.0
175,2015-03-15,6,7.9121930493090975,9.78465216704744,17.14261754078672,1.1275579123927986,31.1535203980043,0.0,150,18097145,39459473,39459473.0,1.0
176,2015-03-15,7,8.213498109671798,8.866600789856106,14.472791277281146,4.350615999456261,28.503076465789235,0.0,99,10212502,13521197,13521197.0,1.0
177,2015-03-15,8,7.418172258725365,9.769447121174576,16.609383418369248,2.4021168489376823,35.00166635482303,0.0,227,10190320,11533558,11533558.0,1.0
178,2015-03-15,9,10.951051867817702,14.702053181425367,24.01546790244538,1.0285786506014338,48.9714754602895,0.0,57,998861,48640855,48640855.0,1.0
179,2015-03-15,10,9.036121974091031,10.055043222262666,16.067316128568095,1.5215080143184032,38.799170963590015,0.0,112,4314205,13121016,13121016.0,1.0
180,2015-03-22,1,7.681730019456086,7.850209993441149,12.05707492338166,1.2128548347177608,35.08787488002343,0.0,184,2097857,15240476,15240476.0,0.9999999999999999
181,2015-03-22,2,8.311763053091854,8.688236946908146,15.311763053091854,1.0,40.247052212367414,0.0,70,2950285,28443874,28443874.0,1.0
182,2015-03-22,3,6.123441069515128,7.650482593604794,11.629312903171678,0.8242948811683666,29.354891350747625,0.0,192,11239443,27115465,27115465.0,1.0
183,2015-03-22,4,6.166293880882223,6.894997975677917,12.40052522023665,0.8888604351421543,27.292304041019072,0.0,204,18065981,62346798,62346798.0,1.0
