date,hhs,flu,cough,fever,influenza,cold,isPartial,st_fips,cty_fips,pops,hhs_pops,hhs_pops_wt,nat_pops_wt,nat_pops
2015-12-13,55,8.787879012887485,10.578319091405913,14.37652288878761,0.8711350883363141,39.62087623422433,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2015-12-20,55,9.086594470995127,11.492924709940732,13.137134664478323,0.7775039952989968,40.25983092582962,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2015-12-27,55,9.560669049318795,12.530188442093724,13.067561138406463,0.8142589347110316,45.930871650715424,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-01-03,55,9.216670674351846,11.389252628034523,12.985860538542193,0.902824135327577,46.98683936608141,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-01-10,55,8.322276304846776,10.456155032361725,12.524936464658222,0.9301184561944487,42.13341592851756,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-01-17,55,8.395736400204676,10.82864280116049,13.114440800287156,0.8719711814334321,46.091447451661416,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-01-24,55,8.525552898367641,10.909764835636711,13.914193768825044,1.0362401537707566,39.202696836618344,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-01-31,55,8.674395361641603,10.868250682288169,13.963192489427541,1.303687808612688,37.95694311481207,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-02-07,55,9.639251157108296,11.193365238858057,15.300360547785262,1.440558104611477,44.563114595854536,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-02-14,55,12.143613047534465,11.53893066733328,15.891103435416941,1.7804099706496903,40.578482447719914,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-02-21,55,12.501018915096454,11.188707467445415,15.74932939252712,2.079899479599146,37.14837621498667,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-02-28,55,12.659163522278153,10.779072320612485,15.825814932634982,2.156331401555423,35.543254471047284,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-03-06,55,13.30909561430305,11.000563396862745,16.191579515143918,2.2298830219258314,34.88640627337063,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-03-13,55,11.193686000336912,9.907678355682782,15.056670847009038,1.8897267929880985,34.5352245787688,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-03-20,55,10.228112611260313,9.749350952194781,14.325697913708888,1.607077574812368,35.63159173911898,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-03-27,55,9.38619954721422,9.118290108249766,13.984977684122098,1.4928570890852917,34.006882637262564,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-04-03,55,8.126678826237866,8.952499411340462,13.243956869796527,1.31285515722602,37.50043766478629,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-04-10,55,7.623821385029535,8.322848080850429,13.040998298234701,1.1427284395647606,35.15310921881626,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-04-17,55,8.083703966062892,8.187729600183365,12.845623934726637,1.157794581336433,35.17205062172712,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-04-24,55,6.4720956429893235,7.99094500702698,11.894369142156723,1.0317870209554574,34.5859224889449,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-05-01,55,5.713074609784788,7.462221912564059,11.884185797817988,0.9513029348935034,34.626643154670944,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-05-08,55,5.4999318010512805,7.404361465206448,12.181509017824789,0.8623326450469115,34.20423789519886,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-05-15,55,5.559544863436319,7.59635093519884,11.987601222366676,0.694451986777491,34.14708522671194,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-05-22,55,7.792106239696048,7.534525410276332,12.19699217681782,0.6638261946371469,33.86508128267696,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-05-29,55,6.138032141446733,7.225722815398026,11.745946005265608,0.39620959203456324,33.79998951467258,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-06-05,55,4.2104703541626805,6.991900900321187,11.80153697724197,0.2603243380777363,31.39783932048912,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-06-12,55,3.778329419363496,6.3116922423055115,11.268837847134897,0.20727361395103,30.12605066044652,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-06-19,55,3.4552615667183426,6.343971037578131,11.163022596805542,0.3611737414514296,31.215418537157053,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-06-26,55,3.446056738390785,6.254028516878954,10.991738860775213,0.2960614639821745,29.782591106954722,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-07-03,55,3.2853898363673575,5.7555946711310195,10.959812500069852,0.20637509641471813,30.012672591514704,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-07-10,55,3.070374817953609,5.352353981056705,10.970864214380418,0.19765717678589617,30.09032680499445,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-07-17,55,3.114085321095296,5.824256810667861,11.28945010983708,0.23156561379908144,32.55146184759717,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-07-24,55,3.0008074357286487,5.617919553669853,10.47841731459254,0.09711881650071942,32.20281311365805,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-07-31,55,3.0455674640058894,5.669799047967726,10.537276096925893,0.12169424584834924,31.445555027292492,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-08-07,55,3.3669753218017253,5.44909497184872,9.719499715122055,0.16840505952889842,29.970293771202936,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-08-14,55,3.6985896733604684,5.555581057676636,10.188552454944405,0.21783896553984683,29.934186614214163,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-08-21,55,4.150226685148009,6.228773802236011,10.560030654488047,0.3423226977316352,31.72940883770248,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-08-28,55,5.482884890104917,6.734807837105237,10.77596102579903,0.5140062270152521,32.76297980312943,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-09-04,55,6.80089275009237,8.424100534069549,11.0670187231181,0.6865520787726859,34.30853462295067,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-09-11,55,8.651199918028942,7.896071842041176,11.134276439632433,0.802741826406579,33.536068055401735,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-09-18,55,10.175492052765424,7.738308246504472,11.548562680900641,0.8632245915896242,34.54667029255335,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-09-25,55,12.364686849633017,8.086763023725373,11.39667458778641,0.9185394276766061,35.53521988657835,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-10-02,55,13.940491203161004,8.092806818736117,10.870830323983128,0.886032086437946,33.713565144413025,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-10-09,55,13.844128751059404,7.9964321206919005,11.029359250788028,0.9080531753064399,36.446529814602016,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-10-16,55,12.773167948854006,8.084465770962089,11.321201587690796,0.906090394467601,34.394404685258465,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-10-23,55,12.546001419360309,8.451202902274913,11.493698683703444,0.9189192510187512,35.74764804034279,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-10-30,55,11.027300024720553,8.530692102651024,11.282358517547358,0.837883143685123,33.06924488325464,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-11-06,55,9.334037301070556,8.66589603513954,10.312516320697323,0.7842293815549114,33.29199483790965,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-11-13,55,9.944117145515673,9.984840377333558,11.431900467265088,0.875565759016113,40.02752599495987,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-11-20,55,8.469372174898291,9.81041024659288,10.518775229997942,0.67965897802178,42.23790725210181,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-11-27,55,9.722297712283206,10.312934054112022,11.31865328507479,0.9180162436246428,43.367418992334855,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-12-04,55,9.285573348867,9.921956646241433,11.355163446946177,0.9754839119274121,51.41801655515268,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-12-11,55,9.779922011748166,10.557532639564018,12.130763498455574,1.0506568527068043,54.99265786850661,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-12-18,55,11.23483822554191,12.295980739679088,12.944194918331414,0.9323089961501427,56.06154402561215,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-12-25,55,13.926631069952123,13.866421608001396,13.8326419187846,1.271664909541441,45.95930069160896,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-01-01,55,15.017461301054933,13.52499662811037,13.848451568803204,1.4122917198967464,52.25180958933166,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-01-08,55,14.571016344122947,12.322592759530703,13.70038543983951,1.6050807796073459,48.46254588246061,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-01-15,55,14.736620946382633,11.906554988765784,13.940054347705301,1.6727769927199685,40.78446386261194,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-01-22,55,14.764081347025169,11.315551647630716,14.056674315568712,2.1212078863382287,41.13116836287156,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-01-29,55,16.56079435746018,12.053051404992125,17.23881360922531,2.3973195247060946,42.683358986971946,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-02-05,55,19.477667636805677,12.668357125961219,16.29631587962243,2.9612085471630785,40.741597854189685,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-02-12,55,19.207022040602727,12.43125052341529,15.92163249970527,2.760954604274661,40.55042380724808,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-02-19,55,17.149610200052518,11.780569701034178,15.98596072531899,2.555526264068719,39.060365543924306,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-02-26,55,12.718108719921759,10.490885026637704,13.498268138521274,1.998105697521633,38.092803494699766,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-03-05,55,12.279514529854271,10.57419008264537,14.152427887713062,1.9014115644014729,39.735695656704266,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-03-12,55,10.815878334565678,10.46068566500427,14.05612055680557,1.6807684642768348,40.97448233962931,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-03-19,55,10.920678167262913,10.226642921506663,15.91714575718908,1.705053597661389,38.09265785694476,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-03-26,55,10.002752295675853,10.142524443293283,14.45210181484163,1.5046514445028718,37.257504691323305,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-04-02,55,8.925931259133794,9.622186996500826,13.531706225996523,1.2879210177874292,37.972380138749834,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-04-09,55,7.724848102458272,9.227818898123635,13.38967890759486,1.1072051824803464,37.29700262553267,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-04-16,55,6.88911291252399,8.658612589748818,13.898211352418523,1.0687533048468665,35.8312822016423,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-04-23,55,6.0311328216968025,8.546414508759007,12.830559816281443,0.9658633092790432,37.19617192668816,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-04-30,55,5.5305950568477025,8.39085732826175,12.699139176714752,0.8968196795644373,37.136085894075656,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-05-07,55,5.145570307582494,8.521814019067753,12.869769448949539,0.8730850836788094,37.61724009494655,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-05-14,55,4.945017095438665,8.380759339395595,12.436041532482115,0.603744497724233,37.79525747754342,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-05-21,55,4.646477695639003,8.306720428142562,12.213126805184581,0.6840585119552709,36.87838434272123,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-05-28,55,4.592571830241649,8.001552000601627,12.215872838183252,0.5651450906860708,35.52629987838587,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-06-04,55,4.425177602138195,7.765409795744357,12.190681347675202,0.5762989701371015,34.35182006695116,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-06-11,55,4.292137871033273,7.168642472803506,12.454947947903108,0.6922563788707214,34.71760071402998,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-06-18,55,3.664329110096439,6.968346293777832,11.742942222955444,0.536955512086652,33.2382540823759,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-06-25,55,3.68025589787142,6.913618331563961,11.882134700384338,0.4260065718414695,32.23106677068577,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-07-02,55,3.3992539821859147,6.533098582927654,11.441118540351983,0.22957468302920722,32.72925853023843,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-07-09,55,3.5661875534487386,6.045973963141209,11.119613839085476,0.40873887422551725,32.29786767146815,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-07-16,55,3.460504895236073,6.317188242548773,11.241748595223697,0.36846918870093814,33.82347581949508,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-07-23,55,3.3975865363565623,6.288805715682754,10.998868918749363,0.3255455764951075,32.39052878821667,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-07-30,55,3.5779157332440716,6.347850367851671,11.009296696984403,0.39846879020197157,32.27128695536756,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-08-06,55,3.9263559906887924,6.293497475768546,10.841230290921333,0.36024892067094433,30.89390342378827,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-08-13,55,4.148414327391875,6.240917306724051,10.730110646154255,0.4207896686098266,30.20108940329456,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-08-20,55,4.685512265604212,6.539849610832101,10.682226598588175,0.37051058059076997,31.029331833108476,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-08-27,55,5.55570107626452,6.8632446578496475,13.777665774702994,0.6624657259735859,32.12612034316798,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-09-03,55,6.65953796292955,7.662569435907755,13.58428463827978,0.6386137675175272,33.46988755147937,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-09-10,55,8.548031181940356,7.683487519589173,12.147816919374574,0.8150123379879134,33.0325083978647,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-09-17,55,10.953305478915016,8.315291357920428,11.665997911233365,0.948526886007161,34.503919199439984,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2017-09-24,55,13.498429667418181,8.494884915052854,11.773541098430412,1.1431798758175988,35.80122919074559,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
